FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp
-101.00,10.00,29.00,39.00,-12.00,5.94,22.94,-0.34,-0.39,-3.63,9.28,2023-11-28 19:45:40
199.00,10.00,31.00,42.00,11.00,7.31,22.75,-0.40,-0.21,-3.73,8.90,2023-11-28 19:45:40
-36.00,13.00,35.00,45.00,-25.00,8.25,22.25,-0.22,-0.14,-3.80,8.89,2023-11-28 19:45:40
-101.00,16.00,37.00,47.00,-3.00,8.81,21.31,-0.04,-0.06,-2.98,8.32,2023-11-28 19:45:40
47.00,17.00,36.00,46.00,6.00,8.06,20.87,0.15,0.17,-3.36,8.55,2023-11-28 19:45:40
-45.00,14.00,35.00,45.00,4.00,7.81,19.94,-0.01,0.11,-3.12,9.22,2023-11-28 19:45:40
-101.00,9.00,33.00,41.00,-28.00,8.25,19.31,-0.19,0.09,-3.20,9.82,2023-11-28 19:45:40
-20.00,13.00,35.00,42.00,254.00,8.69,19.37,-0.13,-0.01,-3.24,9.58,2023-11-28 19:45:40
-33.00,44.00,47.00,54.00,-5.00,10.13,20.25,-0.66,-0.33,-3.38,9.07,2023-11-28 19:45:40
-95.00,77.00,61.00,66.00,169.00,13.63,21.37,-1.00,-0.98,-3.13,8.64,2023-11-28 19:45:40
-70.00,96.00,65.00,68.00,5.00,18.75,22.75,-1.48,-1.37,-3.55,8.55,2023-11-28 19:45:40
-99.00,103.00,71.00,70.00,-28.00,23.75,25.06,-1.40,-1.13,-3.73,7.75,2023-11-28 19:45:40
-98.00,103.00,69.00,71.00,82.00,29.37,26.69,-1.51,-0.86,-3.69,6.48,2023-11-28 19:45:40
-93.00,101.00,67.00,72.00,6.00,33.50,27.69,-0.66,-0.55,-3.78,7.26,2023-11-28 19:45:40
-97.00,102.00,68.00,71.00,-23.00,34.63,27.87,-0.23,-0.37,-3.31,6.77,2023-11-28 19:45:40
-101.00,103.00,67.00,72.00,17.00,34.88,28.44,0.18,-0.19,-3.74,6.86,2023-11-28 19:45:40
-93.00,97.00,64.00,68.00,4.00,34.63,28.56,0.08,0.17,-3.34,6.99,2023-11-28 19:45:41
-98.00,96.00,62.00,66.00,-27.00,34.06,29.69,0.15,0.51,-3.40,6.95,2023-11-28 19:45:41
-95.00,84.00,59.00,62.00,126.00,30.44,33.06,1.20,1.67,-4.15,6.97,2023-11-28 19:45:41
-29.00,44.00,51.00,62.00,5.00,23.75,35.19,1.95,2.80,-4.14,6.33,2023-11-28 19:45:41
-99.00,14.00,40.00,58.00,-2.00,8.19,34.69,3.68,3.21,-5.26,7.96,2023-11-28 19:45:41
79.00,4.00,31.00,45.00,2.00,-3.50,33.19,2.78,2.43,-5.21,8.46,2023-11-28 19:45:41
-54.00,3.00,29.00,43.00,0.00,-11.50,32.19,1.15,0.84,-5.06,7.90,2023-11-28 19:45:41
-102.00,4.00,28.00,41.00,-39.00,-12.63,30.69,-0.26,0.16,-4.49,8.08,2023-11-28 19:45:41
30.00,23.00,37.00,57.00,316.00,-11.56,30.06,-0.19,-0.15,-4.74,8.71,2023-11-28 19:45:41
-35.00,47.00,47.00,72.00,-3.00,-9.94,30.00,-0.83,-0.51,-5.01,9.04,2023-11-28 19:45:41
-100.00,64.00,54.00,73.00,-25.00,-4.62,30.12,-1.67,-1.12,-4.98,8.33,2023-11-28 19:45:41
-17.00,76.00,56.00,67.00,7.00,2.56,29.62,-1.93,-1.34,-4.60,8.18,2023-11-28 19:45:41
-85.00,87.00,59.00,65.00,-42.00,10.31,29.00,-2.67,-2.12,-4.25,8.61,2023-11-28 19:45:41
-90.00,97.00,62.00,67.00,242.00,22.00,26.87,-2.56,-2.08,-3.69,7.63,2023-11-28 19:45:41
-91.00,106.00,66.00,67.00,4.00,27.81,25.44,-0.98,-0.93,-3.51,7.32,2023-11-28 19:45:41
-99.00,106.00,67.00,67.00,-34.00,30.56,24.44,-0.10,-0.52,-3.03,7.16,2023-11-28 19:45:41
-100.00,108.00,68.00,69.00,67.00,31.12,23.62,0.15,-0.00,-3.22,7.88,2023-11-28 19:45:41
-92.00,108.00,67.00,65.00,8.00,30.25,22.75,0.07,0.15,-2.75,7.79,2023-11-28 19:45:41
-100.00,100.00,66.00,64.00,-34.00,29.69,22.87,0.16,0.31,-3.08,7.71,2023-11-28 19:45:42
-98.00,97.00,62.00,61.00,102.00,28.06,23.06,0.82,0.77,-2.95,7.90,2023-11-28 19:45:42
-89.00,76.00,55.00,56.00,2.00,23.06,23.62,1.50,0.81,-3.17,7.54,2023-11-28 19:45:42
-100.00,33.00,43.00,61.00,9.00,15.44,23.81,2.55,1.56,-4.28,9.18,2023-11-28 19:45:42
25.00,9.00,32.00,44.00,-16.00,6.19,24.25,2.99,1.82,-3.59,9.15,2023-11-28 19:45:42
-51.00,5.00,28.00,38.00,1.00,-3.44,25.69,2.47,1.50,-4.17,8.96,2023-11-28 19:45:42
-100.00,4.00,26.00,37.00,-30.00,-10.00,27.62,1.00,0.66,-4.22,8.38,2023-11-28 19:45:42
330.00,10.00,28.00,41.00,69.00,-11.94,29.31,0.18,0.32,-4.50,8.66,2023-11-28 19:45:42
-51.00,40.00,47.00,72.00,3.00,-12.63,31.56,0.18,0.07,-5.04,7.70,2023-11-28 19:45:42
-101.00,68.00,58.00,93.00,-7.00,-11.25,33.44,-0.54,-0.40,-5.53,8.08,2023-11-28 19:45:42
166.00,86.00,64.00,89.00,28.00,-9.44,34.50,-0.43,-0.48,-5.06,8.09,2023-11-28 19:45:42
-83.00,102.00,68.00,89.00,-59.00,-6.19,36.06,-1.14,-0.91,-5.57,7.80,2023-11-28 19:45:42
276.00,109.00,69.00,88.00,98.00,-0.19,37.56,-1.33,-1.63,-5.75,7.76,2023-11-28 19:45:42
-46.00,112.00,66.00,80.00,9.00,6.44,38.75,-1.64,-2.16,-6.43,7.61,2023-11-28 19:45:42
-98.00,109.00,63.00,76.00,-37.00,16.37,38.63,-2.02,-2.29,-4.89,6.54,2023-11-28 19:45:42
-96.00,108.00,63.00,74.00,175.00,23.62,38.25,-1.56,-1.54,-5.20,6.61,2023-11-28 19:45:42
-90.00,104.00,62.00,73.00,7.00,27.81,37.50,-0.63,-0.72,-4.84,7.27,2023-11-28 19:45:42
-95.00,100.00,61.00,71.00,-33.00,28.44,37.06,0.19,-0.03,-4.98,7.23,2023-11-28 19:45:42
-90.00,94.00,62.00,69.00,136.00,28.19,37.06,-0.01,-0.11,-5.14,6.82,2023-11-28 19:45:43
-92.00,94.00,60.00,68.00,13.00,28.19,36.88,0.11,0.26,-4.85,6.65,2023-11-28 19:45:43
-101.00,104.00,57.00,60.00,-5.00,26.37,36.81,0.63,0.55,-5.04,7.01,2023-11-28 19:45:43
-82.00,45.00,45.00,53.00,0.00,22.56,35.06,0.78,1.06,-5.52,7.94,2023-11-28 19:45:43
-73.00,11.00,33.00,42.00,-54.00,17.94,31.81,1.64,1.24,-4.81,8.46,2023-11-28 19:45:43
-99.00,4.00,28.00,34.00,12.00,13.19,29.50,0.60,1.28,-4.65,8.68,2023-11-28 19:45:43
10.00,3.00,28.00,33.00,-8.00,11.13,28.87,0.23,0.64,-4.60,8.45,2023-11-28 19:45:43
-37.00,7.00,25.00,33.00,-10.00,10.50,28.00,-0.38,0.58,-4.22,8.91,2023-11-28 19:45:43
-101.00,28.00,29.00,42.00,-21.00,10.63,28.50,-0.15,0.34,-4.54,8.75,2023-11-28 19:45:43
-14.00,43.00,37.00,59.00,-2.00,10.31,28.94,-0.10,0.34,-4.49,8.43,2023-11-28 19:45:43
-96.00,60.00,42.00,68.00,-61.00,10.75,29.62,-0.22,0.07,-4.92,8.84,2023-11-28 19:45:43
-95.00,79.00,49.00,72.00,287.00,11.00,30.44,-0.20,-0.01,-4.67,8.67,2023-11-28 19:45:43
-39.00,91.00,55.00,67.00,14.00,12.06,32.56,-0.21,-0.46,-4.96,8.63,2023-11-28 19:45:43
-101.00,100.00,56.00,66.00,-25.00,14.13,35.25,-0.74,-0.69,-5.27,8.00,2023-11-28 19:45:43
-84.00,105.00,55.00,62.00,275.00,17.44,39.06,-0.63,-0.66,-5.77,7.12,2023-11-28 19:45:43
-84.00,103.00,54.00,58.00,-2.00,18.94,40.88,-0.12,-0.40,-5.93,6.89,2023-11-28 19:45:43
-98.00,109.00,55.00,55.00,-44.00,20.25,42.19,-0.31,-0.18,-6.14,6.27,2023-11-28 19:45:43
-99.00,111.00,56.00,54.00,93.00,21.00,42.25,0.03,-0.42,-6.53,6.54,2023-11-28 19:45:43
-90.00,108.00,56.00,54.00,0.00,21.75,41.31,0.16,-0.34,-5.82,6.86,2023-11-28 19:45:44
-100.00,109.00,57.00,54.00,5.00,22.25,39.88,0.19,-0.45,-5.61,6.78,2023-11-28 19:45:44
-88.00,101.00,55.00,52.00,5.00,22.69,38.25,0.09,-0.48,-5.08,7.01,2023-11-28 19:45:44
-93.00,97.00,48.00,44.00,-34.00,23.00,36.88,0.28,-0.20,-4.73,7.04,2023-11-28 19:45:44
-101.00,73.00,39.00,41.00,0.00,22.06,36.31,0.41,0.27,-5.30,7.15,2023-11-28 19:45:44
20.00,30.00,30.00,39.00,0.00,18.56,33.81,1.50,1.14,-5.43,6.60,2023-11-28 19:45:44
-49.00,10.00,28.00,30.00,0.00,14.06,29.06,0.70,1.23,-4.20,9.99,2023-11-28 19:45:44
-101.00,1.00,25.00,26.00,-30.00,10.44,26.50,0.82,1.44,-3.73,9.22,2023-11-28 19:45:44
50.00,0.00,20.00,24.00,-16.00,7.44,26.69,0.35,1.11,-4.39,9.15,2023-11-28 19:45:44
-43.00,0.00,18.00,26.00,-14.00,4.31,27.56,0.88,0.99,-4.69,8.75,2023-11-28 19:45:44
-78.00,3.00,19.00,29.00,278.00,0.25,28.31,0.57,0.79,-4.50,9.08,2023-11-28 19:45:44
-27.00,14.00,23.00,39.00,-10.00,-1.44,29.37,0.56,0.38,-4.84,8.26,2023-11-28 19:45:44
-102.00,28.00,34.00,48.00,-46.00,-3.25,30.94,0.41,-0.04,-5.27,8.18,2023-11-28 19:45:44
-50.00,39.00,43.00,67.00,345.00,-4.06,31.37,0.39,-0.32,-4.90,8.14,2023-11-28 19:45:44
-29.00,63.00,59.00,79.00,0.00,-3.31,31.50,-0.28,-0.63,-5.07,8.49,2023-11-28 19:45:44
-94.00,92.00,66.00,83.00,-62.00,-0.63,32.00,-0.62,-1.72,-5.19,8.59,2023-11-28 19:45:44
-96.00,96.00,66.00,75.00,133.00,11.00,32.38,-3.85,-2.92,-4.90,7.14,2023-11-28 19:45:44
-76.00,91.00,64.00,67.00,5.00,24.50,31.50,-2.54,-2.23,-4.29,6.99,2023-11-28 19:45:44
-98.00,85.00,64.00,62.00,-34.00,32.75,29.87,-1.45,-1.20,-3.08,6.20,2023-11-28 19:45:45
-92.00,74.00,62.00,60.00,10.00,36.50,28.19,-0.06,-0.67,-2.68,7.15,2023-11-28 19:45:45
-94.00,70.00,61.00,59.00,3.00,36.19,26.81,0.45,-0.05,-3.24,7.49,2023-11-28 19:45:45
-99.00,69.00,59.00,57.00,7.00,34.44,26.19,0.42,0.63,-3.00,7.32,2023-11-28 19:45:45
-89.00,77.00,60.00,53.00,1.00,32.13,27.00,0.79,0.90,-3.48,6.90,2023-11-28 19:45:45
-88.00,62.00,56.00,51.00,0.00,25.31,27.87,2.14,1.44,-3.73,7.87,2023-11-28 19:45:45
-100.00,27.00,45.00,52.00,-28.00,16.62,28.00,3.22,2.28,-3.96,8.18,2023-11-28 19:45:45
348.00,11.00,34.00,37.00,79.00,0.38,29.31,3.93,2.45,-4.60,8.86,2023-11-28 19:45:45
-44.00,6.00,28.00,32.00,-10.00,-10.25,31.00,1.84,1.21,-4.99,8.49,2023-11-28 19:45:45
-83.00,5.00,26.00,32.00,-26.00,-15.63,32.81,1.50,1.02,-5.12,7.43,2023-11-28 19:45:45
-26.00,6.00,25.00,31.00,-10.00,-21.50,34.31,1.42,0.86,-5.02,7.20,2023-11-28 19:45:45
-95.00,14.00,26.00,31.00,-66.00,-25.12,35.06,0.66,0.50,-4.75,7.18,2023-11-28 19:45:45
483.00,34.00,32.00,38.00,138.00,-27.00,35.56,0.23,0.25,-4.84,7.31,2023-11-28 19:45:45
-41.00,55.00,39.00,50.00,-8.00,-27.37,35.94,-0.18,-0.03,-5.14,7.42,2023-11-28 19:45:45
-101.00,81.00,47.00,66.00,-64.00,-25.19,36.31,-1.03,-0.70,-5.12,7.38,2023-11-28 19:45:45
-73.00,95.00,52.00,62.00,309.00,-19.31,36.94,-2.94,-1.85,-5.54,7.60,2023-11-28 19:45:45
-21.00,97.00,53.00,58.00,-1.00,-5.44,37.81,-3.51,-2.93,-5.82,6.91,2023-11-28 19:45:45
-99.00,81.00,49.00,57.00,-16.00,9.31,38.00,-2.91,-2.80,-6.00,7.15,2023-11-28 19:45:46
-86.00,79.00,48.00,52.00,204.00,18.94,36.81,-2.29,-2.12,-4.92,6.83,2023-11-28 19:45:46
-99.00,-58.00,-96.00,51.00,-2.00,26.00,33.63,-0.70,-1.38,-4.06,7.66,2023-11-28 19:45:46
-98.00,-58.00,-96.00,50.00,108.00,27.94,31.44,0.02,-0.43,-4.19,8.01,2023-11-28 19:45:46
-92.00,-58.00,-96.00,49.00,0.00,28.12,30.62,0.16,0.00,-4.01,7.67,2023-11-28 19:45:46
-96.00,-58.00,-96.00,45.00,-34.00,27.25,31.00,0.15,0.44,-4.17,7.36,2023-11-28 19:45:46
-100.00,-58.00,-96.00,42.00,3.00,25.06,31.94,0.77,1.06,-4.12,7.47,2023-11-28 19:45:46
-83.00,-58.00,-96.00,39.00,-7.00,17.81,34.44,2.19,2.03,-4.52,7.54,2023-11-28 19:45:46
-55.00,-58.00,-96.00,41.00,6.00,6.37,35.56,3.58,3.07,-5.76,8.54,2023-11-28 19:45:46
-86.00,-58.00,-96.00,31.00,290.00,-7.87,35.69,2.84,2.09,-5.39,8.36,2023-11-28 19:45:46
-48.00,-58.00,-96.00,27.00,-7.00,-15.31,36.44,0.89,1.02,-5.43,6.95,2023-11-28 19:45:46
-102.00,-58.00,-96.00,25.00,-63.00,-17.87,36.81,0.64,0.63,-5.38,6.86,2023-11-28 19:45:46
5.00,-58.00,-96.00,25.00,-11.00,-20.87,36.81,0.63,0.50,-5.22,7.17,2023-11-28 19:45:46
-55.00,-58.00,-96.00,26.00,0.00,-21.50,36.38,-0.19,0.03,-5.17,7.59,2023-11-28 19:45:46
-100.00,-58.00,-96.00,36.00,-31.00,-20.75,35.81,-0.32,-0.07,-5.12,7.70,2023-11-28 19:45:46
345.00,-58.00,-96.00,57.00,52.00,-19.50,35.50,-0.56,-0.25,-5.41,8.08,2023-11-28 19:45:46
-51.00,-58.00,-96.00,67.00,11.00,-16.31,36.19,-0.89,-0.67,-5.44,7.95,2023-11-28 19:45:46
-102.00,-58.00,-96.00,63.00,-62.00,-12.13,37.75,-1.50,-1.10,-5.82,7.96,2023-11-28 19:45:46
151.00,-58.00,-96.00,51.00,2.00,-2.62,40.25,-2.53,-2.27,-5.66,7.28,2023-11-28 19:45:47
-73.00,-58.00,-96.00,50.00,-27.00,8.19,42.81,-1.99,-2.21,-6.87,7.24,2023-11-28 19:45:47
-100.00,-58.00,-96.00,50.00,4.00,16.69,43.88,-2.35,-1.83,-7.33,5.72,2023-11-28 19:45:47
-92.00,-58.00,-96.00,51.00,-2.00,23.69,42.31,-1.11,-1.29,-5.41,6.52,2023-11-28 19:45:47
-99.00,-58.00,-96.00,49.00,-39.00,26.94,40.63,-0.42,-0.68,-5.40,6.40,2023-11-28 19:45:47
-100.00,-58.00,-96.00,49.00,56.00,27.06,38.75,0.32,0.09,-4.80,7.10,2023-11-28 19:45:47
-91.00,-58.00,-96.00,48.00,2.00,26.37,38.13,0.17,0.15,-5.15,7.13,2023-11-28 19:45:47
-93.00,-58.00,-96.00,45.00,-18.00,24.75,38.31,0.49,0.51,-5.03,7.06,2023-11-28 19:45:47
-101.00,-58.00,-96.00,40.00,-2.00,21.69,39.25,1.17,0.99,-5.59,6.72,2023-11-28 19:45:47
-84.00,-58.00,-96.00,36.00,-2.00,13.19,40.69,2.29,1.99,-6.81,6.82,2023-11-28 19:45:47
-101.00,-58.00,-96.00,35.00,-41.00,2.87,39.63,2.59,1.92,-6.44,8.53,2023-11-28 19:45:47
15.00,-58.00,-96.00,30.00,328.00,-4.94,39.19,1.92,1.52,-6.03,7.19,2023-11-28 19:45:47
-52.00,-58.00,-96.00,28.00,-17.00,-10.38,38.75,1.09,0.84,-5.71,7.14,2023-11-28 19:45:47
-101.00,-58.00,-96.00,27.00,-36.00,-13.69,38.63,0.88,0.76,-5.90,7.45,2023-11-28 19:45:47
338.00,-58.00,-96.00,26.00,103.00,-16.94,38.19,0.56,0.48,-5.60,7.39,2023-11-28 19:45:47
-47.00,-58.00,-96.00,26.00,-11.00,-18.06,37.75,0.22,0.17,-5.61,7.77,2023-11-28 19:45:47
-102.00,-58.00,-96.00,30.00,-68.00,-18.12,37.50,-0.19,0.00,-5.70,7.70,2023-11-28 19:45:47
-81.00,-58.00,-96.00,46.00,304.00,-17.25,37.38,-0.50,-0.12,-5.52,7.61,2023-11-28 19:45:47
-43.00,-58.00,-96.00,67.00,4.00,-14.56,37.88,-0.92,-0.69,-5.57,7.78,2023-11-28 19:45:48
-99.00,-58.00,-96.00,73.00,62.00,-8.81,39.63,-1.88,-1.59,-5.50,7.73,2023-11-28 19:45:48
-4.00,-57.00,-96.00,66.00,3.00,-1.50,42.19,-1.70,-1.77,-6.75,7.20,2023-11-28 19:45:48
-87.00,-58.00,-96.00,56.00,-58.00,6.56,44.50,-1.68,-1.90,-6.48,6.60,2023-11-28 19:45:48
-99.00,-58.00,-96.00,52.00,75.00,13.50,45.88,-1.51,-1.71,-7.19,6.21,2023-11-28 19:45:48
-85.00,-58.00,-96.00,50.00,0.00,19.62,45.56,-0.92,-1.15,-6.02,6.33,2023-11-28 19:45:48
-91.00,-58.00,-96.00,49.00,-8.00,22.87,45.25,-0.80,-0.63,-6.32,6.64,2023-11-28 19:45:48
-101.00,-58.00,-96.00,48.00,0.00,24.87,44.38,-0.27,-0.21,-5.70,6.47,2023-11-28 19:45:48
-87.00,-58.00,-96.00,49.00,11.00,24.87,43.75,0.16,0.04,-6.13,6.53,2023-11-28 19:45:48
-91.00,-58.00,-96.00,47.00,-33.00,23.81,42.81,0.46,0.30,-5.64,6.58,2023-11-28 19:45:48
-91.00,-58.00,-96.00,43.00,251.00,19.06,42.69,1.90,1.11,-5.36,6.94,2023-11-28 19:45:48
-101.00,-58.00,-96.00,40.00,0.00,12.63,44.06,1.52,1.43,-5.88,6.48,2023-11-28 19:45:48
-101.00,-58.00,-96.00,43.00,-20.00,5.19,43.81,1.40,1.59,-6.04,7.17,2023-11-28 19:45:48
-15.00,-58.00,-96.00,38.00,-2.00,-0.69,43.38,1.85,1.24,-6.86,7.20,2023-11-28 19:45:48
-82.00,-58.00,-96.00,28.00,5.00,-8.13,43.75,1.69,1.29,-6.29,6.59,2023-11-28 19:45:48
-101.00,-58.00,-96.00,28.00,-46.00,-12.81,44.06,1.27,0.91,-6.57,6.82,2023-11-28 19:45:48
-28.00,-58.00,-96.00,26.00,329.00,-17.69,44.75,1.12,0.82,-6.45,6.46,2023-11-28 19:45:48
-85.00,-58.00,-96.00,27.00,-18.00,-21.25,45.19,0.62,0.48,-6.37,6.63,2023-11-28 19:45:48
-100.00,-58.00,-96.00,32.00,-37.00,-22.75,45.75,0.44,0.24,-6.11,6.12,2023-11-28 19:45:49
-25.00,-58.00,-96.00,60.00,-1.00,-22.87,46.25,-0.44,-0.10,-6.90,6.69,2023-11-28 19:45:49
-102.00,-58.00,-96.00,85.00,-66.00,-20.31,45.75,-0.94,-0.50,-5.77,6.15,2023-11-28 19:45:49
-87.00,-58.00,-96.00,79.00,342.00,-16.81,46.13,-1.29,-0.97,-6.64,6.87,2023-11-28 19:45:49
-19.00,-58.00,-96.00,67.00,-2.00,-9.75,46.19,-2.78,-2.05,-6.84,6.14,2023-11-28 19:45:49
-72.00,-58.00,-96.00,62.00,-51.00,2.00,45.81,-2.82,-2.33,-6.22,6.60,2023-11-28 19:45:49
-100.00,-58.00,-96.00,58.00,11.00,11.06,45.19,-2.44,-2.01,-6.54,6.24,2023-11-28 19:45:49
-86.00,-58.00,-96.00,53.00,3.00,20.12,44.06,-1.70,-1.59,-5.87,6.70,2023-11-28 19:45:49
-97.00,-58.00,-96.00,52.00,-42.00,25.44,42.56,-0.74,-0.82,-5.67,6.82,2023-11-28 19:45:49
-100.00,-58.00,-96.00,52.00,46.00,26.75,41.63,-0.12,-0.11,-5.41,6.82,2023-11-28 19:45:49
-91.00,-58.00,-96.00,52.00,-3.00,26.44,40.88,0.21,0.28,-5.40,6.61,2023-11-28 19:45:49
-100.00,-58.00,-96.00,50.00,7.00,25.06,40.75,0.27,0.31,-5.63,6.84,2023-11-28 19:45:49
-87.00,-58.00,-96.00,47.00,3.00,23.19,41.19,0.89,0.62,-5.42,6.60,2023-11-28 19:45:49
-86.00,-58.00,-96.00,42.00,-3.00,17.12,42.81,1.89,1.08,-6.55,7.17,2023-11-28 19:45:49
-101.00,-58.00,-96.00,45.00,-21.00,11.25,43.19,1.52,1.56,-6.97,7.48,2023-11-28 19:45:49
321.00,-58.00,-96.00,40.00,18.00,4.37,42.63,1.73,1.38,-6.65,7.36,2023-11-28 19:45:49
-43.00,-58.00,-96.00,31.00,-17.00,-1.00,42.75,0.99,1.14,-6.73,7.27,2023-11-28 19:45:49
-100.00,-58.00,-96.00,26.00,0.00,-5.56,42.81,1.02,0.76,-6.22,7.10,2023-11-28 19:45:49
-35.00,-58.00,-96.00,24.00,-14.00,-8.94,43.44,0.69,0.55,-6.74,6.84,2023-11-28 19:45:50
-89.00,-58.00,-96.00,23.00,-68.00,-10.94,43.56,0.44,0.36,-6.25,6.84,2023-11-28 19:45:50
408.00,-58.00,-96.00,23.00,34.00,-11.50,43.69,-0.08,0.03,-6.85,7.20,2023-11-28 19:45:50
-52.00,-58.00,-96.00,23.00,-18.00,-11.44,43.38,-0.03,0.02,-6.60,7.39,2023-11-28 19:45:50
-102.00,-58.00,-96.00,32.00,-68.00,-11.25,43.31,-0.17,-0.17,-6.28,7.10,2023-11-28 19:45:50
-78.00,-58.00,-96.00,58.00,380.00,-10.06,43.69,-0.27,-0.63,-6.31,6.91,2023-11-28 19:45:50
-25.00,-58.00,-96.00,84.00,0.00,-7.87,44.31,0.14,-1.09,-7.13,6.77,2023-11-28 19:45:50
-85.00,-58.00,-96.00,71.00,-65.00,-4.62,43.31,-1.00,-1.32,-6.47,7.25,2023-11-28 19:45:50
-64.00,-58.00,-96.00,64.00,333.00,1.25,42.50,-1.09,-1.48,-7.05,7.44,2023-11-28 19:45:50
-52.00,-58.00,-96.00,61.00,8.00,9.13,40.38,-2.02,-1.74,-5.55,6.48,2023-11-28 19:45:50
-101.00,-58.00,-96.00,57.00,-19.00,15.81,38.25,-1.81,-1.24,-6.11,7.66,2023-11-28 19:45:50
-88.00,-58.00,-96.00,53.00,0.00,21.37,35.44,-1.11,-0.68,-4.62,7.35,2023-11-28 19:45:50
-91.00,-58.00,-96.00,51.00,-19.00,23.00,33.94,-0.12,-0.13,-4.43,7.60,2023-11-28 19:45:50
-101.00,-58.00,-96.00,51.00,2.00,22.62,33.19,0.23,0.18,-4.75,7.91,2023-11-28 19:45:50
-85.00,-58.00,-96.00,48.00,1.00,21.69,33.06,0.26,0.34,-4.82,7.71,2023-11-28 19:45:50
-89.00,-58.00,-96.00,48.00,7.00,20.12,33.63,0.23,0.41,-4.63,7.68,2023-11-28 19:45:50
-101.00,-58.00,-96.00,43.00,-25.00,18.06,35.06,0.87,0.73,-5.35,7.81,2023-11-28 19:45:50
-45.00,-58.00,-96.00,40.00,-4.00,12.44,37.69,1.62,1.24,-5.92,7.33,2023-11-28 19:45:50
-98.00,-58.00,-96.00,42.00,-66.00,4.75,38.81,1.96,1.68,-6.18,7.16,2023-11-28 19:45:51
-92.00,-58.00,-96.00,34.00,287.00,-1.87,39.63,1.94,1.40,-5.98,7.40,2023-11-28 19:45:51
-45.00,-58.00,-96.00,27.00,-18.00,-9.00,40.81,1.57,1.11,-6.82,7.64,2023-11-28 19:45:51
-102.00,-58.00,-96.00,24.00,-70.00,-12.63,41.25,0.80,0.51,-5.63,6.34,2023-11-28 19:45:51
-78.00,-58.00,-96.00,26.00,321.00,-14.13,41.56,0.03,0.15,-6.69,6.82,2023-11-28 19:45:51
-29.00,-58.00,-96.00,20.00,-16.00,-14.69,40.69,0.33,0.08,-5.73,7.12,2023-11-28 19:45:51
-86.00,-58.00,-96.00,19.00,-69.00,-14.38,40.25,-0.35,-0.14,-6.26,7.70,2023-11-28 19:45:51
-91.00,-58.00,-96.00,19.00,329.00,-13.94,40.13,-0.02,-0.10,-6.29,7.97,2023-11-28 19:45:51
-33.00,-58.00,-96.00,21.00,-19.00,-13.38,40.19,-0.34,-0.25,-5.59,7.77,2023-11-28 19:45:51
-101.00,-58.00,-96.00,39.00,-26.00,-11.81,40.38,-0.42,-0.20,-5.89,7.00,2023-11-28 19:45:51
308.00,-58.00,-96.00,82.00,12.00,-10.50,40.69,-0.28,-0.39,-6.58,7.64,2023-11-28 19:45:51
-52.00,-58.00,-96.00,72.00,-17.00,-8.31,40.88,-0.67,-0.43,-5.98,6.99,2023-11-28 19:45:51
-100.00,-58.00,-96.00,67.00,-2.00,-5.87,40.56,-0.53,-0.69,-6.31,7.36,2023-11-28 19:45:51
67.00,-57.00,-96.00,61.00,-9.00,-2.94,39.25,-0.91,-0.48,-6.24,7.86,2023-11-28 19:45:51
-40.00,-58.00,-96.00,61.00,10.00,-0.25,37.94,-0.84,-0.77,-5.96,7.75,2023-11-28 19:45:51
-101.00,-58.00,-96.00,58.00,-33.00,3.81,36.25,-0.94,-0.76,-5.55,8.03,2023-11-28 19:45:51
-42.00,-58.00,-96.00,52.00,23.00,7.75,35.06,-1.25,-0.98,-5.33,7.67,2023-11-28 19:45:51
-83.00,-58.00,-96.00,51.00,-6.00,11.88,33.38,-0.72,-0.78,-4.67,7.84,2023-11-28 19:45:51
-98.00,-58.00,-96.00,48.00,143.00,14.69,31.94,-0.25,-0.48,-3.79,7.26,2023-11-28 19:45:52
-84.00,-57.00,-96.00,47.00,-3.00,15.44,31.56,-0.06,-0.13,-4.60,8.43,2023-11-28 19:45:52
-101.00,-57.00,-96.00,46.00,-23.00,15.94,32.00,-0.11,-0.01,-4.90,7.95,2023-11-28 19:45:52
-90.00,-58.00,-96.00,45.00,261.00,16.37,32.31,-0.17,-0.03,-5.17,7.73,2023-11-28 19:45:52
-86.00,-57.00,-96.00,43.00,-7.00,17.00,32.38,-0.35,0.12,-4.89,7.98,2023-11-28 19:45:52
-98.00,-57.00,-96.00,44.00,-48.00,17.44,32.38,-0.20,0.08,-4.73,8.06,2023-11-28 19:45:52
-99.00,-57.00,-96.00,43.00,114.00,17.50,32.63,0.02,0.27,-4.78,7.93,2023-11-28 19:45:52
-83.00,-57.00,-96.00,40.00,-2.00,15.88,33.31,1.27,0.70,-4.82,7.74,2023-11-28 19:45:52
-93.00,-57.00,-96.00,41.00,-56.00,10.44,35.38,1.06,1.03,-5.97,5.83,2023-11-28 19:45:52
474.00,-58.00,-96.00,39.00,26.00,6.37,34.44,0.68,0.99,-5.42,8.18,2023-11-28 19:45:52
-46.00,-58.00,-96.00,30.00,-12.00,3.69,33.69,0.55,0.92,-5.73,8.43,2023-11-28 19:45:52
