FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp,action,Hand_Health
-97.0,28.0,21.0,33.0,41.0,-4.69,28.06,-0.98,-0.45,-4.55,8.89,2023-11-28 20:14:26,2,3
-97.0,26.0,21.0,32.0,-4.0,-1.0,26.37,-1.07,-0.48,-4.53,9.54,2023-11-28 20:14:26,2,3
-101.0,32.0,27.0,43.0,9.0,2.5,25.19,-0.9,-0.47,-4.01,9.0,2023-11-28 20:14:26,2,3
-96.0,44.0,39.0,64.0,2.0,5.31,24.87,-0.88,-0.52,-3.96,9.04,2023-11-28 20:14:26,2,3
-100.0,56.0,46.0,80.0,-21.0,9.0,24.94,-0.95,-0.63,-3.86,8.87,2023-11-28 20:14:26,2,3
-100.0,59.0,48.0,84.0,43.0,11.94,24.94,-0.87,-0.5,-3.94,8.49,2023-11-28 20:14:26,2,3
-96.0,52.0,42.0,76.0,6.0,13.81,24.69,-0.16,-0.06,-3.75,8.54,2023-11-28 20:14:26,2,3
-97.0,45.0,36.0,62.0,-5.0,13.19,24.44,0.3,0.28,-3.65,8.47,2023-11-28 20:14:26,2,3
-101.0,34.0,28.0,45.0,-1.0,11.0,24.81,0.78,0.39,-3.9,8.91,2023-11-28 20:14:26,2,3
-96.0,28.0,25.0,38.0,-7.0,8.25,25.75,0.85,0.45,-4.27,9.22,2023-11-28 20:14:27,2,3
-96.0,27.0,23.0,35.0,-22.0,5.12,27.31,0.82,0.39,-4.45,8.77,2023-11-28 20:14:27,2,3
-67.0,26.0,25.0,36.0,53.0,1.87,28.87,0.8,0.42,-4.9,8.82,2023-11-28 20:14:27,2,3
-69.0,34.0,35.0,51.0,0.0,0.19,29.87,0.09,0.11,-4.58,8.41,2023-11-28 20:14:27,2,3
-94.0,60.0,47.0,72.0,4.0,1.69,30.94,-0.83,-0.46,-5.15,8.39,2023-11-28 20:14:27,2,3
-91.0,70.0,49.0,81.0,19.0,5.5,30.81,-1.49,-0.94,-5.04,8.3,2023-11-28 20:14:27,2,3
-97.0,70.0,48.0,83.0,9.0,11.56,29.56,-1.31,-0.82,-4.61,8.56,2023-11-28 20:14:27,2,3
-101.0,66.0,45.0,78.0,-2.0,14.25,28.56,-0.41,-0.25,-4.48,8.66,2023-11-28 20:14:27,2,3
-94.0,58.0,39.0,65.0,28.0,15.0,27.44,-0.17,0.21,-3.9,8.28,2023-11-28 20:14:27,2,3
-98.0,38.0,27.0,43.0,-23.0,13.88,26.62,0.42,0.46,-4.11,8.85,2023-11-28 20:14:27,2,3
-67.0,32.0,23.0,34.0,42.0,12.38,26.62,0.28,0.34,-4.36,8.87,2023-11-28 20:14:27,2,3
-88.0,30.0,22.0,32.0,-8.0,11.63,27.25,-0.06,0.11,-4.57,8.98,2023-11-28 20:14:27,2,3
-95.0,32.0,29.0,41.0,-9.0,12.25,27.56,-0.24,-0.05,-4.18,8.41,2023-11-28 20:14:27,2,3
-92.0,49.0,42.0,63.0,43.0,12.88,28.31,-0.16,-0.04,-4.44,8.13,2023-11-28 20:14:27,2,3
-4.0,65.0,49.0,76.0,7.0,11.94,29.75,0.68,0.38,-4.49,8.35,2023-11-28 20:14:27,2,3
21.0,71.0,50.0,79.0,-18.0,7.56,31.75,1.94,0.84,-5.05,8.9,2023-11-28 20:14:27,2,3
-11.0,68.0,49.0,73.0,63.0,-0.69,34.69,2.4,1.26,-5.42,8.37,2023-11-28 20:14:27,2,3
-12.0,67.0,45.0,62.0,4.0,-7.56,36.88,2.05,1.23,-5.54,7.56,2023-11-28 20:14:27,2,3
-72.0,58.0,41.0,49.0,-10.0,-14.06,38.81,1.38,0.81,-5.99,7.2,2023-11-28 20:14:28,2,3
-50.0,45.0,35.0,42.0,2.0,-17.87,39.69,0.76,0.38,-5.88,6.87,2023-11-28 20:14:28,2,3
-77.0,39.0,29.0,36.0,-4.0,-19.25,39.69,0.16,0.12,-5.99,7.11,2023-11-28 20:14:28,2,3
-96.0,35.0,29.0,37.0,9.0,-18.87,38.94,-0.3,-0.05,-6.08,7.84,2023-11-28 20:14:28,2,3
-94.0,49.0,42.0,56.0,-1.0,-17.25,38.06,-0.78,-0.3,-5.5,7.72,2023-11-28 20:14:28,2,3
-97.0,63.0,49.0,75.0,7.0,-13.38,37.44,-1.25,-0.64,-6.09,7.95,2023-11-28 20:14:28,2,3
-101.0,60.0,48.0,77.0,6.0,-9.0,36.31,-1.58,-0.88,-5.65,7.89,2023-11-28 20:14:28,2,3
-96.0,56.0,45.0,71.0,1.0,-1.69,34.0,-2.17,-1.21,-5.54,7.98,2023-11-28 20:14:28,2,3
-99.0,51.0,42.0,66.0,-23.0,7.25,31.0,-3.82,-1.99,-4.52,7.74,2023-11-28 20:14:28,2,3
-99.0,42.0,35.0,60.0,53.0,19.31,25.62,-2.11,-1.33,-3.55,7.75,2023-11-28 20:14:28,2,3
-97.0,32.0,31.0,50.0,1.0,22.19,21.44,0.08,-0.15,-2.47,8.81,2023-11-28 20:14:28,2,3
-77.0,33.0,35.0,52.0,2.0,21.37,20.25,0.2,0.1,-3.2,9.83,2023-11-28 20:14:28,2,3
-43.0,64.0,49.0,83.0,7.0,21.06,20.94,0.15,0.22,-2.83,8.46,2023-11-28 20:14:28,2,3
-70.0,69.0,49.0,89.0,12.0,19.31,22.44,0.86,0.51,-3.6,8.92,2023-11-28 20:14:28,2,3
-90.0,65.0,48.0,88.0,5.0,16.0,24.37,0.77,0.47,-3.91,8.78,2023-11-28 20:14:28,2,3
-26.0,62.0,45.0,78.0,51.0,13.56,25.94,0.82,0.55,-3.98,8.28,2023-11-28 20:14:28,2,3
-66.0,53.0,40.0,67.0,7.0,9.81,27.19,1.04,0.48,-4.52,8.5,2023-11-28 20:14:28,2,3
-75.0,41.0,33.0,51.0,23.0,6.06,27.81,1.14,0.45,-4.4,8.81,2023-11-28 20:14:28,2,3
-49.0,33.0,28.0,43.0,-3.0,2.37,28.44,0.97,0.37,-4.61,8.79,2023-11-28 20:14:29,2,3
-45.0,31.0,27.0,39.0,-26.0,-0.38,28.94,0.84,0.46,-4.77,8.62,2023-11-28 20:14:29,2,3
-46.0,30.0,26.0,39.0,0.0,-3.19,29.06,0.7,0.43,-4.49,8.64,2023-11-28 20:14:29,2,3
-60.0,31.0,28.0,41.0,-1.0,-5.56,29.37,0.8,0.34,-4.78,8.81,2023-11-28 20:14:29,2,3
-94.0,37.0,32.0,46.0,-9.0,-8.06,30.31,0.63,0.34,-4.84,8.81,2023-11-28 20:14:29,2,3
-92.0,48.0,40.0,57.0,65.0,-10.75,32.06,1.18,0.49,-5.05,8.34,2023-11-28 20:14:29,2,3
-94.0,59.0,44.0,69.0,4.0,-15.44,34.38,1.4,0.63,-5.3,7.97,2023-11-28 20:14:29,2,3
-99.0,65.0,46.0,75.0,-16.0,-19.0,36.19,0.85,0.53,-5.56,7.69,2023-11-28 20:14:29,2,3
-96.0,61.0,43.0,68.0,62.0,-20.56,36.94,0.2,0.1,-5.51,7.55,2023-11-28 20:14:29,2,3
-88.0,55.0,38.0,57.0,4.0,-20.56,36.31,-0.12,-0.01,-5.49,7.42,2023-11-28 20:14:29,2,3
-69.0,46.0,31.0,48.0,-6.0,-19.44,34.94,-0.76,-0.28,-5.26,7.78,2023-11-28 20:14:29,2,3
-53.0,34.0,27.0,42.0,-4.0,-14.56,32.63,-1.66,-0.72,-5.11,8.07,2023-11-28 20:14:29,2,3
-31.0,30.0,25.0,41.0,-21.0,-9.75,30.62,-1.44,-0.8,-4.97,8.21,2023-11-28 20:14:29,2,3
-91.0,29.0,24.0,39.0,-3.0,-5.06,28.25,-1.07,-0.68,-4.54,8.63,2023-11-28 20:14:29,2,3
-89.0,29.0,25.0,40.0,-6.0,-1.69,26.5,-1.08,-0.63,-4.25,9.04,2023-11-28 20:14:29,2,3
-95.0,36.0,32.0,53.0,2.0,3.0,24.94,-1.39,-0.7,-3.86,8.93,2023-11-28 20:14:29,2,3
-101.0,46.0,40.0,71.0,0.0,7.25,23.75,-1.32,-0.63,-3.61,9.14,2023-11-28 20:14:29,2,3
-95.0,57.0,45.0,86.0,9.0,10.63,23.0,-0.53,-0.26,-3.41,9.01,2023-11-28 20:14:29,2,3
-99.0,55.0,42.0,81.0,-22.0,10.69,23.19,0.28,0.09,-3.46,9.01,2023-11-28 20:14:30,2,3
-101.0,51.0,38.0,72.0,34.0,9.56,23.62,0.47,0.28,-3.47,8.68,2023-11-28 20:14:30,2,3
-97.0,41.0,31.0,57.0,2.0,6.25,24.69,1.2,0.63,-4.0,8.76,2023-11-28 20:14:30,2,3
-101.0,33.0,26.0,45.0,-18.0,2.25,25.81,1.21,0.63,-4.06,8.87,2023-11-28 20:14:30,2,3
-98.0,28.0,24.0,38.0,48.0,-1.62,27.31,1.07,0.49,-4.41,8.95,2023-11-28 20:14:30,2,3
-97.0,26.0,23.0,35.0,-5.0,-5.12,28.62,1.1,0.53,-4.5,8.85,2023-11-28 20:14:30,2,3
-98.0,26.0,24.0,37.0,-26.0,-8.56,30.5,0.84,0.43,-4.81,8.49,2023-11-28 20:14:30,2,3
-75.0,29.0,26.0,51.0,37.0,-11.81,32.44,1.11,0.62,-5.28,8.69,2023-11-28 20:14:30,2,3
-60.0,36.0,31.0,66.0,2.0,-15.81,34.94,0.99,0.45,-5.47,7.92,2023-11-28 20:14:30,2,3
-83.0,45.0,37.0,75.0,4.0,-18.12,37.0,0.37,0.13,-5.62,7.76,2023-11-28 20:14:30,2,3
-11.0,49.0,40.0,75.0,18.0,-18.12,37.56,-0.15,-0.23,-5.65,7.24,2023-11-28 20:14:30,2,3
-80.0,48.0,37.0,71.0,-4.0,-16.62,36.88,-0.62,-0.26,-5.47,7.58,2023-11-28 20:14:30,2,3
-85.0,43.0,34.0,64.0,4.0,-13.44,34.94,-1.48,-0.44,-5.38,8.06,2023-11-28 20:14:30,2,3
-88.0,34.0,27.0,49.0,4.0,-7.87,31.87,-1.66,-0.68,-5.02,8.24,2023-11-28 20:14:30,2,3
-95.0,29.0,23.0,41.0,0.0,-3.81,29.69,-1.14,-0.53,-4.61,8.32,2023-11-28 20:14:30,2,3
-101.0,24.0,22.0,38.0,-12.0,-0.88,27.69,-0.55,-0.37,-4.47,8.78,2023-11-28 20:14:30,2,3
-94.0,23.0,21.0,35.0,6.0,1.12,26.0,-0.8,-0.46,-3.95,8.93,2023-11-28 20:14:30,2,3
-97.0,23.0,22.0,35.0,-2.0,4.56,24.31,-0.89,-0.54,-4.01,9.26,2023-11-28 20:14:30,2,3
-100.0,24.0,24.0,40.0,27.0,7.37,23.12,-0.57,-0.32,-3.55,9.04,2023-11-28 20:14:31,2,3
-96.0,33.0,31.0,57.0,0.0,8.63,22.69,-0.29,-0.17,-3.6,9.09,2023-11-28 20:14:31,2,3
-101.0,50.0,44.0,73.0,-22.0,9.19,22.69,0.02,-0.12,-3.49,9.34,2023-11-28 20:14:31,2,3
-99.0,61.0,46.0,84.0,71.0,9.19,23.12,0.06,0.04,-3.66,9.34,2023-11-28 20:14:31,2,3
-96.0,59.0,44.0,76.0,8.0,8.38,24.0,0.44,0.19,-3.46,8.82,2023-11-28 20:14:31,2,3
-98.0,54.0,37.0,64.0,-19.0,6.19,25.06,0.86,0.39,-3.81,8.73,2023-11-28 20:14:31,2,3
-101.0,40.0,29.0,49.0,3.0,2.81,25.87,1.15,0.54,-4.19,8.94,2023-11-28 20:14:31,2,3
-96.0,30.0,26.0,39.0,-3.0,-2.25,27.25,2.41,0.93,-4.34,8.93,2023-11-28 20:14:31,2,3
-41.0,27.0,25.0,36.0,-25.0,-11.5,30.06,2.66,1.15,-4.66,8.67,2023-11-28 20:14:31,2,3
-7.0,25.0,22.0,34.0,16.0,-20.37,33.25,2.17,0.95,-4.78,8.08,2023-11-28 20:14:31,2,3
-71.0,25.0,23.0,35.0,-5.0,-25.25,35.63,1.29,0.55,-5.17,7.14,2023-11-28 20:14:31,2,3
-95.0,31.0,29.0,43.0,-2.0,-28.81,38.06,0.67,0.34,-5.11,6.66,2023-11-28 20:14:31,2,3
-93.0,48.0,41.0,62.0,3.0,-29.25,39.5,-0.06,-0.13,-5.45,6.66,2023-11-28 20:14:31,2,3
-93.0,63.0,48.0,68.0,7.0,-29.12,40.88,0.1,-0.01,-5.73,6.91,2023-11-28 20:14:31,2,3
-73.0,64.0,48.0,69.0,1.0,-28.75,41.0,-0.21,-0.18,-5.62,6.75,2023-11-28 20:14:31,2,3
-68.0,59.0,43.0,61.0,31.0,-27.0,39.88,-0.77,-0.3,-5.68,6.88,2023-11-28 20:14:31,2,3
-91.0,48.0,35.0,52.0,0.0,-22.5,37.06,-1.63,-0.67,-5.47,6.94,2023-11-28 20:14:31,2,3
-100.0,33.0,28.0,44.0,-9.0,-17.87,34.06,-1.57,-0.74,-5.24,7.36,2023-11-28 20:14:31,2,3
-97.0,25.0,26.0,40.0,-6.0,-11.0,29.75,-2.02,-0.99,-4.77,8.32,2023-11-28 20:14:32,2,3
-98.0,22.0,23.0,37.0,-24.0,-5.0,26.19,-1.96,-0.99,-3.98,9.02,2023-11-28 20:14:32,2,3
-100.0,20.0,24.0,38.0,21.0,1.94,22.94,-1.78,-0.75,-3.72,9.45,2023-11-28 20:14:32,2,3
-96.0,27.0,34.0,48.0,-3.0,6.12,21.31,-0.99,-0.56,-3.13,9.69,2023-11-28 20:14:32,2,3
-95.0,43.0,43.0,66.0,-12.0,9.5,20.5,-0.69,-0.38,-3.03,9.52,2023-11-28 20:14:32,2,3
-100.0,52.0,48.0,77.0,12.0,10.69,20.75,-0.18,-0.14,-3.1,9.27,2023-11-28 20:14:32,2,3
-92.0,55.0,48.0,79.0,10.0,10.81,21.5,0.22,0.11,-3.22,8.93,2023-11-28 20:14:32,2,3
-94.0,53.0,43.0,69.0,10.0,9.13,22.44,0.98,0.45,-3.71,8.81,2023-11-28 20:14:32,2,3
-99.0,41.0,35.0,53.0,-1.0,4.69,23.56,1.36,0.61,-3.76,8.81,2023-11-28 20:14:32,2,3
-93.0,26.0,29.0,41.0,-3.0,-1.44,25.0,2.03,0.63,-4.13,9.01,2023-11-28 20:14:32,2,3
-96.0,22.0,25.0,35.0,-25.0,-7.75,27.0,2.15,0.78,-4.26,9.04,2023-11-28 20:14:32,2,3
0.0,21.0,24.0,33.0,38.0,-14.44,29.62,1.7,0.63,-4.64,8.34,2023-11-28 20:14:32,2,3
-24.0,21.0,25.0,33.0,-7.0,-18.94,31.87,1.43,0.57,-4.86,7.94,2023-11-28 20:14:32,2,3
-48.0,31.0,34.0,49.0,-22.0,-22.75,34.13,0.76,0.32,-4.97,7.47,2023-11-28 20:14:32,2,3
-40.0,48.0,46.0,70.0,24.0,-23.81,35.69,0.17,0.05,-5.27,7.27,2023-11-28 20:14:32,2,3
-39.0,65.0,53.0,82.0,7.0,-23.5,36.56,-0.31,-0.14,-5.39,7.41,2023-11-28 20:14:32,2,3
-86.0,75.0,55.0,85.0,-11.0,-22.44,37.0,-0.44,-0.23,-5.65,7.46,2023-11-28 20:14:32,2,3
-97.0,70.0,52.0,81.0,39.0,-20.37,36.13,-0.73,-0.34,-5.26,7.42,2023-11-28 20:14:32,2,3
-96.0,65.0,46.0,72.0,6.0,-15.69,33.56,-1.81,-0.64,-5.08,7.64,2023-11-28 20:14:33,2,3
-101.0,53.0,40.0,58.0,-7.0,-10.31,30.94,-1.76,-0.73,-4.97,8.27,2023-11-28 20:14:33,2,3
-95.0,34.0,31.0,45.0,-3.0,-4.31,28.06,-1.61,-0.74,-4.46,8.76,2023-11-28 20:14:33,2,3
-97.0,27.0,24.0,38.0,-5.0,0.13,25.62,-1.34,-0.71,-4.07,8.88,2023-11-28 20:14:33,2,3
-101.0,25.0,23.0,35.0,-13.0,4.44,22.94,-0.86,-0.52,-3.51,9.45,2023-11-28 20:14:33,2,3
-96.0,23.0,22.0,35.0,57.0,6.37,21.5,-0.44,-0.29,-3.35,9.43,2023-11-28 20:14:33,2,3
-96.0,30.0,30.0,50.0,1.0,7.5,21.0,-0.12,-0.1,-3.16,9.24,2023-11-28 20:14:33,2,3
-100.0,47.0,43.0,74.0,22.0,8.19,21.37,-0.11,-0.08,-3.4,9.36,2023-11-28 20:14:33,2,3
-95.0,61.0,49.0,88.0,8.0,8.56,22.25,-0.12,-0.05,-3.6,9.06,2023-11-28 20:14:33,2,3
-99.0,63.0,48.0,87.0,-20.0,8.19,23.25,0.26,0.12,-3.64,8.76,2023-11-28 20:14:33,2,3
-99.0,59.0,43.0,73.0,68.0,6.62,23.87,0.69,0.32,-3.77,8.82,2023-11-28 20:14:33,2,3
-96.0,41.0,37.0,59.0,0.0,3.94,24.5,0.78,0.42,-4.01,8.99,2023-11-28 20:14:33,2,3
-101.0,29.0,28.0,43.0,-26.0,0.94,25.31,1.1,0.39,-4.11,9.12,2023-11-28 20:14:33,2,3
-100.0,24.0,24.0,34.0,21.0,-2.69,26.87,1.01,0.4,-4.3,8.87,2023-11-28 20:14:33,2,3
-73.0,23.0,22.0,31.0,-7.0,-5.87,28.56,1.06,0.41,-4.71,8.84,2023-11-28 20:14:33,2,3
-76.0,21.0,21.0,31.0,-27.0,-9.63,30.56,1.16,0.43,-4.9,8.59,2023-11-28 20:14:33,2,3
30.0,23.0,24.0,37.0,11.0,-13.25,32.69,0.74,0.38,-4.99,8.16,2023-11-28 20:14:33,2,3
-26.0,29.0,32.0,55.0,2.0,-13.56,34.0,-0.3,-0.12,-5.22,7.74,2023-11-28 20:14:33,2,3
-55.0,39.0,41.0,74.0,5.0,-12.94,35.19,-0.17,-0.07,-5.61,7.71,2023-11-28 20:14:34,2,3
-74.0,50.0,47.0,83.0,9.0,-11.81,35.88,-0.38,-0.29,-5.74,7.98,2023-11-28 20:14:34,2,3
-92.0,51.0,46.0,84.0,-16.0,-10.38,35.81,-0.45,-0.26,-5.6,8.0,2023-11-28 20:14:34,2,3
-99.0,47.0,44.0,77.0,20.0,-8.56,34.94,-0.79,-0.29,-5.56,8.33,2023-11-28 20:14:34,2,3
-95.0,44.0,38.0,65.0,0.0,-4.5,33.19,-1.62,-0.61,-5.25,8.06,2023-11-28 20:14:34,2,3
-96.0,31.0,29.0,47.0,-19.0,0.81,30.94,-1.36,-0.56,-4.96,8.4,2023-11-28 20:14:34,2,3
-100.0,25.0,24.0,38.0,15.0,3.81,29.25,-0.74,-0.4,-4.62,8.81,2023-11-28 20:14:34,2,3
-96.0,23.0,23.0,33.0,-7.0,6.0,27.75,-0.34,-0.33,-4.52,9.03,2023-11-28 20:14:34,2,3
-101.0,22.0,22.0,32.0,-11.0,6.69,26.5,-0.01,-0.2,-4.07,8.94,2023-11-28 20:14:34,2,3
-94.0,20.0,21.0,31.0,0.0,6.44,26.06,0.36,-0.15,-4.31,9.15,2023-11-28 20:14:34,2,3
-97.0,21.0,25.0,34.0,-20.0,5.69,25.87,0.2,-0.16,-3.85,8.66,2023-11-28 20:14:34,2,3
-101.0,27.0,36.0,50.0,2.0,6.12,26.0,-0.28,-0.25,-4.4,8.82,2023-11-28 20:14:34,2,3
-94.0,38.0,46.0,65.0,4.0,7.56,25.56,-0.31,-0.3,-3.8,8.43,2023-11-28 20:14:34,2,3
-96.0,46.0,50.0,83.0,8.0,8.69,25.06,-0.28,-0.05,-3.98,9.26,2023-11-28 20:14:34,2,3
-101.0,47.0,49.0,84.0,8.0,9.13,24.69,-0.05,0.14,-3.85,9.47,2023-11-28 20:14:34,2,3
-95.0,40.0,45.0,74.0,7.0,8.69,24.87,0.11,0.3,-3.89,8.88,2023-11-28 20:14:34,2,3
-97.0,32.0,39.0,57.0,-8.0,7.12,25.5,0.67,0.55,-4.24,8.92,2023-11-28 20:14:34,2,3
