FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp,action,Hand_Health
-96.0,58.0,42.0,59.0,4.0,-23.19,32.06,-0.2,-0.09,-4.65,7.49,2023-11-28 20:16:47,3,3
-79.0,71.0,45.0,69.0,5.0,-21.75,32.5,-0.57,-0.29,-4.96,7.65,2023-11-28 20:16:47,3,3
-87.0,73.0,44.0,69.0,-27.0,-19.37,32.0,-0.72,-0.37,-4.91,7.89,2023-11-28 20:16:47,3,3
-82.0,69.0,40.0,60.0,184.0,-15.63,30.5,-1.17,-0.65,-4.79,8.1,2023-11-28 20:16:47,3,3
-83.0,62.0,34.0,48.0,-5.0,-11.56,28.25,-1.39,-0.56,-4.47,8.39,2023-11-28 20:16:47,3,3
-94.0,53.0,30.0,41.0,-41.0,-6.69,25.75,-1.29,-0.61,-4.18,8.83,2023-11-28 20:16:47,3,3
-95.0,46.0,28.0,39.0,91.0,-2.87,23.62,-1.19,-0.56,-3.83,9.1,2023-11-28 20:16:47,3,3
-84.0,47.0,28.0,39.0,-8.0,0.25,21.56,-0.56,-0.2,-3.34,9.35,2023-11-28 20:16:48,3,3
-87.0,59.0,36.0,51.0,-31.0,0.94,21.25,-0.09,-0.06,-3.33,9.29,2023-11-28 20:16:48,3,3
-94.0,70.0,40.0,63.0,199.0,0.88,21.19,0.07,0.05,-3.38,9.58,2023-11-28 20:16:48,3,3
-82.0,79.0,42.0,68.0,0.0,0.31,21.5,0.43,0.25,-3.42,9.28,2023-11-28 20:16:48,3,3
-97.0,77.0,39.0,61.0,-33.0,-2.75,22.81,1.33,0.53,-3.74,9.29,2023-11-28 20:16:48,3,3
-78.0,72.0,35.0,50.0,-6.0,-8.44,24.69,1.84,0.55,-4.04,8.82,2023-11-28 20:16:48,3,3
-86.0,58.0,31.0,41.0,3.0,-14.75,26.56,2.37,0.68,-4.0,8.42,2023-11-28 20:16:48,3,3
-97.0,50.0,29.0,38.0,-13.0,-21.37,29.25,1.57,0.45,-4.44,8.0,2023-11-28 20:16:48,3,3
-81.0,50.0,28.0,36.0,53.0,-24.94,30.87,1.03,0.33,-4.62,7.7,2023-11-28 20:16:48,3,3
-83.0,50.0,34.0,47.0,-3.0,-26.94,32.13,0.24,0.16,-4.5,7.66,2023-11-28 20:16:48,3,3
-94.0,76.0,46.0,70.0,-31.0,-26.56,33.19,-0.47,-0.13,-5.13,7.42,2023-11-28 20:16:48,3,3
-76.0,79.0,44.0,70.0,45.0,-24.12,32.69,-0.69,-0.24,-4.91,7.61,2023-11-28 20:16:48,3,3
-85.0,70.0,42.0,63.0,6.0,-22.06,31.5,-0.67,-0.17,-4.76,7.6,2023-11-28 20:16:48,3,3
-95.0,62.0,37.0,54.0,-1.0,-19.75,29.69,-0.94,-0.27,-4.52,7.9,2023-11-28 20:16:48,3,3
-82.0,54.0,33.0,48.0,-3.0,-16.0,27.31,-1.12,-0.39,-4.26,8.45,2023-11-28 20:16:48,3,3
-88.0,47.0,30.0,45.0,-35.0,-12.81,25.56,-1.1,-0.38,-4.11,8.76,2023-11-28 20:16:48,3,3
-95.0,45.0,30.0,46.0,13.0,-8.69,23.44,-1.23,-0.38,-3.86,9.41,2023-11-28 20:16:48,3,3
-80.0,47.0,30.0,48.0,-9.0,-5.69,21.87,-0.83,-0.36,-3.41,9.25,2023-11-28 20:16:48,3,3
-85.0,72.0,36.0,62.0,11.0,-3.19,21.0,-0.61,-0.15,-3.44,9.43,2023-11-28 20:16:49,3,3
-99.0,90.0,40.0,72.0,-3.0,-2.19,20.62,-0.26,-0.04,-3.23,9.28,2023-11-28 20:16:49,3,3
-82.0,83.0,40.0,76.0,-2.0,-1.75,20.56,0.03,0.04,-3.38,9.24,2023-11-28 20:16:49,3,3
-89.0,72.0,38.0,70.0,-32.0,-2.44,20.56,0.35,0.16,-3.4,9.22,2023-11-28 20:16:49,3,3
-98.0,63.0,35.0,61.0,69.0,-4.25,21.0,0.7,0.31,-3.52,9.16,2023-11-28 20:16:49,3,3
-89.0,57.0,31.0,53.0,-1.0,-8.25,21.94,1.42,0.45,-3.64,9.18,2023-11-28 20:16:49,3,3
-99.0,52.0,30.0,48.0,-20.0,-12.44,23.25,1.45,0.42,-3.82,8.97,2023-11-28 20:16:49,3,3
-90.0,53.0,30.0,45.0,153.0,-16.94,24.75,1.17,0.31,-3.85,8.56,2023-11-28 20:16:49,3,3
-84.0,50.0,29.0,42.0,-5.0,-20.06,25.81,1.09,0.26,-3.98,8.32,2023-11-28 20:16:49,3,3
-91.0,51.0,29.0,43.0,-37.0,-22.87,27.0,0.69,0.16,-4.11,8.06,2023-11-28 20:16:49,3,3
-92.0,51.0,30.0,46.0,82.0,-24.25,27.62,0.19,0.08,-4.03,7.81,2023-11-28 20:16:49,3,3
-82.0,71.0,32.0,54.0,-2.0,-24.69,27.87,0.17,0.07,-4.06,7.84,2023-11-28 20:16:49,3,3
-94.0,75.0,36.0,61.0,-30.0,-25.75,28.31,0.48,0.12,-4.32,7.95,2023-11-28 20:16:49,3,3
-81.0,74.0,37.0,64.0,194.0,-26.94,28.56,0.18,0.03,-4.17,7.97,2023-11-28 20:16:49,3,3
-82.0,65.0,35.0,61.0,-10.0,-26.5,28.0,-0.29,-0.08,-3.99,7.96,2023-11-28 20:16:49,3,3
-95.0,60.0,33.0,56.0,0.0,-25.06,27.37,-0.78,-0.2,-4.13,8.02,2023-11-28 20:16:49,3,3
-75.0,58.0,30.0,50.0,8.0,-20.75,25.56,-1.61,-0.38,-3.99,8.22,2023-11-28 20:16:49,3,3
-83.0,53.0,29.0,45.0,-2.0,-15.44,23.31,-2.09,-0.4,-3.61,8.37,2023-11-28 20:16:49,3,3
-96.0,43.0,26.0,42.0,-18.0,-9.31,20.56,-1.55,-0.24,-3.24,8.97,2023-11-28 20:16:50,3,3
-74.0,40.0,25.0,41.0,39.0,-5.5,18.94,-1.27,-0.18,-2.99,9.4,2023-11-28 20:16:50,3,3
-82.0,38.0,25.0,40.0,1.0,-1.94,17.56,-0.85,-0.15,-2.97,9.63,2023-11-28 20:16:50,3,3
-94.0,40.0,26.0,42.0,51.0,0.13,17.06,-0.4,-0.1,-2.65,9.64,2023-11-28 20:16:50,3,3
-77.0,67.0,30.0,52.0,-3.0,0.0,17.75,0.36,-0.16,-3.19,9.34,2023-11-28 20:16:50,3,3
-92.0,72.0,33.0,63.0,-39.0,-1.75,19.56,0.68,-0.02,-3.31,9.38,2023-11-28 20:16:50,3,3
-91.0,70.0,33.0,65.0,107.0,-3.87,20.81,0.88,0.14,-3.4,9.14,2023-11-28 20:16:50,3,3
-77.0,77.0,32.0,61.0,0.0,-7.12,22.0,0.99,0.25,-3.54,9.14,2023-11-28 20:16:50,3,3
-82.0,69.0,30.0,54.0,-26.0,-10.44,23.06,1.27,0.41,-3.79,8.92,2023-11-28 20:16:50,3,3
-94.0,59.0,27.0,47.0,31.0,-14.94,24.25,1.25,0.39,-3.84,8.84,2023-11-28 20:16:50,3,3
-82.0,56.0,25.0,40.0,-7.0,-18.81,26.0,1.14,0.24,-3.96,8.42,2023-11-28 20:16:50,3,3
-93.0,45.0,23.0,38.0,-38.0,-22.12,27.81,1.26,0.32,-4.17,8.1,2023-11-28 20:16:50,3,3
-82.0,45.0,23.0,37.0,16.0,-26.37,30.12,1.16,0.27,-4.54,7.76,2023-11-28 20:16:50,3,3
-87.0,51.0,24.0,39.0,-14.0,-29.0,31.75,0.56,0.13,-4.37,7.38,2023-11-28 20:16:50,3,3
-97.0,65.0,31.0,52.0,12.0,-29.5,32.75,-0.11,-0.08,-4.64,7.21,2023-11-28 20:16:50,3,3
-84.0,70.0,34.0,57.0,-3.0,-28.12,32.69,-0.65,-0.14,-4.59,7.2,2023-11-28 20:16:50,3,3
-89.0,63.0,31.0,52.0,4.0,-26.31,31.5,-0.52,-0.06,-4.61,7.48,2023-11-28 20:16:50,3,3
-98.0,59.0,28.0,46.0,-9.0,-24.44,29.62,-0.78,-0.1,-4.3,7.86,2023-11-28 20:16:50,3,3
-82.0,50.0,24.0,41.0,31.0,-21.75,27.87,-1.06,-0.25,-4.2,8.25,2023-11-28 20:16:51,3,3
-89.0,42.0,22.0,38.0,-32.0,-18.0,25.94,-1.26,-0.34,-4.12,8.67,2023-11-28 20:16:51,3,3
-96.0,38.0,20.0,36.0,34.0,-13.75,24.06,-1.69,-0.48,-3.73,8.86,2023-11-28 20:16:51,3,3
-84.0,35.0,20.0,35.0,-8.0,-7.75,21.56,-1.66,-0.5,-3.44,8.96,2023-11-28 20:16:51,3,3
-98.0,34.0,19.0,34.0,-17.0,-4.0,19.75,-0.83,-0.29,-3.21,9.16,2023-11-28 20:16:51,3,3
-73.0,47.0,24.0,43.0,124.0,-1.25,18.87,-0.9,-0.3,-2.83,9.5,2023-11-28 20:16:51,3,3
-78.0,61.0,34.0,61.0,0.0,0.19,19.25,-0.13,-0.04,-3.01,9.56,2023-11-28 20:16:51,3,3
-93.0,73.0,39.0,73.0,-41.0,-0.06,20.44,0.29,0.18,-3.37,9.69,2023-11-28 20:16:51,3,3
-92.0,69.0,39.0,70.0,166.0,-2.56,21.56,0.94,0.39,-3.43,9.29,2023-11-28 20:16:51,3,3
-81.0,61.0,34.0,60.0,0.0,-5.94,22.19,1.19,0.49,-3.61,9.01,2023-11-28 20:16:51,3,3
-95.0,51.0,29.0,47.0,-17.0,-10.19,22.75,1.2,0.41,-3.66,8.58,2023-11-28 20:16:51,3,3
-81.0,43.0,24.0,39.0,-7.0,-14.75,23.37,1.3,0.38,-3.67,8.4,2023-11-28 20:16:51,3,3
-84.0,41.0,23.0,37.0,-11.0,-17.31,23.75,0.51,0.2,-3.63,8.47,2023-11-28 20:16:51,3,3
-91.0,38.0,22.0,35.0,53.0,-19.0,23.87,0.85,0.13,-3.77,8.77,2023-11-28 20:16:51,3,3
-80.0,37.0,21.0,34.0,-9.0,-22.12,24.75,1.24,0.23,-3.82,8.65,2023-11-28 20:16:51,3,3
-84.0,37.0,21.0,35.0,-26.0,-26.19,26.56,1.29,0.2,-3.9,8.29,2023-11-28 20:16:51,3,3
-99.0,35.0,22.0,38.0,-6.0,-29.44,28.31,1.16,0.19,-3.9,7.8,2023-11-28 20:16:51,3,3
-92.0,42.0,30.0,49.0,-5.0,-32.5,30.62,0.81,0.09,-4.22,7.25,2023-11-28 20:16:51,3,3
-98.0,57.0,39.0,64.0,-14.0,-33.81,32.38,0.16,-0.06,-4.27,6.83,2023-11-28 20:16:52,3,3
-100.0,64.0,42.0,73.0,53.0,-33.75,33.06,0.06,-0.07,-4.38,6.67,2023-11-28 20:16:52,3,3
-89.0,62.0,40.0,69.0,3.0,-33.75,33.0,-0.14,0.06,-4.58,6.92,2023-11-28 20:16:52,3,3
-93.0,59.0,35.0,60.0,-21.0,-32.56,31.62,-0.8,-0.09,-4.3,7.19,2023-11-28 20:16:52,3,3
-71.0,54.0,28.0,51.0,11.0,-28.31,28.44,-1.65,-0.32,-4.17,7.8,2023-11-28 20:16:52,3,3
-80.0,47.0,26.0,45.0,-3.0,-23.56,25.87,-1.76,-0.39,-3.7,8.17,2023-11-28 20:16:52,3,3
-93.0,43.0,25.0,43.0,-17.0,-17.12,23.0,-2.1,-0.46,-3.7,8.61,2023-11-28 20:16:52,3,3
-83.0,42.0,24.0,43.0,157.0,-11.69,19.94,-1.7,-0.36,-2.86,8.89,2023-11-28 20:16:52,3,3
-79.0,40.0,24.0,44.0,-5.0,-6.94,17.19,-1.15,-0.17,-2.74,9.44,2023-11-28 20:16:52,3,3
-93.0,43.0,26.0,54.0,4.0,-3.56,15.56,-0.91,-0.12,-2.49,9.57,2023-11-28 20:16:52,3,3
-73.0,67.0,35.0,69.0,0.0,-1.37,14.63,-0.66,-0.04,-2.1,9.59,2023-11-28 20:16:52,3,3
-82.0,71.0,37.0,78.0,-31.0,-0.25,14.69,-0.01,-0.0,-2.44,10.05,2023-11-28 20:16:52,3,3
-73.0,66.0,37.0,77.0,207.0,-1.5,15.25,0.73,0.16,-2.21,9.67,2023-11-28 20:16:52,3,3
-76.0,58.0,34.0,66.0,0.0,-5.19,17.0,1.73,0.4,-2.81,9.47,2023-11-28 20:16:52,3,3
-90.0,48.0,28.0,52.0,-34.0,-12.06,19.5,2.08,0.54,-3.19,9.02,2023-11-28 20:16:52,3,3
-88.0,38.0,24.0,45.0,61.0,-17.5,21.69,1.86,0.45,-3.48,8.56,2023-11-28 20:16:52,3,3
-67.0,34.0,22.0,40.0,-5.0,-23.69,23.87,1.77,0.4,-3.7,7.86,2023-11-28 20:16:52,3,3
-80.0,32.0,21.0,39.0,-27.0,-27.94,25.0,1.39,0.3,-3.58,7.43,2023-11-28 20:16:53,3,3
-84.0,31.0,21.0,38.0,110.0,-31.69,25.87,0.92,0.23,-3.68,7.59,2023-11-28 20:16:53,3,3
-84.0,33.0,21.0,38.0,-3.0,-34.13,26.56,0.61,0.14,-3.59,7.52,2023-11-28 20:16:53,3,3
-98.0,41.0,26.0,44.0,-4.0,-35.25,27.0,0.27,0.06,-3.57,7.35,2023-11-28 20:16:53,3,3
-87.0,51.0,34.0,56.0,-1.0,-35.94,27.75,0.18,0.03,-3.56,7.43,2023-11-28 20:16:53,3,3
-92.0,63.0,40.0,64.0,-29.0,-35.94,28.75,-0.12,-0.09,-3.95,7.11,2023-11-28 20:16:53,3,3
-97.0,61.0,39.0,63.0,21.0,-35.0,29.25,-0.46,-0.17,-4.01,7.02,2023-11-28 20:16:53,3,3
-81.0,59.0,33.0,54.0,-4.0,-32.5,28.56,-1.19,-0.39,-3.98,7.25,2023-11-28 20:16:53,3,3
-87.0,50.0,27.0,47.0,2.0,-27.0,26.25,-1.83,-0.46,-3.94,7.83,2023-11-28 20:16:53,3,3
-97.0,41.0,23.0,41.0,24.0,-20.37,23.37,-2.09,-0.53,-3.59,8.41,2023-11-28 20:16:53,3,3
-80.0,36.0,22.0,38.0,-9.0,-14.0,20.56,-2.2,-0.57,-3.16,8.65,2023-11-28 20:16:53,3,3
-99.0,35.0,23.0,37.0,-32.0,-8.25,17.81,-1.24,-0.36,-2.81,9.16,2023-11-28 20:16:53,3,3
-81.0,36.0,23.0,38.0,13.0,-5.56,16.19,-0.75,-0.16,-2.63,9.75,2023-11-28 20:16:53,3,3
-83.0,53.0,31.0,48.0,7.0,-3.69,15.56,-0.33,-0.07,-2.27,9.56,2023-11-28 20:16:53,3,3
-94.0,55.0,37.0,62.0,-6.0,-3.37,16.12,0.21,-0.02,-2.58,9.91,2023-11-28 20:16:53,3,3
-71.0,56.0,39.0,65.0,88.0,-4.56,17.69,0.52,0.12,-2.93,9.53,2023-11-28 20:16:53,3,3
-78.0,50.0,36.0,58.0,0.0,-7.81,19.56,1.19,0.29,-3.1,9.08,2023-11-28 20:16:53,3,3
-92.0,44.0,32.0,49.0,-33.0,-11.31,21.06,1.27,0.34,-3.42,8.87,2023-11-28 20:16:53,3,3
-81.0,37.0,27.0,42.0,0.0,-16.25,22.75,1.48,0.44,-3.54,8.54,2023-11-28 20:16:54,3,3
-90.0,32.0,25.0,39.0,-1.0,-20.94,24.5,1.75,0.43,-3.77,8.34,2023-11-28 20:16:54,3,3
-93.0,31.0,24.0,38.0,-1.0,-26.87,26.87,1.76,0.43,-3.93,7.92,2023-11-28 20:16:54,3,3
-67.0,35.0,24.0,37.0,-4.0,-32.06,29.37,1.38,0.34,-4.09,7.31,2023-11-28 20:16:54,3,3
-54.0,46.0,29.0,40.0,-32.0,-35.06,31.06,0.89,0.26,-4.25,6.91,2023-11-28 20:16:54,3,3
-28.0,54.0,36.0,49.0,44.0,-36.63,31.69,0.02,0.15,-4.09,6.61,2023-11-28 20:16:54,3,3
-29.0,60.0,39.0,54.0,-2.0,-35.88,31.19,-0.47,-0.08,-4.07,6.76,2023-11-28 20:16:54,3,3
-5.0,57.0,37.0,52.0,-20.0,-33.56,29.56,-1.0,-0.19,-3.99,7.16,2023-11-28 20:16:54,3,3
-93.0,52.0,33.0,47.0,-1.0,-29.75,27.5,-1.56,-0.44,-3.91,7.61,2023-11-28 20:16:54,3,3
-90.0,44.0,28.0,42.0,-6.0,-24.5,24.81,-1.56,-0.44,-3.67,8.06,2023-11-28 20:16:54,3,3
-101.0,35.0,25.0,38.0,-7.0,-18.44,22.0,-1.86,-0.56,-3.22,8.66,2023-11-28 20:16:54,3,3
-89.0,33.0,23.0,37.0,16.0,-13.31,19.5,-1.64,-0.5,-2.96,9.04,2023-11-28 20:16:54,3,3
-90.0,31.0,23.0,36.0,-11.0,-8.38,16.69,-1.19,-0.33,-2.59,9.43,2023-11-28 20:16:54,3,3
-98.0,31.0,23.0,38.0,-5.0,-6.0,15.13,-0.65,-0.1,-2.23,9.54,2023-11-28 20:16:54,3,3
-79.0,46.0,31.0,50.0,7.0,-4.5,14.44,-0.3,-0.04,-2.23,9.98,2023-11-28 20:16:54,3,3
-87.0,58.0,38.0,67.0,5.0,-4.25,15.0,0.01,0.03,-2.4,9.88,2023-11-28 20:16:54,3,3
-100.0,67.0,39.0,71.0,-10.0,-4.62,16.56,0.27,0.07,-2.72,9.4,2023-11-28 20:16:54,3,3
-90.0,62.0,37.0,66.0,185.0,-6.44,18.31,0.86,0.2,-3.1,9.17,2023-11-28 20:16:54,3,3
-86.0,50.0,33.0,54.0,2.0,-10.25,20.19,1.27,0.37,-3.19,8.76,2023-11-28 20:16:55,3,3
-96.0,39.0,28.0,44.0,31.0,-15.0,21.62,1.47,0.39,-3.47,8.9,2023-11-28 20:16:55,3,3
-84.0,34.0,23.0,38.0,-8.0,-19.56,23.19,1.73,0.4,-3.68,8.59,2023-11-28 20:16:55,3,3
-90.0,32.0,24.0,35.0,-35.0,-24.94,25.37,1.44,0.29,-3.76,8.14,2023-11-28 20:16:55,3,3
-86.0,31.0,23.0,35.0,34.0,-28.44,27.5,1.18,0.25,-3.98,7.92,2023-11-28 20:16:55,3,3
-69.0,34.0,26.0,37.0,-6.0,-31.44,29.75,0.72,0.14,-4.13,7.38,2023-11-28 20:16:55,3,3
-72.0,47.0,34.0,50.0,-16.0,-32.56,31.12,0.22,0.03,-4.07,6.7,2023-11-28 20:16:55,3,3
-80.0,58.0,40.0,61.0,20.0,-32.0,31.62,-0.41,-0.06,-4.4,7.03,2023-11-28 20:16:55,3,3
-55.0,60.0,40.0,62.0,0.0,-30.87,31.37,-0.66,-0.15,-4.45,7.3,2023-11-28 20:16:55,3,3
-67.0,57.0,37.0,56.0,-32.0,-27.37,29.5,-1.5,-0.39,-4.33,7.69,2023-11-28 20:16:55,3,3
-80.0,48.0,31.0,48.0,23.0,-21.81,26.31,-1.53,-0.42,-4.06,8.15,2023-11-28 20:16:55,3,3
-93.0,36.0,27.0,41.0,-1.0,-17.37,23.44,-1.2,-0.4,-3.53,8.72,2023-11-28 20:16:55,3,3
-100.0,33.0,25.0,39.0,0.0,-13.69,21.44,-1.16,-0.44,-3.38,8.96,2023-11-28 20:16:55,3,3
-91.0,30.0,24.0,38.0,-9.0,-10.31,19.06,-0.81,-0.3,-3.01,9.43,2023-11-28 20:16:55,3,3
-94.0,31.0,27.0,43.0,0.0,-8.44,17.69,-0.52,-0.21,-2.65,9.41,2023-11-28 20:16:55,3,3
-101.0,49.0,36.0,57.0,-7.0,-6.37,16.87,-0.68,-0.15,-2.57,9.51,2023-11-28 20:16:55,3,3
-90.0,57.0,40.0,69.0,91.0,-4.75,16.94,-0.49,0.06,-2.65,9.53,2023-11-28 20:16:55,3,3
-93.0,53.0,39.0,68.0,-23.0,-5.12,17.62,0.62,0.16,-2.55,9.28,2023-11-28 20:16:55,3,3
-100.0,48.0,36.0,58.0,38.0,-8.44,18.87,1.56,0.37,-3.12,9.42,2023-11-28 20:16:56,3,3
-93.0,40.0,31.0,46.0,-4.0,-14.63,21.31,2.01,0.42,-3.35,9.16,2023-11-28 20:16:56,3,3
-101.0,33.0,28.0,40.0,-12.0,-21.56,24.56,2.22,0.51,-3.63,8.57,2023-11-28 20:16:56,3,3
-22.0,32.0,25.0,37.0,106.0,-28.0,27.81,2.36,0.55,-3.98,7.98,2023-11-28 20:16:56,3,3
-38.0,39.0,27.0,37.0,-7.0,-34.81,32.0,1.8,0.4,-4.01,7.02,2023-11-28 20:16:56,3,3
-58.0,46.0,36.0,50.0,-30.0,-38.06,35.13,0.78,0.19,-4.45,6.6,2023-11-28 20:16:56,3,3
-40.0,58.0,40.0,57.0,47.0,-38.38,36.94,-0.39,-0.09,-4.6,6.11,2023-11-28 20:16:56,3,3
-50.0,55.0,40.0,56.0,-1.0,-36.88,36.31,-0.59,-0.08,-4.42,6.14,2023-11-28 20:16:56,3,3
-69.0,53.0,35.0,48.0,-30.0,-35.88,35.0,-0.24,0.0,-4.61,6.66,2023-11-28 20:16:56,3,3
-76.0,45.0,30.0,42.0,31.0,-33.19,32.44,-1.51,-0.33,-4.33,7.26,2023-11-28 20:16:56,3,3
-92.0,37.0,26.0,39.0,-6.0,-27.62,29.5,-2.19,-0.6,-4.18,7.61,2023-11-28 20:16:56,3,3
-89.0,32.0,25.0,38.0,-1.0,-20.5,26.44,-2.09,-0.56,-4.04,8.21,2023-11-28 20:16:56,3,3
-64.0,32.0,26.0,39.0,-7.0,-14.63,24.31,-2.08,-0.53,-3.81,8.79,2023-11-28 20:16:56,3,3
-77.0,57.0,31.0,52.0,0.0,-8.38,22.5,-1.62,-0.46,-3.44,9.14,2023-11-28 20:16:56,3,3
-92.0,57.0,39.0,71.0,-4.0,-4.56,21.94,-1.01,-0.42,-3.35,9.32,2023-11-28 20:16:56,3,3
-70.0,61.0,39.0,74.0,182.0,-2.69,21.5,-0.27,-0.13,-3.32,9.5,2023-11-28 20:16:56,3,3
-77.0,58.0,35.0,69.0,3.0,-2.06,21.37,0.06,-0.05,-3.26,9.19,2023-11-28 20:16:56,3,3
-96.0,50.0,32.0,60.0,-3.0,-3.62,22.19,0.85,0.28,-3.67,9.08,2023-11-28 20:16:56,3,3
-78.0,45.0,28.0,52.0,-2.0,-7.62,24.19,1.27,0.3,-3.93,9.19,2023-11-28 20:16:57,3,3
-79.0,41.0,28.0,47.0,1.0,-11.13,26.62,1.24,0.23,-4.25,8.78,2023-11-28 20:16:57,3,3
-79.0,54.0,27.0,46.0,70.0,-15.31,30.25,1.39,0.15,-4.75,8.25,2023-11-28 20:16:57,3,3
-81.0,48.0,25.0,45.0,-5.0,-18.31,33.38,1.11,-0.04,-4.88,7.81,2023-11-28 20:16:57,3,3
-85.0,45.0,28.0,52.0,-27.0,-19.37,36.56,0.09,-0.18,-5.53,7.36,2023-11-28 20:16:57,3,3
-91.0,62.0,32.0,61.0,4.0,-18.75,37.75,-0.21,-0.18,-5.69,7.26,2023-11-28 20:16:57,3,3
-72.0,57.0,36.0,69.0,40.0,-18.0,38.31,-0.21,-0.1,-5.59,7.42,2023-11-28 20:16:57,3,3
-78.0,57.0,37.0,69.0,40.0,-17.06,38.44,-0.37,-0.14,-5.89,7.68,2023-11-28 20:16:57,3,3
-88.0,53.0,36.0,65.0,17.0,-15.69,37.5,-0.48,-0.15,-5.82,7.75,2023-11-28 20:16:57,3,3
-76.0,50.0,33.0,60.0,15.0,-14.0,36.31,-0.71,-0.3,-5.55,7.71,2023-11-28 20:16:57,3,3
-90.0,45.0,30.0,55.0,-3.0,-11.13,34.31,-0.9,-0.44,-5.35,7.97,2023-11-28 20:16:57,3,3
-83.0,42.0,28.0,52.0,34.0,-7.56,32.25,-0.96,-0.51,-5.18,8.26,2023-11-28 20:16:57,3,3
-89.0,40.0,27.0,51.0,1.0,-4.56,30.31,-0.95,-0.55,-4.91,8.74,2023-11-28 20:16:57,3,3
-99.0,40.0,27.0,52.0,-31.0,-1.06,28.31,-0.84,-0.37,-4.54,8.9,2023-11-28 20:16:57,3,3
-94.0,45.0,32.0,61.0,149.0,0.63,27.56,-0.45,-0.21,-4.15,8.9,2023-11-28 20:16:57,3,3
-89.0,52.0,37.0,72.0,2.0,1.25,27.56,0.02,0.04,-4.14,9.02,2023-11-28 20:16:57,3,3
-98.0,56.0,38.0,73.0,-34.0,1.12,28.0,0.13,0.15,-4.46,8.83,2023-11-28 20:16:57,3,3
-95.0,52.0,35.0,68.0,184.0,-0.06,28.94,0.51,0.27,-4.68,8.53,2023-11-28 20:16:57,3,3
-93.0,49.0,32.0,61.0,4.0,-2.62,30.0,0.84,0.4,-4.77,8.4,2023-11-28 20:16:58,3,3
-101.0,44.0,29.0,54.0,-5.0,-6.31,31.37,1.43,0.64,-5.13,8.54,2023-11-28 20:16:58,3,3
-92.0,39.0,26.0,49.0,-5.0,-11.81,33.56,1.47,0.64,-5.29,8.19,2023-11-28 20:16:58,3,3
-94.0,37.0,25.0,46.0,1.0,-16.25,35.38,1.55,0.68,-5.41,7.96,2023-11-28 20:16:58,3,3
