FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp,action,Hand_Health
-85.0,87.0,59.0,65.0,-42.0,10.31,29.0,-2.67,-2.12,-4.25,8.61,2023-11-28 19:45:41,3,1
-90.0,97.0,62.0,67.0,242.0,22.0,26.87,-2.56,-2.08,-3.69,7.63,2023-11-28 19:45:41,3,1
-91.0,106.0,66.0,67.0,4.0,27.81,25.44,-0.98,-0.93,-3.51,7.32,2023-11-28 19:45:41,3,1
-99.0,106.0,67.0,67.0,-34.0,30.56,24.44,-0.1,-0.52,-3.03,7.16,2023-11-28 19:45:41,3,1
-100.0,108.0,68.0,69.0,67.0,31.12,23.62,0.15,-0.0,-3.22,7.88,2023-11-28 19:45:41,3,1
-92.0,108.0,67.0,65.0,8.0,30.25,22.75,0.07,0.15,-2.75,7.79,2023-11-28 19:45:41,3,1
-100.0,100.0,66.0,64.0,-34.0,29.69,22.87,0.16,0.31,-3.08,7.71,2023-11-28 19:45:42,3,1
-98.0,97.0,62.0,61.0,102.0,28.06,23.06,0.82,0.77,-2.95,7.9,2023-11-28 19:45:42,3,1
-89.0,76.0,55.0,56.0,2.0,23.06,23.62,1.5,0.81,-3.17,7.54,2023-11-28 19:45:42,3,1
-100.0,33.0,43.0,61.0,9.0,15.44,23.81,2.55,1.56,-4.28,9.18,2023-11-28 19:45:42,3,1
25.0,9.0,32.0,44.0,-16.0,6.19,24.25,2.99,1.82,-3.59,9.15,2023-11-28 19:45:42,3,1
-51.0,5.0,28.0,38.0,1.0,-3.44,25.69,2.47,1.5,-4.17,8.96,2023-11-28 19:45:42,3,1
-100.0,4.0,26.0,37.0,-30.0,-10.0,27.62,1.0,0.66,-4.22,8.38,2023-11-28 19:45:42,3,1
330.0,10.0,28.0,41.0,69.0,-11.94,29.31,0.18,0.32,-4.5,8.66,2023-11-28 19:45:42,3,1
-51.0,40.0,47.0,72.0,3.0,-12.63,31.56,0.18,0.07,-5.04,7.7,2023-11-28 19:45:42,3,1
-101.0,68.0,58.0,93.0,-7.0,-11.25,33.44,-0.54,-0.4,-5.53,8.08,2023-11-28 19:45:42,3,1
166.0,86.0,64.0,89.0,28.0,-9.44,34.5,-0.43,-0.48,-5.06,8.09,2023-11-28 19:45:42,3,1
-83.0,102.0,68.0,89.0,-59.0,-6.19,36.06,-1.14,-0.91,-5.57,7.8,2023-11-28 19:45:42,3,1
276.0,109.0,69.0,88.0,98.0,-0.19,37.56,-1.33,-1.63,-5.75,7.76,2023-11-28 19:45:42,3,1
-46.0,112.0,66.0,80.0,9.0,6.44,38.75,-1.64,-2.16,-6.43,7.61,2023-11-28 19:45:42,3,1
-98.0,109.0,63.0,76.0,-37.0,16.37,38.63,-2.02,-2.29,-4.89,6.54,2023-11-28 19:45:42,3,1
-96.0,108.0,63.0,74.0,175.0,23.62,38.25,-1.56,-1.54,-5.2,6.61,2023-11-28 19:45:42,3,1
-90.0,104.0,62.0,73.0,7.0,27.81,37.5,-0.63,-0.72,-4.84,7.27,2023-11-28 19:45:42,3,1
-95.0,100.0,61.0,71.0,-33.0,28.44,37.06,0.19,-0.03,-4.98,7.23,2023-11-28 19:45:42,3,1
-90.0,94.0,62.0,69.0,136.0,28.19,37.06,-0.01,-0.11,-5.14,6.82,2023-11-28 19:45:43,3,1
-92.0,94.0,60.0,68.0,13.0,28.19,36.88,0.11,0.26,-4.85,6.65,2023-11-28 19:45:43,3,1
-101.0,104.0,57.0,60.0,-5.0,26.37,36.81,0.63,0.55,-5.04,7.01,2023-11-28 19:45:43,3,1
-82.0,45.0,45.0,53.0,0.0,22.56,35.06,0.78,1.06,-5.52,7.94,2023-11-28 19:45:43,3,1
-73.0,11.0,33.0,42.0,-54.0,17.94,31.81,1.64,1.24,-4.81,8.46,2023-11-28 19:45:43,3,1
-99.0,4.0,28.0,34.0,12.0,13.19,29.5,0.6,1.28,-4.65,8.68,2023-11-28 19:45:43,3,1
10.0,3.0,28.0,33.0,-8.0,11.13,28.87,0.23,0.64,-4.6,8.45,2023-11-28 19:45:43,3,1
-37.0,7.0,25.0,33.0,-10.0,10.5,28.0,-0.38,0.58,-4.22,8.91,2023-11-28 19:45:43,3,1
-101.0,28.0,29.0,42.0,-21.0,10.63,28.5,-0.15,0.34,-4.54,8.75,2023-11-28 19:45:43,3,1
-14.0,43.0,37.0,59.0,-2.0,10.31,28.94,-0.1,0.34,-4.49,8.43,2023-11-28 19:45:43,3,1
-96.0,60.0,42.0,68.0,-61.0,10.75,29.62,-0.22,0.07,-4.92,8.84,2023-11-28 19:45:43,3,1
-95.0,79.0,49.0,72.0,287.0,11.0,30.44,-0.2,-0.01,-4.67,8.67,2023-11-28 19:45:43,3,1
-39.0,91.0,55.0,67.0,14.0,12.06,32.56,-0.21,-0.46,-4.96,8.63,2023-11-28 19:45:43,3,1
-101.0,100.0,56.0,66.0,-25.0,14.13,35.25,-0.74,-0.69,-5.27,8.0,2023-11-28 19:45:43,3,1
-84.0,105.0,55.0,62.0,275.0,17.44,39.06,-0.63,-0.66,-5.77,7.12,2023-11-28 19:45:43,3,1
-84.0,103.0,54.0,58.0,-2.0,18.94,40.88,-0.12,-0.4,-5.93,6.89,2023-11-28 19:45:43,3,1
-98.0,109.0,55.0,55.0,-44.0,20.25,42.19,-0.31,-0.18,-6.14,6.27,2023-11-28 19:45:43,3,1
-99.0,111.0,56.0,54.0,93.0,21.0,42.25,0.03,-0.42,-6.53,6.54,2023-11-28 19:45:43,3,1
-90.0,108.0,56.0,54.0,0.0,21.75,41.31,0.16,-0.34,-5.82,6.86,2023-11-28 19:45:44,3,1
-100.0,109.0,57.0,54.0,5.0,22.25,39.88,0.19,-0.45,-5.61,6.78,2023-11-28 19:45:44,3,1
-88.0,101.0,55.0,52.0,5.0,22.69,38.25,0.09,-0.48,-5.08,7.01,2023-11-28 19:45:44,3,1
-93.0,97.0,48.0,44.0,-34.0,23.0,36.88,0.28,-0.2,-4.73,7.04,2023-11-28 19:45:44,3,1
-101.0,73.0,39.0,41.0,0.0,22.06,36.31,0.41,0.27,-5.3,7.15,2023-11-28 19:45:44,3,1
20.0,30.0,30.0,39.0,0.0,18.56,33.81,1.5,1.14,-5.43,6.6,2023-11-28 19:45:44,3,1
-49.0,10.0,28.0,30.0,0.0,14.06,29.06,0.7,1.23,-4.2,9.99,2023-11-28 19:45:44,3,1
-101.0,1.0,25.0,26.0,-30.0,10.44,26.5,0.82,1.44,-3.73,9.22,2023-11-28 19:45:44,3,1
50.0,0.0,20.0,24.0,-16.0,7.44,26.69,0.35,1.11,-4.39,9.15,2023-11-28 19:45:44,3,1
-43.0,0.0,18.0,26.0,-14.0,4.31,27.56,0.88,0.99,-4.69,8.75,2023-11-28 19:45:44,3,1
-78.0,3.0,19.0,29.0,278.0,0.25,28.31,0.57,0.79,-4.5,9.08,2023-11-28 19:45:44,3,1
-27.0,14.0,23.0,39.0,-10.0,-1.44,29.37,0.56,0.38,-4.84,8.26,2023-11-28 19:45:44,3,1
-102.0,28.0,34.0,48.0,-46.0,-3.25,30.94,0.41,-0.04,-5.27,8.18,2023-11-28 19:45:44,3,1
-50.0,39.0,43.0,67.0,345.0,-4.06,31.37,0.39,-0.32,-4.9,8.14,2023-11-28 19:45:44,3,1
-29.0,63.0,59.0,79.0,0.0,-3.31,31.5,-0.28,-0.63,-5.07,8.49,2023-11-28 19:45:44,3,1
-94.0,92.0,66.0,83.0,-62.0,-0.63,32.0,-0.62,-1.72,-5.19,8.59,2023-11-28 19:45:44,3,1
-96.0,96.0,66.0,75.0,133.0,11.0,32.38,-3.85,-2.92,-4.9,7.14,2023-11-28 19:45:44,3,1
-76.0,91.0,64.0,67.0,5.0,24.5,31.5,-2.54,-2.23,-4.29,6.99,2023-11-28 19:45:44,3,1
-98.0,85.0,64.0,62.0,-34.0,32.75,29.87,-1.45,-1.2,-3.08,6.2,2023-11-28 19:45:45,3,1
-92.0,74.0,62.0,60.0,10.0,36.5,28.19,-0.06,-0.67,-2.68,7.15,2023-11-28 19:45:45,3,1
-94.0,70.0,61.0,59.0,3.0,36.19,26.81,0.45,-0.05,-3.24,7.49,2023-11-28 19:45:45,3,1
-99.0,69.0,59.0,57.0,7.0,34.44,26.19,0.42,0.63,-3.0,7.32,2023-11-28 19:45:45,3,1
-89.0,77.0,60.0,53.0,1.0,32.13,27.0,0.79,0.9,-3.48,6.9,2023-11-28 19:45:45,3,1
-88.0,62.0,56.0,51.0,0.0,25.31,27.87,2.14,1.44,-3.73,7.87,2023-11-28 19:45:45,3,1
-100.0,27.0,45.0,52.0,-28.0,16.62,28.0,3.22,2.28,-3.96,8.18,2023-11-28 19:45:45,3,1
348.0,11.0,34.0,37.0,79.0,0.38,29.31,3.93,2.45,-4.6,8.86,2023-11-28 19:45:45,3,1
-44.0,6.0,28.0,32.0,-10.0,-10.25,31.0,1.84,1.21,-4.99,8.49,2023-11-28 19:45:45,3,1
-83.0,5.0,26.0,32.0,-26.0,-15.63,32.81,1.5,1.02,-5.12,7.43,2023-11-28 19:45:45,3,1
-26.0,6.0,25.0,31.0,-10.0,-21.5,34.31,1.42,0.86,-5.02,7.2,2023-11-28 19:45:45,3,1
-95.0,14.0,26.0,31.0,-66.0,-25.12,35.06,0.66,0.5,-4.75,7.18,2023-11-28 19:45:45,3,1
483.0,34.0,32.0,38.0,138.0,-27.0,35.56,0.23,0.25,-4.84,7.31,2023-11-28 19:45:45,3,1
-41.0,55.0,39.0,50.0,-8.0,-27.37,35.94,-0.18,-0.03,-5.14,7.42,2023-11-28 19:45:45,3,1
-101.0,81.0,47.0,66.0,-64.0,-25.19,36.31,-1.03,-0.7,-5.12,7.38,2023-11-28 19:45:45,3,1
-73.0,95.0,52.0,62.0,309.0,-19.31,36.94,-2.94,-1.85,-5.54,7.6,2023-11-28 19:45:45,3,1
-21.0,97.0,53.0,58.0,-1.0,-5.44,37.81,-3.51,-2.93,-5.82,6.91,2023-11-28 19:45:45,3,1
-99.0,81.0,49.0,57.0,-16.0,9.31,38.0,-2.91,-2.8,-6.0,7.15,2023-11-28 19:45:46,3,1
-86.0,79.0,48.0,52.0,204.0,18.94,36.81,-2.29,-2.12,-4.92,6.83,2023-11-28 19:45:46,3,1
-99.0,-58.0,-96.0,51.0,-2.0,26.0,33.63,-0.7,-1.38,-4.06,7.66,2023-11-28 19:45:46,3,1
-98.0,-58.0,-96.0,50.0,108.0,27.94,31.44,0.02,-0.43,-4.19,8.01,2023-11-28 19:45:46,3,1
-92.0,-58.0,-96.0,49.0,0.0,28.12,30.62,0.16,0.0,-4.01,7.67,2023-11-28 19:45:46,3,1
-96.0,-58.0,-96.0,45.0,-34.0,27.25,31.0,0.15,0.44,-4.17,7.36,2023-11-28 19:45:46,3,1
-100.0,-58.0,-96.0,42.0,3.0,25.06,31.94,0.77,1.06,-4.12,7.47,2023-11-28 19:45:46,3,1
-83.0,-58.0,-96.0,39.0,-7.0,17.81,34.44,2.19,2.03,-4.52,7.54,2023-11-28 19:45:46,3,1
-55.0,-58.0,-96.0,41.0,6.0,6.37,35.56,3.58,3.07,-5.76,8.54,2023-11-28 19:45:46,3,1
-86.0,-58.0,-96.0,31.0,290.0,-7.87,35.69,2.84,2.09,-5.39,8.36,2023-11-28 19:45:46,3,1
-48.0,-58.0,-96.0,27.0,-7.0,-15.31,36.44,0.89,1.02,-5.43,6.95,2023-11-28 19:45:46,3,1
-102.0,-58.0,-96.0,25.0,-63.0,-17.87,36.81,0.64,0.63,-5.38,6.86,2023-11-28 19:45:46,3,1
5.0,-58.0,-96.0,25.0,-11.0,-20.87,36.81,0.63,0.5,-5.22,7.17,2023-11-28 19:45:46,3,1
-55.0,-58.0,-96.0,26.0,0.0,-21.5,36.38,-0.19,0.03,-5.17,7.59,2023-11-28 19:45:46,3,1
-100.0,-58.0,-96.0,36.0,-31.0,-20.75,35.81,-0.32,-0.07,-5.12,7.7,2023-11-28 19:45:46,3,1
345.0,-58.0,-96.0,57.0,52.0,-19.5,35.5,-0.56,-0.25,-5.41,8.08,2023-11-28 19:45:46,3,1
-51.0,-58.0,-96.0,67.0,11.0,-16.31,36.19,-0.89,-0.67,-5.44,7.95,2023-11-28 19:45:46,3,1
-102.0,-58.0,-96.0,63.0,-62.0,-12.13,37.75,-1.5,-1.1,-5.82,7.96,2023-11-28 19:45:46,3,1
151.0,-58.0,-96.0,51.0,2.0,-2.62,40.25,-2.53,-2.27,-5.66,7.28,2023-11-28 19:45:47,3,1
-73.0,-58.0,-96.0,50.0,-27.0,8.19,42.81,-1.99,-2.21,-6.87,7.24,2023-11-28 19:45:47,3,1
-100.0,-58.0,-96.0,50.0,4.0,16.69,43.88,-2.35,-1.83,-7.33,5.72,2023-11-28 19:45:47,3,1
-92.0,-58.0,-96.0,51.0,-2.0,23.69,42.31,-1.11,-1.29,-5.41,6.52,2023-11-28 19:45:47,3,1
-99.0,-58.0,-96.0,49.0,-39.0,26.94,40.63,-0.42,-0.68,-5.4,6.4,2023-11-28 19:45:47,3,1
-100.0,-58.0,-96.0,49.0,56.0,27.06,38.75,0.32,0.09,-4.8,7.1,2023-11-28 19:45:47,3,1
-91.0,-58.0,-96.0,48.0,2.0,26.37,38.13,0.17,0.15,-5.15,7.13,2023-11-28 19:45:47,3,1
-93.0,-58.0,-96.0,45.0,-18.0,24.75,38.31,0.49,0.51,-5.03,7.06,2023-11-28 19:45:47,3,1
-101.0,-58.0,-96.0,40.0,-2.0,21.69,39.25,1.17,0.99,-5.59,6.72,2023-11-28 19:45:47,3,1
-84.0,-58.0,-96.0,36.0,-2.0,13.19,40.69,2.29,1.99,-6.81,6.82,2023-11-28 19:45:47,3,1
-101.0,-58.0,-96.0,35.0,-41.0,2.87,39.63,2.59,1.92,-6.44,8.53,2023-11-28 19:45:47,3,1
15.0,-58.0,-96.0,30.0,328.0,-4.94,39.19,1.92,1.52,-6.03,7.19,2023-11-28 19:45:47,3,1
-52.0,-58.0,-96.0,28.0,-17.0,-10.38,38.75,1.09,0.84,-5.71,7.14,2023-11-28 19:45:47,3,1
-101.0,-58.0,-96.0,27.0,-36.0,-13.69,38.63,0.88,0.76,-5.9,7.45,2023-11-28 19:45:47,3,1
338.0,-58.0,-96.0,26.0,103.0,-16.94,38.19,0.56,0.48,-5.6,7.39,2023-11-28 19:45:47,3,1
-47.0,-58.0,-96.0,26.0,-11.0,-18.06,37.75,0.22,0.17,-5.61,7.77,2023-11-28 19:45:47,3,1
-102.0,-58.0,-96.0,30.0,-68.0,-18.12,37.5,-0.19,0.0,-5.7,7.7,2023-11-28 19:45:47,3,1
-81.0,-58.0,-96.0,46.0,304.0,-17.25,37.38,-0.5,-0.12,-5.52,7.61,2023-11-28 19:45:47,3,1
-43.0,-58.0,-96.0,67.0,4.0,-14.56,37.88,-0.92,-0.69,-5.57,7.78,2023-11-28 19:45:48,3,1
-99.0,-58.0,-96.0,73.0,62.0,-8.81,39.63,-1.88,-1.59,-5.5,7.73,2023-11-28 19:45:48,3,1
-4.0,-57.0,-96.0,66.0,3.0,-1.5,42.19,-1.7,-1.77,-6.75,7.2,2023-11-28 19:45:48,3,1
-87.0,-58.0,-96.0,56.0,-58.0,6.56,44.5,-1.68,-1.9,-6.48,6.6,2023-11-28 19:45:48,3,1
-99.0,-58.0,-96.0,52.0,75.0,13.5,45.88,-1.51,-1.71,-7.19,6.21,2023-11-28 19:45:48,3,1
-85.0,-58.0,-96.0,50.0,0.0,19.62,45.56,-0.92,-1.15,-6.02,6.33,2023-11-28 19:45:48,3,1
-91.0,-58.0,-96.0,49.0,-8.0,22.87,45.25,-0.8,-0.63,-6.32,6.64,2023-11-28 19:45:48,3,1
-101.0,-58.0,-96.0,48.0,0.0,24.87,44.38,-0.27,-0.21,-5.7,6.47,2023-11-28 19:45:48,3,1
-87.0,-58.0,-96.0,49.0,11.0,24.87,43.75,0.16,0.04,-6.13,6.53,2023-11-28 19:45:48,3,1
-91.0,-58.0,-96.0,47.0,-33.0,23.81,42.81,0.46,0.3,-5.64,6.58,2023-11-28 19:45:48,3,1
-91.0,-58.0,-96.0,43.0,251.0,19.06,42.69,1.9,1.11,-5.36,6.94,2023-11-28 19:45:48,3,1
-101.0,-58.0,-96.0,40.0,0.0,12.63,44.06,1.52,1.43,-5.88,6.48,2023-11-28 19:45:48,3,1
-101.0,-58.0,-96.0,43.0,-20.0,5.19,43.81,1.4,1.59,-6.04,7.17,2023-11-28 19:45:48,3,1
-15.0,-58.0,-96.0,38.0,-2.0,-0.69,43.38,1.85,1.24,-6.86,7.2,2023-11-28 19:45:48,3,1
-82.0,-58.0,-96.0,28.0,5.0,-8.13,43.75,1.69,1.29,-6.29,6.59,2023-11-28 19:45:48,3,1
-101.0,-58.0,-96.0,28.0,-46.0,-12.81,44.06,1.27,0.91,-6.57,6.82,2023-11-28 19:45:48,3,1
-28.0,-58.0,-96.0,26.0,329.0,-17.69,44.75,1.12,0.82,-6.45,6.46,2023-11-28 19:45:48,3,1
-85.0,-58.0,-96.0,27.0,-18.0,-21.25,45.19,0.62,0.48,-6.37,6.63,2023-11-28 19:45:48,3,1
-100.0,-58.0,-96.0,32.0,-37.0,-22.75,45.75,0.44,0.24,-6.11,6.12,2023-11-28 19:45:49,3,1
-25.0,-58.0,-96.0,60.0,-1.0,-22.87,46.25,-0.44,-0.1,-6.9,6.69,2023-11-28 19:45:49,3,1
-102.0,-58.0,-96.0,85.0,-66.0,-20.31,45.75,-0.94,-0.5,-5.77,6.15,2023-11-28 19:45:49,3,1
-87.0,-58.0,-96.0,79.0,342.0,-16.81,46.13,-1.29,-0.97,-6.64,6.87,2023-11-28 19:45:49,3,1
-19.0,-58.0,-96.0,67.0,-2.0,-9.75,46.19,-2.78,-2.05,-6.84,6.14,2023-11-28 19:45:49,3,1
-72.0,-58.0,-96.0,62.0,-51.0,2.0,45.81,-2.82,-2.33,-6.22,6.6,2023-11-28 19:45:49,3,1
-100.0,-58.0,-96.0,58.0,11.0,11.06,45.19,-2.44,-2.01,-6.54,6.24,2023-11-28 19:45:49,3,1
-86.0,-58.0,-96.0,53.0,3.0,20.12,44.06,-1.7,-1.59,-5.87,6.7,2023-11-28 19:45:49,3,1
-97.0,-58.0,-96.0,52.0,-42.0,25.44,42.56,-0.74,-0.82,-5.67,6.82,2023-11-28 19:45:49,3,1
-100.0,-58.0,-96.0,52.0,46.0,26.75,41.63,-0.12,-0.11,-5.41,6.82,2023-11-28 19:45:49,3,1
-91.0,-58.0,-96.0,52.0,-3.0,26.44,40.88,0.21,0.28,-5.4,6.61,2023-11-28 19:45:49,3,1
-100.0,-58.0,-96.0,50.0,7.0,25.06,40.75,0.27,0.31,-5.63,6.84,2023-11-28 19:45:49,3,1
-87.0,-58.0,-96.0,47.0,3.0,23.19,41.19,0.89,0.62,-5.42,6.6,2023-11-28 19:45:49,3,1
-86.0,-58.0,-96.0,42.0,-3.0,17.12,42.81,1.89,1.08,-6.55,7.17,2023-11-28 19:45:49,3,1
-101.0,-58.0,-96.0,45.0,-21.0,11.25,43.19,1.52,1.56,-6.97,7.48,2023-11-28 19:45:49,3,1
321.0,-58.0,-96.0,40.0,18.0,4.37,42.63,1.73,1.38,-6.65,7.36,2023-11-28 19:45:49,3,1
-43.0,-58.0,-96.0,31.0,-17.0,-1.0,42.75,0.99,1.14,-6.73,7.27,2023-11-28 19:45:49,3,1
-100.0,-58.0,-96.0,26.0,0.0,-5.56,42.81,1.02,0.76,-6.22,7.1,2023-11-28 19:45:49,3,1
-35.0,-58.0,-96.0,24.0,-14.0,-8.94,43.44,0.69,0.55,-6.74,6.84,2023-11-28 19:45:50,3,1
-89.0,-58.0,-96.0,23.0,-68.0,-10.94,43.56,0.44,0.36,-6.25,6.84,2023-11-28 19:45:50,3,1
408.0,-58.0,-96.0,23.0,34.0,-11.5,43.69,-0.08,0.03,-6.85,7.2,2023-11-28 19:45:50,3,1
-52.0,-58.0,-96.0,23.0,-18.0,-11.44,43.38,-0.03,0.02,-6.6,7.39,2023-11-28 19:45:50,3,1
-102.0,-58.0,-96.0,32.0,-68.0,-11.25,43.31,-0.17,-0.17,-6.28,7.1,2023-11-28 19:45:50,3,1
-78.0,-58.0,-96.0,58.0,380.0,-10.06,43.69,-0.27,-0.63,-6.31,6.91,2023-11-28 19:45:50,3,1
-25.0,-58.0,-96.0,84.0,0.0,-7.87,44.31,0.14,-1.09,-7.13,6.77,2023-11-28 19:45:50,3,1
-85.0,-58.0,-96.0,71.0,-65.0,-4.62,43.31,-1.0,-1.32,-6.47,7.25,2023-11-28 19:45:50,3,1
-64.0,-58.0,-96.0,64.0,333.0,1.25,42.5,-1.09,-1.48,-7.05,7.44,2023-11-28 19:45:50,3,1
-52.0,-58.0,-96.0,61.0,8.0,9.13,40.38,-2.02,-1.74,-5.55,6.48,2023-11-28 19:45:50,3,1
-101.0,-58.0,-96.0,57.0,-19.0,15.81,38.25,-1.81,-1.24,-6.11,7.66,2023-11-28 19:45:50,3,1
-88.0,-58.0,-96.0,53.0,0.0,21.37,35.44,-1.11,-0.68,-4.62,7.35,2023-11-28 19:45:50,3,1
-91.0,-58.0,-96.0,51.0,-19.0,23.0,33.94,-0.12,-0.13,-4.43,7.6,2023-11-28 19:45:50,3,1
-101.0,-58.0,-96.0,51.0,2.0,22.62,33.19,0.23,0.18,-4.75,7.91,2023-11-28 19:45:50,3,1
-85.0,-58.0,-96.0,48.0,1.0,21.69,33.06,0.26,0.34,-4.82,7.71,2023-11-28 19:45:50,3,1
-89.0,-58.0,-96.0,48.0,7.0,20.12,33.63,0.23,0.41,-4.63,7.68,2023-11-28 19:45:50,3,1
-101.0,-58.0,-96.0,43.0,-25.0,18.06,35.06,0.87,0.73,-5.35,7.81,2023-11-28 19:45:50,3,1
-45.0,-58.0,-96.0,40.0,-4.0,12.44,37.69,1.62,1.24,-5.92,7.33,2023-11-28 19:45:50,3,1
-98.0,-58.0,-96.0,42.0,-66.0,4.75,38.81,1.96,1.68,-6.18,7.16,2023-11-28 19:45:51,3,1
-92.0,-58.0,-96.0,34.0,287.0,-1.87,39.63,1.94,1.4,-5.98,7.4,2023-11-28 19:45:51,3,1
-45.0,-58.0,-96.0,27.0,-18.0,-9.0,40.81,1.57,1.11,-6.82,7.64,2023-11-28 19:45:51,3,1
-102.0,-58.0,-96.0,24.0,-70.0,-12.63,41.25,0.8,0.51,-5.63,6.34,2023-11-28 19:45:51,3,1
-78.0,-58.0,-96.0,26.0,321.0,-14.13,41.56,0.03,0.15,-6.69,6.82,2023-11-28 19:45:51,3,1
-29.0,-58.0,-96.0,20.0,-16.0,-14.69,40.69,0.33,0.08,-5.73,7.12,2023-11-28 19:45:51,3,1
-86.0,-58.0,-96.0,19.0,-69.0,-14.38,40.25,-0.35,-0.14,-6.26,7.7,2023-11-28 19:45:51,3,1
-91.0,-58.0,-96.0,19.0,329.0,-13.94,40.13,-0.02,-0.1,-6.29,7.97,2023-11-28 19:45:51,3,1
-33.0,-58.0,-96.0,21.0,-19.0,-13.38,40.19,-0.34,-0.25,-5.59,7.77,2023-11-28 19:45:51,3,1
-101.0,-58.0,-96.0,39.0,-26.0,-11.81,40.38,-0.42,-0.2,-5.89,7.0,2023-11-28 19:45:51,3,1
308.0,-58.0,-96.0,82.0,12.0,-10.5,40.69,-0.28,-0.39,-6.58,7.64,2023-11-28 19:45:51,3,1
-52.0,-58.0,-96.0,72.0,-17.0,-8.31,40.88,-0.67,-0.43,-5.98,6.99,2023-11-28 19:45:51,3,1
-100.0,-58.0,-96.0,67.0,-2.0,-5.87,40.56,-0.53,-0.69,-6.31,7.36,2023-11-28 19:45:51,3,1
67.0,-57.0,-96.0,61.0,-9.0,-2.94,39.25,-0.91,-0.48,-6.24,7.86,2023-11-28 19:45:51,3,1
