FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp,action,Hand_Health
-100.0,33.0,26.0,38.0,-53.0,4.06,43.19,0.86,1.16,-6.83,7.33,2023-11-28 20:01:49,3,2
-6.0,54.0,33.0,46.0,22.0,-0.88,44.75,1.02,1.17,-6.96,7.2,2023-11-28 20:01:49,3,2
-64.0,100.0,51.0,73.0,5.0,-4.0,46.38,0.4,0.77,-7.17,7.08,2023-11-28 20:01:49,3,2
-90.0,112.0,58.0,89.0,27.0,-5.87,48.38,0.37,0.43,-7.14,6.26,2023-11-28 20:01:49,3,2
-45.0,124.0,61.0,98.0,-1.0,-6.62,49.19,0.07,0.07,-7.71,6.44,2023-11-28 20:01:49,3,2
-55.0,121.0,61.0,101.0,29.0,-6.0,49.25,-0.34,-0.29,-7.02,6.62,2023-11-28 20:01:50,3,2
-94.0,105.0,58.0,101.0,-10.0,-4.25,49.56,-0.58,-0.56,-7.29,6.35,2023-11-28 20:01:50,3,2
-25.0,96.0,56.0,95.0,118.0,-0.13,49.31,-1.31,-0.99,-6.98,5.84,2023-11-28 20:01:50,3,2
-84.0,89.0,50.0,87.0,4.0,5.0,48.44,-1.38,-1.44,-6.02,6.18,2023-11-28 20:01:50,3,2
-82.0,59.0,39.0,68.0,-7.0,12.19,45.56,-1.53,-1.28,-6.85,6.52,2023-11-28 20:01:50,3,2
-26.0,41.0,32.0,50.0,-6.0,19.44,42.25,-1.55,-1.5,-6.16,6.95,2023-11-28 20:01:50,3,2
-81.0,34.0,30.0,46.0,1.0,24.31,39.0,-0.75,-1.17,-5.01,6.62,2023-11-28 20:01:50,3,2
-46.0,41.0,33.0,45.0,217.0,27.25,36.75,-0.25,-0.66,-5.23,7.45,2023-11-28 20:01:50,3,2
-39.0,64.0,42.0,56.0,-1.0,28.37,35.75,-0.07,-0.34,-4.85,6.94,2023-11-28 20:01:50,3,2
-86.0,81.0,53.0,76.0,-37.0,27.81,35.56,0.4,0.06,-4.64,6.87,2023-11-28 20:01:50,3,2
-99.0,95.0,58.0,95.0,28.0,27.0,35.94,0.24,-0.01,-5.03,7.54,2023-11-28 20:01:50,3,2
-90.0,101.0,59.0,106.0,9.0,26.5,36.06,0.27,0.19,-4.69,6.88,2023-11-28 20:01:50,3,2
-93.0,97.0,58.0,110.0,-15.0,25.87,36.44,-0.03,0.2,-5.07,6.99,2023-11-28 20:01:50,3,2
-101.0,88.0,55.0,105.0,62.0,25.69,36.63,0.0,0.1,-4.99,6.99,2023-11-28 20:01:50,3,2
-92.0,80.0,50.0,93.0,6.0,24.87,37.25,0.37,0.43,-6.09,6.85,2023-11-28 20:01:50,3,2
-92.0,58.0,40.0,69.0,-41.0,21.12,39.06,1.29,1.54,-5.74,6.92,2023-11-28 20:01:50,3,2
26.0,43.0,32.0,49.0,42.0,12.94,41.38,1.6,1.72,-6.51,7.43,2023-11-28 20:01:50,3,2
33.0,37.0,28.0,42.0,-4.0,6.19,43.38,1.91,1.57,-6.38,7.55,2023-11-28 20:01:50,3,2
-96.0,36.0,27.0,40.0,-52.0,-1.94,45.75,1.71,1.51,-6.86,6.98,2023-11-28 20:01:51,3,2
-90.0,38.0,28.0,41.0,300.0,-7.31,47.75,1.39,1.14,-7.19,6.52,2023-11-28 20:01:51,3,2
-48.0,73.0,38.0,54.0,-5.0,-11.94,49.88,0.9,0.81,-7.25,6.23,2023-11-28 20:01:51,3,2
-95.0,97.0,53.0,77.0,-55.0,-14.56,51.81,0.4,0.51,-7.16,5.55,2023-11-28 20:01:51,3,2
-84.0,111.0,58.0,90.0,328.0,-15.31,53.5,-0.26,-0.11,-7.59,5.71,2023-11-28 20:01:51,3,2
-57.0,111.0,60.0,95.0,19.0,-15.06,53.88,0.07,-0.02,-7.61,5.72,2023-11-28 20:01:51,3,2
-101.0,107.0,57.0,94.0,-10.0,-14.81,54.31,-0.05,-0.29,-7.46,5.41,2023-11-28 20:01:51,3,2
-61.0,120.0,53.0,87.0,-7.0,-12.13,54.38,-0.82,-0.91,-7.68,5.29,2023-11-28 20:01:51,3,2
-80.0,85.0,45.0,88.0,12.0,-7.31,53.19,-1.44,-1.47,-7.62,5.35,2023-11-28 20:01:51,3,2
-101.0,57.0,35.0,65.0,-11.0,0.19,49.5,-1.77,-1.78,-7.44,5.86,2023-11-28 20:01:51,3,2
48.0,39.0,29.0,51.0,28.0,7.81,45.88,-1.54,-1.99,-7.1,6.72,2023-11-28 20:01:51,3,2
33.0,35.0,27.0,43.0,-2.0,11.63,41.94,0.15,-0.98,-5.77,7.49,2023-11-28 20:01:51,3,2
-94.0,35.0,27.0,42.0,-21.0,13.13,39.69,-0.47,-0.68,-5.7,8.19,2023-11-28 20:01:51,3,2
156.0,73.0,42.0,61.0,15.0,15.75,37.75,-0.61,-0.62,-5.33,7.75,2023-11-28 20:01:51,3,2
-74.0,103.0,55.0,83.0,-41.0,18.12,37.19,-0.29,-0.39,-5.17,7.44,2023-11-28 20:01:51,3,2
43.0,121.0,62.0,94.0,198.0,19.25,37.56,-0.53,-0.26,-6.08,7.74,2023-11-28 20:01:51,3,2
-74.0,118.0,61.0,100.0,14.0,21.37,38.38,-0.77,-0.23,-4.9,6.75,2023-11-28 20:01:51,3,2
-97.0,112.0,60.0,97.0,-39.0,22.44,38.63,-0.13,0.09,-5.44,6.73,2023-11-28 20:01:51,3,2
-98.0,100.0,56.0,91.0,251.0,22.19,38.88,0.13,0.26,-5.31,6.8,2023-11-28 20:01:52,3,2
-91.0,88.0,49.0,80.0,7.0,20.12,39.25,1.47,1.4,-5.37,6.44,2023-11-28 20:01:52,3,2
-97.0,50.0,35.0,54.0,-53.0,11.69,40.31,1.99,1.74,-6.04,7.63,2023-11-28 20:01:52,3,2
215.0,31.0,25.0,40.0,19.0,3.37,42.38,1.67,1.47,-6.78,8.05,2023-11-28 20:01:52,3,2
-74.0,27.0,23.0,38.0,6.0,-2.56,45.06,1.44,1.55,-6.61,7.22,2023-11-28 20:01:52,3,2
-101.0,28.0,24.0,39.0,-20.0,-9.25,48.38,1.39,1.24,-7.04,6.35,2023-11-28 20:01:52,3,2
-38.0,44.0,29.0,46.0,-10.0,-13.5,50.69,0.51,0.73,-7.2,5.77,2023-11-28 20:01:52,3,2
-76.0,75.0,39.0,64.0,-55.0,-14.81,52.0,0.02,0.22,-7.61,5.62,2023-11-28 20:01:52,3,2
-98.0,84.0,46.0,71.0,48.0,-13.94,52.13,-0.39,-0.26,-7.4,5.62,2023-11-28 20:01:52,3,2
-18.0,94.0,53.0,81.0,-11.0,-12.5,51.81,-0.45,-0.41,-7.53,6.16,2023-11-28 20:01:52,3,2
-73.0,109.0,61.0,91.0,31.0,-9.75,52.06,-0.8,-0.55,-7.53,6.3,2023-11-28 20:01:52,3,2
-101.0,105.0,60.0,94.0,-8.0,-7.37,52.31,-0.76,-0.64,-8.22,5.85,2023-11-28 20:01:52,3,2
-82.0,99.0,58.0,91.0,-3.0,-2.37,51.0,-1.13,-1.03,-7.42,6.01,2023-11-28 20:01:52,3,2
-97.0,84.0,51.0,83.0,-49.0,3.5,49.06,-1.84,-1.3,-7.61,6.38,2023-11-28 20:01:52,3,2
-100.0,59.0,42.0,71.0,94.0,11.19,45.63,-2.13,-1.73,-6.96,6.07,2023-11-28 20:01:52,3,2
-93.0,34.0,35.0,54.0,4.0,19.19,40.69,-1.69,-1.32,-5.78,6.72,2023-11-28 20:01:52,3,2
-101.0,26.0,32.0,45.0,-34.0,25.06,36.69,-1.58,-1.32,-4.93,7.92,2023-11-28 20:01:52,3,2
-88.0,23.0,32.0,44.0,244.0,30.19,34.25,-0.94,-0.86,-4.33,7.86,2023-11-28 20:01:52,3,2
31.0,46.0,40.0,54.0,-3.0,33.06,34.25,-0.79,-0.62,-3.94,6.58,2023-11-28 20:01:53,3,2
-85.0,71.0,48.0,68.0,-37.0,36.13,35.06,-0.37,-0.74,-4.09,6.61,2023-11-28 20:01:53,3,2
-94.0,87.0,54.0,81.0,33.0,38.19,35.13,-0.57,-0.63,-3.92,5.74,2023-11-28 20:01:53,3,2
-89.0,94.0,56.0,89.0,7.0,40.81,34.88,-0.71,-0.54,-4.07,6.09,2023-11-28 20:01:53,3,2
-65.0,88.0,55.0,91.0,-8.0,42.56,34.19,-0.19,-0.11,-3.66,5.73,2023-11-28 20:01:53,3,2
-85.0,83.0,53.0,86.0,258.0,42.25,33.69,0.25,0.21,-3.47,6.16,2023-11-28 20:01:53,3,2
-70.0,73.0,49.0,76.0,4.0,37.69,34.94,2.02,1.55,-4.04,5.97,2023-11-28 20:01:53,3,2
-96.0,48.0,42.0,66.0,-1.0,29.62,36.0,2.36,1.82,-4.92,6.74,2023-11-28 20:01:53,3,2
-53.0,33.0,39.0,54.0,38.0,20.25,37.13,2.39,1.49,-5.2,7.65,2023-11-28 20:01:53,3,2
-82.0,30.0,35.0,45.0,-3.0,13.25,37.69,1.87,1.14,-5.92,7.53,2023-11-28 20:01:53,3,2
-96.0,29.0,34.0,43.0,-47.0,8.25,38.19,1.0,0.63,-5.98,7.95,2023-11-28 20:01:53,3,2
-84.0,40.0,38.0,48.0,293.0,5.5,38.75,0.81,0.5,-6.17,7.99,2023-11-28 20:01:53,3,2
-73.0,78.0,51.0,69.0,13.0,2.37,40.13,0.74,0.36,-6.39,8.2,2023-11-28 20:01:53,3,2
-95.0,98.0,57.0,87.0,8.0,1.06,42.19,0.3,0.14,-6.56,7.95,2023-11-28 20:01:53,3,2
-45.0,99.0,57.0,91.0,11.0,0.69,43.75,0.12,-0.05,-6.61,6.52,2023-11-28 20:01:53,3,2
-89.0,94.0,54.0,88.0,-53.0,0.69,44.25,-0.0,-0.22,-6.69,6.71,2023-11-28 20:01:53,3,2
-96.0,80.0,52.0,81.0,93.0,1.75,44.25,-0.44,-0.35,-6.47,6.45,2023-11-28 20:01:53,3,2
-64.0,54.0,44.0,65.0,-11.0,4.81,42.44,-1.21,-0.68,-7.13,7.15,2023-11-28 20:01:53,3,2
-73.0,31.0,38.0,53.0,9.0,9.19,39.94,-1.27,-1.14,-6.39,7.18,2023-11-28 20:01:54,3,2
-95.0,25.0,34.0,45.0,0.0,15.75,36.75,-1.4,-1.54,-4.84,8.02,2023-11-28 20:01:54,3,2
-82.0,21.0,34.0,44.0,-8.0,21.75,33.81,-1.1,-1.3,-5.01,7.88,2023-11-28 20:01:54,3,2
-89.0,21.0,32.0,42.0,-41.0,26.56,31.75,-1.18,-1.25,-4.23,7.4,2023-11-28 20:01:54,3,2
-93.0,33.0,36.0,46.0,233.0,29.75,30.25,-0.59,-0.45,-4.2,7.42,2023-11-28 20:01:54,3,2
-93.0,60.0,45.0,58.0,3.0,31.5,29.87,-0.46,-0.21,-3.65,7.18,2023-11-28 20:01:54,3,2
-101.0,88.0,53.0,75.0,-6.0,32.69,30.44,-0.36,0.05,-3.94,7.3,2023-11-28 20:01:54,3,2
-92.0,99.0,56.0,89.0,134.0,33.0,31.62,-0.1,0.25,-4.1,7.36,2023-11-28 20:01:54,3,2
-94.0,100.0,58.0,95.0,10.0,31.62,32.94,0.25,0.56,-4.29,6.96,2023-11-28 20:01:54,3,2
-101.0,92.0,55.0,89.0,-40.0,29.69,34.19,0.59,0.7,-4.5,6.81,2023-11-28 20:01:54,3,2
-95.0,86.0,51.0,80.0,279.0,25.87,36.0,0.71,0.86,-5.18,7.05,2023-11-28 20:01:54,3,2
-92.0,58.0,42.0,63.0,12.0,21.94,37.06,1.78,1.25,-5.06,6.64,2023-11-28 20:01:54,3,2
-101.0,41.0,34.0,48.0,0.0,14.5,38.38,1.83,1.39,-5.99,7.9,2023-11-28 20:01:54,3,2
-83.0,36.0,32.0,42.0,-12.0,7.56,39.81,1.47,0.97,-5.99,7.85,2023-11-28 20:01:54,3,2
-102.0,48.0,35.0,46.0,-52.0,2.31,41.19,1.18,0.87,-6.46,7.79,2023-11-28 20:01:54,3,2
-93.0,75.0,47.0,62.0,326.0,-0.81,42.69,0.85,0.69,-6.54,7.66,2023-11-28 20:01:54,3,2
-74.0,94.0,55.0,79.0,0.0,-2.94,45.06,0.25,0.28,-7.1,7.37,2023-11-28 20:01:54,3,2
-88.0,93.0,59.0,91.0,-51.0,-2.87,46.38,-0.41,0.09,-6.74,6.89,2023-11-28 20:01:55,3,2
-100.0,88.0,57.0,91.0,40.0,-2.87,47.25,-0.08,0.06,-6.98,6.43,2023-11-28 20:01:55,3,2
-71.0,85.0,54.0,84.0,-3.0,-2.06,47.75,-0.5,-0.31,-7.18,6.36,2023-11-28 20:01:55,3,2
-100.0,72.0,46.0,77.0,-53.0,2.75,46.31,-1.91,-1.01,-7.26,6.29,2023-11-28 20:01:55,3,2
-82.0,45.0,38.0,61.0,88.0,8.31,43.13,-1.06,-0.9,-7.12,7.12,2023-11-28 20:01:55,3,2
-83.0,31.0,35.0,48.0,-3.0,12.75,40.25,-1.46,-1.19,-6.47,7.17,2023-11-28 20:01:55,3,2
-101.0,24.0,33.0,44.0,-2.0,18.69,36.31,-1.38,-1.38,-5.28,7.83,2023-11-28 20:01:55,3,2
-89.0,20.0,32.0,40.0,-9.0,23.5,33.44,-1.16,-1.24,-4.44,7.28,2023-11-28 20:01:55,3,2
-93.0,23.0,33.0,41.0,-4.0,26.62,30.81,-0.26,-0.81,-3.95,7.63,2023-11-28 20:01:55,3,2
-101.0,40.0,38.0,46.0,-18.0,28.5,29.37,-0.57,-0.67,-4.06,7.71,2023-11-28 20:01:55,3,2
-93.0,71.0,49.0,67.0,253.0,30.5,28.56,-0.36,-0.24,-3.63,7.03,2023-11-28 20:01:55,3,2
-93.0,95.0,54.0,87.0,8.0,31.06,29.25,0.03,-0.09,-4.29,8.12,2023-11-28 20:01:55,3,2
-101.0,111.0,58.0,95.0,-2.0,31.0,30.81,0.02,0.27,-3.87,7.11,2023-11-28 20:01:55,3,2
-93.0,109.0,56.0,95.0,8.0,30.0,32.5,0.17,0.43,-4.16,6.88,2023-11-28 20:01:55,3,2
-94.0,100.0,53.0,87.0,-18.0,28.87,33.81,0.32,0.5,-4.5,6.72,2023-11-28 20:01:55,3,2
-99.0,67.0,45.0,75.0,221.0,26.19,35.25,0.45,0.54,-4.6,6.55,2023-11-28 20:01:55,3,2
-91.0,32.0,39.0,55.0,-3.0,23.75,35.63,0.88,0.81,-5.22,7.25,2023-11-28 20:01:55,3,2
-92.0,26.0,35.0,43.0,-38.0,18.69,36.69,1.14,0.97,-5.34,8.05,2023-11-28 20:01:55,3,2
-101.0,22.0,32.0,37.0,-3.0,14.69,37.94,1.07,0.9,-6.38,7.81,2023-11-28 20:01:56,3,2
-80.0,31.0,33.0,38.0,-6.0,9.25,39.81,1.25,1.08,-6.29,7.5,2023-11-28 20:01:56,3,2
-85.0,51.0,43.0,47.0,3.0,4.94,41.44,1.07,0.98,-6.22,7.44,2023-11-28 20:01:56,3,2
-100.0,80.0,53.0,68.0,7.0,1.0,43.56,0.57,0.72,-6.71,7.44,2023-11-28 20:01:56,3,2
-81.0,91.0,56.0,81.0,-1.0,-1.69,45.38,0.67,0.45,-6.86,7.07,2023-11-28 20:01:56,3,2
-98.0,97.0,58.0,88.0,-56.0,-2.44,46.75,0.1,0.1,-7.21,6.76,2023-11-28 20:01:56,3,2
-77.0,86.0,54.0,78.0,278.0,-1.69,47.13,-0.29,-0.29,-7.06,6.36,2023-11-28 20:01:56,3,2
-83.0,70.0,48.0,66.0,-2.0,-0.31,46.5,-0.46,-0.5,-6.78,6.25,2023-11-28 20:01:56,3,2
-99.0,43.0,41.0,53.0,-56.0,3.69,44.06,-1.18,-1.19,-7.01,7.33,2023-11-28 20:01:56,3,2
-98.0,30.0,35.0,45.0,254.0,9.31,41.56,-1.6,-1.74,-6.25,7.58,2023-11-28 20:01:56,3,2
-91.0,25.0,32.0,39.0,-9.0,16.62,38.13,-1.11,-1.48,-5.63,7.65,2023-11-28 20:01:56,3,2
-101.0,23.0,32.0,38.0,-25.0,20.87,35.19,-0.54,-0.97,-4.96,7.81,2023-11-28 20:01:56,3,2
-93.0,25.0,34.0,42.0,257.0,23.44,33.5,-0.55,-0.76,-4.56,7.81,2023-11-28 20:01:56,3,2
-93.0,48.0,45.0,58.0,7.0,26.56,32.56,-0.76,-0.48,-4.4,7.47,2023-11-28 20:01:56,3,2
-100.0,90.0,53.0,73.0,90.0,28.44,32.69,-0.47,-0.14,-4.75,7.58,2023-11-28 20:01:56,3,2
-92.0,114.0,58.0,88.0,7.0,29.69,33.06,-0.2,-0.02,-3.94,6.71,2023-11-28 20:01:56,3,2
-96.0,109.0,62.0,102.0,-33.0,29.19,34.19,0.07,0.25,-4.33,7.14,2023-11-28 20:01:56,3,2
-101.0,106.0,61.0,99.0,27.0,28.25,35.31,0.31,0.49,-4.85,6.88,2023-11-28 20:01:56,3,2
-91.0,94.0,54.0,88.0,5.0,25.37,36.25,0.82,0.68,-4.76,6.73,2023-11-28 20:01:57,3,2
-93.0,73.0,47.0,72.0,10.0,23.06,36.19,0.44,0.54,-5.25,6.84,2023-11-28 20:01:57,3,2
-99.0,43.0,34.0,50.0,205.0,20.87,35.63,0.47,0.34,-5.24,7.47,2023-11-28 20:01:57,3,2
-91.0,29.0,27.0,39.0,-8.0,19.75,35.5,0.25,0.24,-5.03,7.88,2023-11-28 20:01:57,3,2
-101.0,25.0,25.0,32.0,-52.0,18.12,36.31,0.34,0.66,-5.22,7.93,2023-11-28 20:01:57,3,2
-83.0,24.0,23.0,30.0,-14.0,15.06,38.31,0.51,0.84,-5.61,7.82,2023-11-28 20:01:57,3,2
-88.0,23.0,23.0,29.0,-3.0,12.94,40.13,0.34,0.73,-5.77,7.19,2023-11-28 20:01:57,3,2
-101.0,24.0,22.0,29.0,-32.0,10.25,41.81,0.53,0.72,-6.22,6.92,2023-11-28 20:01:57,3,2
-85.0,23.0,26.0,30.0,282.0,7.56,42.81,0.56,0.65,-6.43,6.69,2023-11-28 20:01:57,3,2
-80.0,42.0,36.0,39.0,-14.0,4.44,43.88,0.29,0.62,-6.25,6.93,2023-11-28 20:01:57,3,2
-97.0,68.0,47.0,61.0,-57.0,3.19,45.0,-0.08,0.41,-6.88,7.09,2023-11-28 20:01:57,3,2
-77.0,82.0,52.0,76.0,303.0,2.44,46.13,0.12,0.17,-6.92,6.83,2023-11-28 20:01:57,3,2
-81.0,80.0,52.0,83.0,14.0,2.19,46.81,0.0,0.01,-6.98,6.62,2023-11-28 20:01:57,3,2
-101.0,79.0,51.0,76.0,-17.0,2.25,47.19,0.04,-0.1,-6.99,6.67,2023-11-28 20:01:57,3,2
-76.0,70.0,47.0,67.0,-13.0,2.69,46.88,-0.14,-0.31,-6.96,6.74,2023-11-28 20:01:57,3,2
-85.0,57.0,40.0,59.0,8.0,4.5,45.75,-0.41,-0.79,-6.84,7.01,2023-11-28 20:01:57,3,2
-101.0,38.0,36.0,51.0,-16.0,7.94,43.69,-0.53,-1.12,-6.56,7.06,2023-11-28 20:01:57,3,2
-86.0,30.0,35.0,45.0,60.0,11.0,41.69,-0.46,-1.17,-6.2,7.23,2023-11-28 20:01:57,3,2
-92.0,40.0,36.0,44.0,-6.0,14.63,39.56,-0.4,-1.04,-5.83,7.77,2023-11-28 20:01:58,3,2
-101.0,58.0,42.0,52.0,-46.0,16.75,38.06,-0.2,-0.83,-5.6,7.53,2023-11-28 20:01:58,3,2
-90.0,75.0,48.0,63.0,-5.0,18.87,36.5,-0.14,-0.78,-5.13,8.24,2023-11-28 20:01:58,3,2
-96.0,87.0,53.0,79.0,-37.0,21.25,35.81,-0.47,-0.44,-4.93,7.13,2023-11-28 20:01:58,3,2
