FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp,action,Hand_Health
25.0,14.0,38.0,45.0,-38.0,-13.31,52.69,-1.05,-0.79,-7.17,6.18,2023-11-28 19:58:46,2,2
25.0,8.0,33.0,42.0,318.0,-8.81,50.06,-1.47,-1.19,-7.53,6.68,2023-11-28 19:58:46,2,2
25.0,7.0,33.0,41.0,-12.0,-1.31,47.44,-2.03,-1.56,-7.21,6.96,2023-11-28 19:58:46,2,2
-11.0,5.0,31.0,40.0,-56.0,6.06,46.19,-1.88,-1.76,-7.1,6.86,2023-11-28 19:58:46,2,2
-84.0,4.0,30.0,41.0,116.0,12.31,44.5,-0.71,-1.44,-6.0,6.78,2023-11-28 19:58:46,2,2
-76.0,8.0,33.0,44.0,-8.0,16.25,43.81,-0.86,-1.01,-6.84,7.38,2023-11-28 19:58:46,2,2
-97.0,22.0,44.0,55.0,-46.0,20.37,43.44,-0.72,-0.73,-5.71,6.66,2023-11-28 19:58:46,2,2
-89.0,46.0,54.0,73.0,7.0,21.56,43.5,-0.01,-0.01,-6.64,7.09,2023-11-28 19:58:46,2,2
-94.0,72.0,60.0,92.0,20.0,21.0,43.94,0.09,0.19,-6.26,6.53,2023-11-28 19:58:46,2,2
-101.0,83.0,60.0,97.0,20.0,20.0,45.31,0.04,0.4,-6.45,6.53,2023-11-28 19:58:46,2,2
-90.0,72.0,57.0,90.0,12.0,18.94,46.13,0.08,0.48,-6.4,6.21,2023-11-28 19:58:46,2,2
-93.0,45.0,52.0,80.0,15.0,17.5,46.63,0.35,0.45,-6.17,5.68,2023-11-28 19:58:46,2,2
-101.0,22.0,43.0,62.0,-17.0,15.38,46.63,0.79,0.62,-6.71,6.41,2023-11-28 19:58:46,2,2
-86.0,10.0,36.0,47.0,206.0,10.75,46.44,1.32,0.87,-7.01,6.96,2023-11-28 19:58:46,2,2
-87.0,7.0,33.0,41.0,1.0,6.12,46.94,1.65,1.09,-7.36,7.18,2023-11-28 19:58:46,2,2
-101.0,7.0,31.0,39.0,-27.0,-0.63,48.38,1.69,1.11,-7.28,6.78,2023-11-28 19:58:47,2,2
-80.0,19.0,37.0,39.0,-9.0,-6.75,50.63,1.48,1.02,-7.47,6.56,2023-11-28 19:58:47,2,2
-84.0,44.0,48.0,51.0,-46.0,-11.31,52.88,1.46,1.0,-7.95,6.06,2023-11-28 19:58:47,2,2
-89.0,66.0,55.0,62.0,335.0,-17.25,55.75,1.64,1.3,-7.8,5.41,2023-11-28 19:58:47,2,2
-31.0,80.0,56.0,68.0,-4.0,-23.0,57.94,1.54,1.49,-7.66,4.83,2023-11-28 19:58:47,2,2
-59.0,89.0,58.0,74.0,-52.0,-29.06,60.31,1.05,1.14,-7.17,4.34,2023-11-28 19:58:47,2,2
-75.0,91.0,58.0,76.0,28.0,-32.0,61.94,0.42,0.66,-7.29,3.93,2023-11-28 19:58:47,2,2
31.0,86.0,56.0,70.0,-7.0,-33.06,62.44,-0.37,0.09,-7.58,3.79,2023-11-28 19:58:47,2,2
-48.0,59.0,49.0,64.0,-37.0,-31.44,61.06,-1.13,-0.74,-6.94,3.68,2023-11-28 19:58:47,2,2
-101.0,-58.0,-96.0,56.0,85.0,-26.44,57.44,-1.58,-0.94,-7.15,4.56,2023-11-28 19:58:47,2,2
-106.0,-58.0,-96.0,45.0,-5.0,-21.62,53.44,-1.4,-0.85,-7.26,5.63,2023-11-28 19:58:47,2,2
-106.0,-57.0,-96.0,42.0,-34.0,-17.0,50.31,-1.57,-1.14,-6.92,6.4,2023-11-28 19:58:47,2,2
-106.0,-57.0,-96.0,41.0,-12.0,-9.94,47.38,-2.0,-1.45,-7.11,6.82,2023-11-28 19:58:47,2,2
-106.0,-58.0,-96.0,42.0,7.0,-2.56,45.38,-2.14,-1.66,-6.83,7.24,2023-11-28 19:58:47,2,2
-101.0,-58.0,-96.0,45.0,-21.0,5.37,43.25,-1.51,-1.22,-6.27,7.09,2023-11-28 19:58:47,2,2
-85.0,-58.0,-96.0,56.0,133.0,9.38,42.0,-0.78,-0.77,-6.48,7.71,2023-11-28 19:58:47,2,2
-91.0,-57.0,-95.0,70.0,0.0,11.94,41.25,-0.35,-0.17,-5.98,7.41,2023-11-28 19:58:47,2,2
-101.0,-57.0,-95.0,82.0,-5.0,12.0,41.56,0.04,0.16,-6.26,7.24,2023-11-28 19:58:47,2,2
-91.0,-57.0,-95.0,81.0,62.0,11.81,42.31,-0.05,0.2,-6.11,6.92,2023-11-28 19:58:48,2,2
-94.0,-57.0,-95.0,73.0,-42.0,11.0,43.19,0.15,0.31,-6.36,6.63,2023-11-28 19:58:48,2,2
-95.0,-57.0,-95.0,61.0,318.0,9.44,43.88,0.37,0.25,-6.66,6.84,2023-11-28 19:58:48,2,2
-86.0,-57.0,-95.0,50.0,-4.0,7.81,44.19,0.62,0.39,-6.6,7.12,2023-11-28 19:58:48,2,2
-94.0,-57.0,-95.0,46.0,-56.0,5.0,44.69,1.04,0.67,-6.81,7.37,2023-11-28 19:58:48,2,2
-100.0,-57.0,-95.0,44.0,36.0,1.0,45.94,0.98,0.74,-7.06,7.2,2023-11-28 19:58:48,2,2
-75.0,-57.0,-96.0,46.0,-13.0,-2.5,47.25,0.93,0.74,-7.13,6.84,2023-11-28 19:58:48,2,2
-82.0,-57.0,-96.0,54.0,14.0,-6.25,49.06,0.79,0.64,-7.69,6.73,2023-11-28 19:58:48,2,2
-94.0,-57.0,-96.0,65.0,328.0,-8.31,50.31,0.2,0.24,-7.44,6.52,2023-11-28 19:58:48,2,2
-82.0,-57.0,-96.0,69.0,-5.0,-8.06,50.81,-0.25,-0.26,-7.35,6.02,2023-11-28 19:58:48,2,2
-102.0,-57.0,-96.0,66.0,-49.0,-6.75,50.63,-0.4,-0.36,-7.51,6.23,2023-11-28 19:58:48,2,2
-79.0,-57.0,-96.0,61.0,-2.0,-4.75,49.88,-0.53,-0.46,-7.34,6.23,2023-11-28 19:58:48,2,2
-84.0,-58.0,-96.0,54.0,12.0,-2.31,48.25,-0.87,-0.45,-7.43,6.65,2023-11-28 19:58:48,2,2
-101.0,-57.0,-96.0,48.0,-26.0,1.0,45.5,-1.12,-0.63,-6.69,6.95,2023-11-28 19:58:48,2,2
-101.0,-57.0,-96.0,46.0,77.0,4.44,43.75,-1.16,-0.77,-6.48,7.19,2023-11-28 19:58:48,2,2
-106.0,-58.0,-96.0,43.0,-5.0,8.31,42.38,-0.58,-0.68,-6.53,7.54,2023-11-28 19:58:48,2,2
-106.0,-57.0,-96.0,52.0,-53.0,10.13,41.63,-0.24,-0.43,-5.92,7.17,2023-11-28 19:58:48,2,2
-106.0,-58.0,-96.0,63.0,-6.0,10.63,41.69,0.1,-0.21,-6.51,7.6,2023-11-28 19:58:48,2,2
-94.0,-57.0,-96.0,71.0,-46.0,10.63,42.13,0.01,0.07,-6.29,7.63,2023-11-28 19:58:49,2,2
-106.0,-57.0,-96.0,72.0,26.0,10.38,42.63,0.05,0.04,-6.41,7.06,2023-11-28 19:58:49,2,2
-89.0,-57.0,-96.0,66.0,0.0,9.88,42.88,0.1,0.2,-6.53,7.19,2023-11-28 19:58:49,2,2
-101.0,-57.0,-96.0,57.0,-55.0,9.0,43.25,0.37,0.3,-6.53,6.82,2023-11-28 19:58:49,2,2
-96.0,-57.0,-96.0,48.0,316.0,5.94,44.13,1.36,0.78,-6.73,7.02,2023-11-28 19:58:49,2,2
-78.0,-57.0,-96.0,43.0,-10.0,0.75,45.13,1.63,1.04,-6.84,7.44,2023-11-28 19:58:49,2,2
-82.0,-57.0,-96.0,41.0,-49.0,-5.25,46.81,1.36,1.09,-7.16,6.97,2023-11-28 19:58:49,2,2
-101.0,-58.0,-96.0,40.0,-3.0,-9.19,48.19,0.7,0.88,-7.23,6.49,2023-11-28 19:58:49,2,2
-69.0,-57.0,-96.0,52.0,-8.0,-11.38,49.31,0.15,0.35,-7.25,6.26,2023-11-28 19:58:49,2,2
-101.0,-57.0,-96.0,64.0,-26.0,-11.0,49.94,-0.35,-0.2,-7.52,6.49,2023-11-28 19:58:49,2,2
-67.0,-57.0,-96.0,75.0,149.0,-10.0,50.19,-0.16,-0.28,-7.25,6.45,2023-11-28 19:58:49,2,2
-78.0,-57.0,-96.0,82.0,25.0,-9.44,50.19,0.04,-0.05,-7.33,6.41,2023-11-28 19:58:49,2,2
-101.0,-57.0,-96.0,76.0,-17.0,-9.5,50.25,0.12,-0.08,-7.57,6.45,2023-11-28 19:58:49,2,2
-59.0,-57.0,-96.0,69.0,80.0,-9.31,49.94,0.02,-0.13,-7.31,6.14,2023-11-28 19:58:49,2,2
-85.0,-58.0,-96.0,56.0,4.0,-8.75,48.63,-0.23,-0.22,-7.34,6.55,2023-11-28 19:58:49,2,2
-102.0,-57.0,-96.0,45.0,-54.0,-6.56,46.44,-0.52,-0.67,-7.13,7.21,2023-11-28 19:58:49,2,2
-92.0,-57.0,-96.0,41.0,316.0,-3.69,44.88,-0.7,-0.82,-6.8,7.19,2023-11-28 19:58:49,2,2
-83.0,-57.0,-96.0,38.0,-5.0,-0.13,43.31,-0.61,-0.68,-6.45,7.52,2023-11-28 19:58:49,2,2
-106.0,-57.0,-96.0,44.0,31.0,2.69,42.44,-0.59,-0.55,-6.49,7.45,2023-11-28 19:58:50,2,2
-106.0,-57.0,-96.0,59.0,-9.0,5.25,41.75,-0.76,-0.65,-6.44,7.64,2023-11-28 19:58:50,2,2
-97.0,-57.0,-96.0,72.0,-49.0,7.94,41.56,-0.35,-0.51,-6.23,7.38,2023-11-28 19:58:50,2,2
-101.0,-57.0,-96.0,82.0,104.0,9.19,41.5,-0.4,-0.15,-6.33,7.38,2023-11-28 19:58:50,2,2
-88.0,-57.0,-96.0,86.0,1.0,9.5,41.19,0.11,0.08,-6.23,7.48,2023-11-28 19:58:50,2,2
-91.0,-57.0,-96.0,80.0,11.0,9.31,41.38,-0.09,0.06,-6.1,7.44,2023-11-28 19:58:50,2,2
-101.0,-57.0,-96.0,73.0,-3.0,8.81,42.31,0.21,0.38,-6.17,6.75,2023-11-28 19:58:50,2,2
-80.0,-57.0,-96.0,59.0,26.0,7.5,42.81,-0.09,0.66,-6.36,7.44,2023-11-28 19:58:50,2,2
-86.0,-57.0,-96.0,48.0,-30.0,5.25,42.69,0.23,0.66,-6.38,7.54,2023-11-28 19:58:50,2,2
-91.0,-57.0,-96.0,45.0,316.0,3.81,43.44,-0.14,0.56,-6.96,7.64,2023-11-28 19:58:50,2,2
-84.0,-57.0,-96.0,47.0,-5.0,3.19,44.5,-0.04,0.45,-6.43,6.92,2023-11-28 19:58:50,2,2
-101.0,-57.0,-96.0,58.0,-17.0,2.31,46.0,-0.09,0.38,-7.3,7.14,2023-11-28 19:58:50,2,2
-69.0,-57.0,-96.0,71.0,57.0,1.81,47.25,0.15,0.25,-7.17,6.83,2023-11-28 19:58:50,2,2
-84.0,-57.0,-96.0,81.0,11.0,1.19,48.69,0.24,-0.04,-7.45,6.47,2023-11-28 19:58:50,2,2
-102.0,-57.0,-96.0,87.0,-46.0,1.44,49.38,-0.2,-0.25,-7.49,6.52,2023-11-28 19:58:50,2,2
-93.0,-57.0,-96.0,91.0,351.0,2.19,49.25,0.07,-0.13,-7.23,6.51,2023-11-28 19:58:50,2,2
-85.0,-57.0,-96.0,92.0,14.0,2.12,49.56,0.06,0.01,-7.33,6.58,2023-11-28 19:58:50,2,2
-102.0,-57.0,-96.0,89.0,-34.0,1.94,50.31,0.21,0.07,-7.41,6.39,2023-11-28 19:58:51,2,2
-80.0,-57.0,-96.0,78.0,-3.0,0.94,51.0,0.31,0.16,-7.67,6.16,2023-11-28 19:58:51,2,2
-96.0,-57.0,-96.0,59.0,-57.0,0.0,50.44,0.29,0.07,-7.43,6.3,2023-11-28 19:58:51,2,2
-99.0,-57.0,-96.0,50.0,133.0,-0.13,49.81,0.06,-0.13,-7.53,6.56,2023-11-28 19:58:51,2,2
-78.0,-57.0,-96.0,46.0,-9.0,0.06,49.0,0.06,-0.18,-7.16,6.48,2023-11-28 19:58:51,2,2
-83.0,-57.0,-96.0,43.0,-15.0,0.69,48.38,-0.19,-0.32,-7.51,6.82,2023-11-28 19:58:51,2,2
-106.0,-57.0,-96.0,49.0,-11.0,2.87,47.56,-0.87,-0.99,-7.16,6.89,2023-11-28 19:58:51,2,2
-83.0,-57.0,-96.0,58.0,10.0,9.0,46.31,-1.49,-1.45,-7.0,6.58,2023-11-28 19:58:51,2,2
-97.0,-57.0,-96.0,67.0,-47.0,14.63,44.44,-0.8,-0.88,-6.19,7.06,2023-11-28 19:58:51,2,2
-98.0,-57.0,-96.0,73.0,286.0,16.12,43.19,0.06,-0.13,-6.35,7.49,2023-11-28 19:58:51,2,2
-92.0,-57.0,-96.0,76.0,0.0,15.88,42.5,0.0,0.17,-6.02,7.41,2023-11-28 19:58:51,2,2
-101.0,-57.0,-96.0,70.0,-5.0,14.94,43.13,0.16,0.4,-6.18,6.74,2023-11-28 19:58:51,2,2
-85.0,-57.0,-96.0,65.0,40.0,13.13,43.94,0.48,0.69,-6.15,6.32,2023-11-28 19:58:51,2,2
-89.0,-57.0,-96.0,52.0,-2.0,9.63,44.81,0.85,0.88,-6.71,6.89,2023-11-28 19:58:51,2,2
-102.0,-57.0,-96.0,44.0,-43.0,5.56,45.13,1.29,0.95,-7.08,7.48,2023-11-28 19:58:51,2,2
-91.0,-57.0,-96.0,40.0,318.0,0.13,45.88,1.25,0.9,-7.18,7.14,2023-11-28 19:58:51,2,2
-80.0,-57.0,-96.0,39.0,-11.0,-3.31,46.5,0.69,0.71,-7.09,7.01,2023-11-28 19:58:51,2,2
-101.0,-57.0,-96.0,51.0,-21.0,-4.87,46.88,0.11,0.26,-7.02,6.76,2023-11-28 19:58:51,2,2
-81.0,-57.0,-96.0,66.0,-3.0,-4.75,47.19,-0.24,-0.18,-7.31,6.87,2023-11-28 19:58:52,2,2
-93.0,-57.0,-96.0,76.0,-47.0,-3.62,47.38,-0.26,-0.42,-7.07,7.02,2023-11-28 19:58:52,2,2
-86.0,-57.0,-96.0,79.0,321.0,-1.31,47.0,-0.66,-0.57,-6.99,6.78,2023-11-28 19:58:52,2,2
-88.0,-57.0,-96.0,75.0,-2.0,1.37,46.5,-0.82,-0.69,-6.84,6.81,2023-11-28 19:58:52,2,2
-100.0,-57.0,-95.0,67.0,-57.0,4.19,45.75,-0.45,-0.45,-6.83,6.82,2023-11-28 19:58:52,2,2
-97.0,-57.0,-96.0,55.0,303.0,6.12,44.19,-0.79,-0.35,-6.72,6.85,2023-11-28 19:58:52,2,2
-86.0,-57.0,-96.0,45.0,-8.0,7.81,41.06,-0.55,-0.13,-6.37,7.67,2023-11-28 19:58:52,2,2
-101.0,-57.0,-96.0,43.0,-57.0,9.81,38.88,-0.54,-0.6,-5.73,7.42,2023-11-28 19:58:52,2,2
-96.0,-57.0,-96.0,42.0,294.0,11.81,37.81,-0.54,-0.54,-5.81,7.8,2023-11-28 19:58:52,2,2
-90.0,-57.0,-95.0,51.0,7.0,13.56,37.69,-0.34,-0.29,-5.17,7.56,2023-11-28 19:58:52,2,2
-101.0,-57.0,-95.0,69.0,-1.0,14.31,38.75,-0.04,-0.21,-6.15,7.71,2023-11-28 19:58:52,2,2
-89.0,-57.0,-95.0,79.0,3.0,14.5,39.75,0.13,-0.02,-5.56,6.82,2023-11-28 19:58:52,2,2
-92.0,-57.0,-95.0,85.0,25.0,13.81,39.94,0.38,0.25,-5.86,7.05,2023-11-28 19:58:52,2,2
-101.0,-57.0,-95.0,85.0,-10.0,12.44,40.31,0.23,0.21,-5.93,7.21,2023-11-28 19:58:52,2,2
-85.0,-57.0,-95.0,78.0,95.0,11.5,40.63,0.3,0.4,-5.97,7.23,2023-11-28 19:58:52,2,2
-90.0,-57.0,-95.0,69.0,1.0,8.94,41.56,0.72,0.65,-6.47,7.33,2023-11-28 19:58:52,2,2
-101.0,-57.0,-95.0,51.0,-15.0,5.06,41.94,0.77,1.01,-6.54,7.61,2023-11-28 19:58:52,2,2
-68.0,-57.0,-95.0,45.0,41.0,1.5,41.81,1.1,0.85,-6.58,7.86,2023-11-28 19:58:52,2,2
-89.0,-57.0,-96.0,42.0,-53.0,-1.87,42.81,0.39,0.57,-6.72,7.55,2023-11-28 19:58:53,2,2
-91.0,-57.0,-95.0,43.0,320.0,-3.12,43.75,0.11,0.3,-6.54,6.96,2023-11-28 19:58:53,2,2
-82.0,-57.0,-95.0,55.0,-5.0,-3.69,44.56,-0.01,0.24,-6.8,7.16,2023-11-28 19:58:53,2,2
-100.0,-57.0,-95.0,66.0,-58.0,-3.62,45.69,-0.05,-0.05,-7.14,6.82,2023-11-28 19:58:53,2,2
-96.0,-57.0,-95.0,75.0,324.0,-3.69,46.5,0.26,-0.15,-7.07,7.02,2023-11-28 19:58:53,2,2
-81.0,-57.0,-95.0,80.0,0.0,-3.44,47.06,0.05,-0.33,-7.26,6.99,2023-11-28 19:58:53,2,2
-105.0,-57.0,-95.0,84.0,-44.0,-2.44,47.06,-0.18,-0.26,-7.14,6.88,2023-11-28 19:58:53,2,2
-106.0,-57.0,-95.0,81.0,333.0,-1.56,47.0,-0.17,-0.17,-7.03,6.67,2023-11-28 19:58:53,2,2
-106.0,-57.0,-95.0,74.0,10.0,-0.81,46.69,-0.29,-0.35,-6.92,6.31,2023-11-28 19:58:53,2,2
-101.0,-57.0,-95.0,63.0,-5.0,1.87,44.56,-0.86,-0.59,-6.91,6.97,2023-11-28 19:58:53,2,2
-87.0,-57.0,-95.0,53.0,-8.0,6.37,41.44,-1.2,-0.91,-6.36,7.41,2023-11-28 19:58:53,2,2
-106.0,-57.0,-95.0,49.0,-56.0,10.38,39.31,-1.01,-0.91,-5.87,7.75,2023-11-28 19:58:53,2,2
-100.0,-57.0,-95.0,50.0,79.0,13.13,37.69,-0.34,-0.41,-5.69,7.97,2023-11-28 19:58:53,2,2
-87.0,-57.0,-95.0,60.0,-7.0,13.44,37.13,0.24,-0.05,-5.63,7.84,2023-11-28 19:58:53,2,2
-89.0,-57.0,-95.0,65.0,10.0,11.63,36.94,0.92,0.22,-5.34,7.56,2023-11-28 19:58:53,2,2
-101.0,-57.0,-95.0,76.0,-9.0,9.13,37.63,0.61,0.56,-5.99,8.19,2023-11-28 19:58:53,2,2
-84.0,-57.0,-95.0,80.0,0.0,6.44,38.25,0.6,0.57,-5.83,7.78,2023-11-28 19:58:53,2,2
-102.0,-57.0,-95.0,79.0,-38.0,3.81,39.38,0.49,0.5,-5.95,7.69,2023-11-28 19:58:53,2,2
-90.0,-57.0,-95.0,71.0,343.0,1.25,40.63,1.04,0.69,-6.18,7.25,2023-11-28 19:58:54,2,2
-80.0,-57.0,-95.0,57.0,11.0,-3.75,41.63,1.55,1.12,-6.51,7.35,2023-11-28 19:58:54,2,2
-101.0,-57.0,-95.0,47.0,-38.0,-11.0,41.81,2.48,1.63,-6.46,7.73,2023-11-28 19:58:54,2,2
-79.0,-57.0,-95.0,44.0,323.0,-19.44,42.63,1.64,1.18,-5.92,7.03,2023-11-28 19:58:54,2,2
-69.0,-57.0,-95.0,44.0,-12.0,-22.44,43.25,0.17,0.52,-6.17,6.91,2023-11-28 19:58:54,2,2
-96.0,-57.0,-95.0,59.0,-60.0,-21.94,43.81,-0.58,-0.07,-6.33,6.92,2023-11-28 19:58:54,2,2
-98.0,-57.0,-95.0,70.0,310.0,-20.37,44.0,-0.75,-0.23,-6.45,6.92,2023-11-28 19:58:54,2,2
-106.0,-57.0,-95.0,71.0,-2.0,-17.69,43.88,-0.85,-0.61,-6.35,6.83,2023-11-28 19:58:54,2,2
-106.0,-57.0,-95.0,67.0,2.0,-12.56,43.69,-1.63,-1.19,-6.62,6.88,2023-11-28 19:58:54,2,2
-106.0,-57.0,-95.0,62.0,-11.0,-5.81,43.06,-1.99,-1.6,-6.36,6.51,2023-11-28 19:58:54,2,2
-106.0,-57.0,-95.0,57.0,-58.0,1.56,41.31,-1.39,-1.12,-6.42,7.57,2023-11-28 19:58:54,2,2
