FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp
-105.00,-57.00,-94.00,57.00,-17.00,19.69,50.75,0.11,0.10,-7.05,5.74,2023-11-28 19:56:29
-105.00,-57.00,-94.00,49.00,-8.00,19.25,50.44,0.14,0.06,-7.29,6.15,2023-11-28 19:56:29
-105.00,-57.00,-94.00,41.00,-7.00,18.81,50.19,0.15,0.01,-7.16,6.07,2023-11-28 19:56:29
-105.00,-57.00,-94.00,36.00,-40.00,18.31,50.13,0.25,0.05,-7.31,6.12,2023-11-28 19:56:29
-105.00,-57.00,-94.00,34.00,340.00,17.75,49.88,0.21,0.18,-7.09,6.35,2023-11-28 19:56:29
-105.00,-57.00,-94.00,34.00,-6.00,17.00,50.06,0.14,0.11,-7.28,6.19,2023-11-28 19:56:29
-105.00,-57.00,-94.00,36.00,-36.00,16.62,50.19,0.13,0.07,-7.05,6.02,2023-11-28 19:56:29
-105.00,-57.00,-94.00,50.00,335.00,16.44,49.81,0.04,0.06,-7.19,6.08,2023-11-28 19:56:29
-105.00,-57.00,-94.00,66.00,-3.00,16.12,49.38,0.12,0.08,-7.29,6.42,2023-11-28 19:56:29
-105.00,-57.00,-93.00,92.00,-49.00,16.12,49.31,-0.20,-0.01,-6.98,6.35,2023-11-28 19:56:29
-105.00,-57.00,-94.00,110.00,378.00,16.75,49.75,-0.26,-0.21,-7.33,6.25,2023-11-28 19:56:29
-105.00,-57.00,-94.00,113.00,8.00,17.87,50.56,-0.27,-0.26,-7.37,5.58,2023-11-28 19:56:30
-105.00,-57.00,-93.00,113.00,6.00,18.75,51.06,-0.14,-0.02,-7.19,5.85,2023-11-28 19:56:30
-105.00,-57.00,-93.00,109.00,12.00,18.75,51.06,-0.00,0.08,-6.78,5.90,2023-11-28 19:56:30
-105.00,-57.00,-93.00,109.00,-21.00,18.94,51.13,-0.38,0.08,-6.85,5.83,2023-11-28 19:56:30
-105.00,-57.00,-93.00,104.00,15.00,19.50,51.50,-0.29,0.08,-6.92,5.70,2023-11-28 19:56:30
-105.00,-57.00,-93.00,96.00,33.00,19.37,52.06,-0.00,0.20,-7.04,5.13,2023-11-28 19:56:30
-105.00,-57.00,-94.00,79.00,16.00,18.37,51.19,0.25,0.34,-7.20,6.06,2023-11-28 19:56:30
-105.00,-57.00,-95.00,52.00,-18.00,16.94,48.81,-0.11,0.26,-7.23,6.76,2023-11-28 19:56:30
-105.00,-57.00,-94.00,43.00,-5.00,16.44,47.25,0.15,0.07,-7.04,7.06,2023-11-28 19:56:30
-105.00,-57.00,-94.00,42.00,-55.00,16.12,47.13,0.02,-0.03,-6.73,6.32,2023-11-28 19:56:30
-105.00,-57.00,-94.00,48.00,335.00,16.56,47.19,-0.22,-0.16,-6.62,6.30,2023-11-28 19:56:30
-105.00,-57.00,-94.00,64.00,-3.00,17.50,47.44,-0.21,-0.24,-7.06,6.71,2023-11-28 19:56:30
-105.00,-57.00,-94.00,85.00,-44.00,18.44,48.06,-0.13,-0.21,-7.16,6.47,2023-11-28 19:56:30
-105.00,-57.00,-93.00,97.00,380.00,19.12,48.81,-0.15,-0.12,-6.79,6.11,2023-11-28 19:56:30
-105.00,-57.00,-93.00,103.00,7.00,19.56,50.13,0.06,-0.18,-7.09,6.43,2023-11-28 19:56:30
-105.00,-57.00,-93.00,106.00,-47.00,19.69,51.19,0.19,-0.06,-7.11,5.86,2023-11-28 19:56:30
-105.00,-56.00,-93.00,106.00,347.00,19.25,51.88,0.07,0.21,-7.57,5.58,2023-11-28 19:56:30
-105.00,-57.00,-93.00,99.00,14.00,18.69,52.19,0.01,0.12,-7.51,5.68,2023-11-28 19:56:30
-105.00,-57.00,-93.00,97.00,11.00,18.56,51.94,-0.17,0.12,-7.00,5.73,2023-11-28 19:56:31
-105.00,-57.00,-93.00,88.00,20.00,18.87,52.00,-0.32,0.09,-7.08,5.36,2023-11-28 19:56:31
-105.00,-57.00,-93.00,74.00,-53.00,18.44,50.88,0.04,0.31,-7.29,5.65,2023-11-28 19:56:31
-105.00,-57.00,-94.00,51.00,105.00,17.56,48.75,0.15,0.21,-7.14,6.42,2023-11-28 19:56:31
-105.00,-57.00,-94.00,43.00,-6.00,16.62,47.25,0.17,0.19,-7.28,7.18,2023-11-28 19:56:31
-105.00,-57.00,-94.00,42.00,-1.00,16.37,47.19,-0.09,0.07,-7.13,6.75,2023-11-28 19:56:31
-105.00,-57.00,-94.00,51.00,-12.00,16.62,47.81,0.03,-0.19,-6.68,6.42,2023-11-28 19:56:31
-105.00,-57.00,-94.00,59.00,47.00,17.19,49.00,0.07,-0.43,-7.30,6.09,2023-11-28 19:56:31
-105.00,-57.00,-94.00,71.00,-15.00,17.62,50.31,0.10,0.01,-7.28,6.23,2023-11-28 19:56:31
-105.00,-57.00,-94.00,86.00,370.00,17.62,51.44,-0.14,-0.04,-7.20,5.96,2023-11-28 19:56:31
-105.00,-57.00,-94.00,95.00,6.00,17.75,52.31,0.01,0.01,-7.47,6.02,2023-11-28 19:56:31
-105.00,-57.00,-94.00,105.00,-11.00,17.69,53.19,0.04,-0.13,-7.38,5.92,2023-11-28 19:56:31
-105.00,-57.00,-94.00,104.00,115.00,17.87,53.88,0.06,-0.05,-7.84,5.61,2023-11-28 19:56:31
-105.00,-57.00,-94.00,103.00,11.00,17.44,54.19,0.10,0.09,-7.12,5.33,2023-11-28 19:56:31
-105.00,-57.00,-94.00,100.00,-52.00,17.19,54.44,0.04,0.04,-7.38,5.50,2023-11-28 19:56:31
-105.00,-57.00,-94.00,96.00,358.00,17.06,54.44,-0.09,0.09,-7.62,5.57,2023-11-28 19:56:31
-105.00,-57.00,-94.00,88.00,3.00,17.00,54.00,0.18,0.26,-7.68,5.43,2023-11-28 19:56:31
-105.00,-57.00,-94.00,68.00,-49.00,15.81,52.50,0.29,0.13,-7.28,5.56,2023-11-28 19:56:31
-105.00,-57.00,-94.00,52.00,0.00,15.38,50.56,0.21,0.01,-7.09,6.47,2023-11-28 19:56:32
-105.00,-57.00,-94.00,48.00,-17.00,15.06,49.63,0.03,-0.03,-7.29,6.78,2023-11-28 19:56:32
-105.00,-57.00,-94.00,47.00,14.00,15.19,49.69,-0.00,-0.01,-7.14,6.21,2023-11-28 19:56:32
-105.00,-57.00,-94.00,61.00,0.00,15.38,50.06,-0.21,-0.09,-7.11,6.35,2023-11-28 19:56:32
-105.00,-57.00,-94.00,83.00,23.00,16.56,50.88,-0.32,-0.23,-7.49,6.20,2023-11-28 19:56:32
-105.00,-57.00,-94.00,94.00,-14.00,17.56,51.56,-0.26,-0.19,-7.24,5.92,2023-11-28 19:56:32
-105.00,-57.00,-94.00,103.00,155.00,18.31,52.38,0.03,-0.19,-7.50,5.87,2023-11-28 19:56:32
-105.00,-57.00,-94.00,104.00,22.00,18.62,52.63,0.01,0.01,-7.14,5.65,2023-11-28 19:56:32
-105.00,-57.00,-94.00,104.00,-7.00,18.37,52.44,0.18,0.07,-7.22,5.68,2023-11-28 19:56:32
-105.00,-57.00,-94.00,100.00,8.00,17.87,52.38,0.13,0.08,-7.37,5.98,2023-11-28 19:56:32
-105.00,-57.00,-94.00,96.00,-40.00,17.50,52.38,0.08,0.09,-7.44,5.75,2023-11-28 19:56:32
-105.00,-57.00,-94.00,89.00,358.00,17.19,52.44,0.02,0.13,-6.93,5.41,2023-11-28 19:56:32
-105.00,-57.00,-94.00,81.00,5.00,16.69,52.19,0.20,0.08,-7.14,5.56,2023-11-28 19:56:32
-105.00,-57.00,-94.00,61.00,-48.00,15.81,50.81,0.17,0.16,-7.04,6.41,2023-11-28 19:56:32
-105.00,-57.00,-94.00,50.00,12.00,15.63,49.94,0.05,-0.07,-7.25,6.73,2023-11-28 19:56:32
-105.00,-57.00,-94.00,48.00,-6.00,16.00,49.69,-0.13,-0.01,-7.25,6.22,2023-11-28 19:56:32
-105.00,-57.00,-94.00,46.00,-56.00,16.12,49.75,-0.04,0.03,-7.06,6.00,2023-11-28 19:56:32
-105.00,-57.00,-94.00,57.00,328.00,16.37,49.75,-0.07,-0.15,-7.18,6.20,2023-11-28 19:56:32
-105.00,-57.00,-93.00,75.00,7.00,17.19,50.13,-0.21,-0.24,-7.37,6.42,2023-11-28 19:56:33
-105.00,-57.00,-94.00,89.00,-10.00,17.94,50.56,-0.11,-0.13,-7.15,5.99,2023-11-28 19:56:33
-105.00,-57.00,-93.00,94.00,21.00,18.31,50.63,-0.04,-0.16,-7.10,5.33,2023-11-28 19:56:33
-105.00,-57.00,-93.00,97.00,23.00,18.37,50.38,0.13,0.03,-6.96,6.26,2023-11-28 19:56:33
-105.00,-57.00,-93.00,97.00,-24.00,17.94,50.63,0.20,0.09,-7.52,6.19,2023-11-28 19:56:33
-105.00,-56.00,-93.00,97.00,360.00,17.25,50.88,0.07,0.15,-6.98,5.93,2023-11-28 19:56:33
-105.00,-57.00,-93.00,89.00,1.00,17.12,51.19,-0.01,0.05,-6.96,5.69,2023-11-28 19:56:33
-105.00,-57.00,-93.00,80.00,-22.00,16.69,51.00,0.26,0.08,-7.46,5.51,2023-11-28 19:56:33
-105.00,-57.00,-94.00,61.00,338.00,16.19,50.06,0.24,0.15,-7.30,6.67,2023-11-28 19:56:33
-105.00,-57.00,-94.00,47.00,4.00,15.63,49.13,0.13,-0.06,-7.04,6.74,2023-11-28 19:56:33
-105.00,-57.00,-94.00,42.00,20.00,16.00,49.19,-0.08,-0.03,-7.18,6.36,2023-11-28 19:56:33
-105.00,-57.00,-94.00,41.00,-6.00,16.12,49.25,-0.02,-0.02,-6.93,5.96,2023-11-28 19:56:33
-105.00,-57.00,-94.00,47.00,-35.00,16.44,49.50,-0.02,-0.16,-7.16,6.49,2023-11-28 19:56:33
-105.00,-57.00,-94.00,63.00,3.00,17.25,50.13,-0.27,-0.20,-7.32,6.29,2023-11-28 19:56:33
-105.00,-57.00,-94.00,87.00,21.00,18.12,51.06,-0.31,-0.09,-7.30,6.14,2023-11-28 19:56:33
-105.00,-57.00,-94.00,100.00,15.00,19.12,51.75,-0.38,-0.14,-7.15,5.73,2023-11-28 19:56:33
-105.00,-57.00,-94.00,110.00,164.00,19.75,51.94,-0.11,-0.07,-7.14,5.74,2023-11-28 19:56:33
-105.00,-57.00,-94.00,112.00,11.00,20.19,52.25,-0.01,-0.09,-7.48,5.84,2023-11-28 19:56:33
-105.00,-57.00,-94.00,116.00,-51.00,20.06,52.13,0.18,0.17,-6.99,5.81,2023-11-28 19:56:34
-105.00,-57.00,-93.00,116.00,55.00,19.56,51.81,0.07,0.04,-7.29,6.03,2023-11-28 19:56:34
-105.00,-57.00,-94.00,115.00,14.00,19.31,51.38,-0.08,0.15,-7.13,5.99,2023-11-28 19:56:34
-105.00,-57.00,-94.00,108.00,-36.00,19.50,51.25,-0.07,0.10,-7.01,5.70,2023-11-28 19:56:34
-105.00,-57.00,-94.00,97.00,372.00,18.87,51.19,0.44,0.14,-7.09,5.62,2023-11-28 19:56:34
-105.00,-57.00,-94.00,79.00,4.00,17.31,51.19,0.39,0.15,-7.36,5.84,2023-11-28 19:56:34
-105.00,-57.00,-94.00,60.00,-52.00,16.87,50.81,0.32,0.03,-7.43,6.27,2023-11-28 19:56:34
-105.00,-57.00,-94.00,51.00,345.00,16.50,50.63,-0.04,0.03,-7.35,6.12,2023-11-28 19:56:34
-105.00,-57.00,-94.00,47.00,-5.00,16.56,50.63,-0.15,0.05,-7.15,6.08,2023-11-28 19:56:34
-105.00,-57.00,-94.00,47.00,-34.00,16.81,50.50,-0.07,0.03,-7.36,6.06,2023-11-28 19:56:34
-105.00,-57.00,-94.00,59.00,-5.00,17.06,50.50,-0.21,-0.00,-7.12,6.37,2023-11-28 19:56:34
-105.00,-57.00,-94.00,80.00,14.00,17.56,50.88,-0.16,-0.15,-7.41,6.31,2023-11-28 19:56:34
-105.00,-57.00,-93.00,92.00,-6.00,18.37,51.31,-0.14,-0.11,-7.17,5.84,2023-11-28 19:56:34
-105.00,-57.00,-93.00,101.00,65.00,18.69,51.38,-0.11,0.04,-6.71,5.59,2023-11-28 19:56:34
-105.00,-56.00,-93.00,101.00,17.00,18.69,51.38,0.11,0.04,-7.24,5.70,2023-11-28 19:56:34
-105.00,-57.00,-93.00,104.00,2.00,18.37,51.13,0.15,0.15,-7.39,6.20,2023-11-28 19:56:34
-104.00,-57.00,-93.00,102.00,7.00,17.62,51.00,0.08,0.16,-7.11,5.90,2023-11-28 19:56:34
-105.00,-56.00,-93.00,92.00,-53.00,17.62,51.00,-0.09,-0.01,-6.77,5.73,2023-11-28 19:56:34
-105.00,-57.00,-93.00,83.00,338.00,17.75,51.25,0.13,-0.01,-7.35,5.95,2023-11-28 19:56:35
-105.00,-57.00,-94.00,72.00,1.00,17.25,51.50,0.27,-0.02,-6.98,5.91,2023-11-28 19:56:35
-105.00,-57.00,-94.00,65.00,-54.00,17.00,51.94,0.18,-0.05,-8.05,6.11,2023-11-28 19:56:35
-105.00,-57.00,-94.00,62.00,342.00,16.62,52.44,0.24,-0.06,-7.38,5.85,2023-11-28 19:56:35
-105.00,-57.00,-94.00,61.00,-1.00,16.37,52.88,0.30,-0.09,-7.69,6.18,2023-11-28 19:56:35
-105.00,-57.00,-94.00,66.00,-40.00,16.44,53.38,-0.04,-0.14,-7.53,5.77,2023-11-28 19:56:35
-105.00,-57.00,-93.00,74.00,356.00,16.87,54.06,-0.20,-0.01,-7.51,5.53,2023-11-28 19:56:35
-105.00,-57.00,-94.00,79.00,3.00,17.44,54.31,-0.30,0.01,-7.51,5.30,2023-11-28 19:56:35
-105.00,-57.00,-93.00,89.00,-22.00,17.62,54.50,0.03,0.04,-7.63,5.79,2023-11-28 19:56:35
-105.00,-57.00,-93.00,93.00,43.00,17.75,54.81,-0.19,0.04,-7.65,5.33,2023-11-28 19:56:35
-105.00,-57.00,-93.00,97.00,-13.00,18.19,54.75,-0.40,0.06,-7.58,5.37,2023-11-28 19:56:35
-105.00,-57.00,-93.00,100.00,6.00,18.44,54.06,-0.16,0.01,-7.60,5.37,2023-11-28 19:56:35
-105.00,-57.00,-93.00,98.00,38.00,18.69,53.13,-0.13,0.10,-7.59,5.88,2023-11-28 19:56:35
-105.00,-57.00,-93.00,97.00,23.00,18.50,52.50,-0.02,0.09,-7.17,5.76,2023-11-28 19:56:35
-105.00,-57.00,-93.00,95.00,-12.00,18.25,52.00,0.07,0.10,-7.21,5.71,2023-11-28 19:56:35
-105.00,-57.00,-93.00,94.00,26.00,17.94,51.50,0.04,0.05,-7.07,5.95,2023-11-28 19:56:35
-104.00,-57.00,-94.00,89.00,12.00,17.75,51.38,0.10,0.08,-6.89,5.84,2023-11-28 19:56:35
-105.00,-57.00,-93.00,83.00,133.00,16.94,52.00,0.34,0.12,-7.79,6.00,2023-11-28 19:56:36
-105.00,-57.00,-94.00,71.00,8.00,16.44,51.69,-0.02,0.08,-6.93,5.69,2023-11-28 19:56:36
-105.00,-57.00,-93.00,67.00,-48.00,16.19,51.19,0.01,-0.03,-7.36,6.26,2023-11-28 19:56:36
-105.00,-57.00,-94.00,66.00,366.00,16.19,50.75,-0.09,0.08,-7.37,6.28,2023-11-28 19:56:36
-105.00,-57.00,-94.00,66.00,0.00,16.25,50.50,-0.13,0.11,-7.14,6.11,2023-11-28 19:56:36
-105.00,-57.00,-93.00,68.00,-48.00,16.44,50.56,-0.12,0.00,-7.32,6.04,2023-11-28 19:56:36
-104.00,-56.00,-93.00,75.00,30.00,16.81,50.81,-0.14,-0.15,-7.17,6.03,2023-11-28 19:56:36
-104.00,-56.00,-93.00,87.00,5.00,17.50,51.13,-0.28,-0.13,-7.39,5.92,2023-11-28 19:56:36
-104.00,-56.00,-93.00,95.00,-53.00,18.25,51.50,-0.35,-0.03,-7.11,6.17,2023-11-28 19:56:36
-104.00,-56.00,-93.00,101.00,384.00,18.87,51.69,-0.11,-0.04,-7.13,5.83,2023-11-28 19:56:36
-105.00,-56.00,-93.00,104.00,27.00,18.75,51.81,0.19,0.04,-7.39,5.92,2023-11-28 19:56:36
-104.00,-56.00,-93.00,101.00,-26.00,18.25,51.81,0.16,0.12,-7.17,5.80,2023-11-28 19:56:36
-104.00,-56.00,-93.00,97.00,370.00,18.00,51.75,-0.05,0.06,-7.14,5.67,2023-11-28 19:56:36
-104.00,-56.00,-93.00,88.00,3.00,17.87,51.75,0.10,-0.03,-7.31,5.65,2023-11-28 19:56:36
-105.00,-57.00,-93.00,76.00,-53.00,17.81,51.13,0.02,-0.04,-6.76,5.70,2023-11-28 19:56:36
-105.00,-57.00,-93.00,68.00,157.00,17.31,50.56,0.12,0.09,-7.25,6.43,2023-11-28 19:56:36
-105.00,-57.00,-94.00,71.00,5.00,17.19,50.69,0.27,-0.04,-7.24,6.13,2023-11-28 19:56:36
-105.00,-57.00,-94.00,73.00,-42.00,16.56,51.31,0.26,0.08,-7.51,5.98,2023-11-28 19:56:36
-105.00,-57.00,-94.00,73.00,32.00,16.44,51.81,-0.03,0.03,-7.39,5.96,2023-11-28 19:56:37
-105.00,-57.00,-94.00,71.00,-24.00,16.56,51.88,-0.13,-0.02,-7.41,5.83,2023-11-28 19:56:37
-105.00,-57.00,-94.00,80.00,5.00,16.94,51.88,-0.09,-0.12,-7.37,6.15,2023-11-28 19:56:37
-105.00,-57.00,-94.00,92.00,24.00,17.87,52.50,-0.19,-0.23,-7.59,5.96,2023-11-28 19:56:37
-105.00,-57.00,-94.00,102.00,14.00,18.25,53.38,0.05,-0.06,-7.54,5.69,2023-11-28 19:56:37
-105.00,-57.00,-94.00,105.00,-27.00,18.31,53.88,0.04,0.18,-7.32,5.33,2023-11-28 19:56:37
-105.00,-57.00,-94.00,107.00,376.00,17.69,54.19,0.13,0.17,-7.62,5.56,2023-11-28 19:56:37
-105.00,-57.00,-94.00,107.00,26.00,17.06,54.25,0.12,0.16,-7.41,5.48,2023-11-28 19:56:37
-105.00,-57.00,-94.00,105.00,-4.00,16.75,54.44,-0.04,0.04,-7.46,5.40,2023-11-28 19:56:37
-105.00,-57.00,-94.00,95.00,8.00,16.75,54.69,-0.00,-0.04,-7.92,5.13,2023-11-28 19:56:37
-105.00,-57.00,-94.00,77.00,-42.00,16.87,53.44,-0.07,0.06,-7.08,5.32,2023-11-28 19:56:37
-105.00,-57.00,-94.00,67.00,360.00,16.50,52.31,0.02,0.05,-7.37,6.26,2023-11-28 19:56:37
-105.00,-57.00,-94.00,64.00,-1.00,16.69,52.00,-0.03,-0.08,-7.70,6.14,2023-11-28 19:56:37
-105.00,-57.00,-94.00,61.00,-50.00,16.62,51.88,0.07,0.06,-7.41,6.08,2023-11-28 19:56:37
-105.00,-57.00,-94.00,61.00,31.00,16.50,51.81,-0.10,0.02,-7.42,5.88,2023-11-28 19:56:37
-105.00,-57.00,-94.00,70.00,1.00,16.69,52.19,-0.09,-0.02,-7.63,6.18,2023-11-28 19:56:37
-105.00,-57.00,-93.00,91.00,-51.00,17.37,53.56,-0.13,-0.16,-7.48,5.76,2023-11-28 19:56:37
-105.00,-57.00,-93.00,101.00,372.00,17.81,55.44,0.01,-0.06,-7.82,5.49,2023-11-28 19:56:37
-105.00,-57.00,-93.00,103.00,7.00,17.69,56.25,0.12,0.10,-7.62,4.97,2023-11-28 19:56:38
-105.00,-57.00,-93.00,104.00,-6.00,17.12,56.44,0.14,0.12,-7.86,5.29,2023-11-28 19:56:38
-105.00,-57.00,-93.00,98.00,66.00,16.94,56.31,-0.01,0.03,-7.76,5.18,2023-11-28 19:56:38
-105.00,-57.00,-93.00,90.00,14.00,16.81,55.88,0.02,0.00,-7.63,5.10,2023-11-28 19:56:38
-105.00,-57.00,-94.00,77.00,-47.00,16.81,55.00,0.07,-0.00,-8.00,5.28,2023-11-28 19:56:38
-105.00,-57.00,-94.00,69.00,349.00,16.25,53.44,0.18,-0.01,-7.35,5.88,2023-11-28 19:56:38
-105.00,-57.00,-94.00,63.00,0.00,16.37,53.06,0.00,-0.19,-7.78,6.09,2023-11-28 19:56:38
-105.00,-57.00,-94.00,61.00,-40.00,16.75,52.94,-0.01,-0.03,-7.47,5.80,2023-11-28 19:56:38
-105.00,-57.00,-94.00,61.00,218.00,16.62,53.00,0.05,0.01,-7.48,5.69,2023-11-28 19:56:38
-105.00,-57.00,-94.00,59.00,3.00,16.56,52.94,0.02,0.00,-7.51,5.80,2023-11-28 19:56:38
-105.00,-57.00,-94.00,57.00,51.00,16.56,52.94,-0.08,-0.01,-7.57,6.05,2023-11-28 19:56:38
-105.00,-57.00,-94.00,67.00,-2.00,16.87,53.25,-0.14,-0.08,-7.44,5.87,2023-11-28 19:56:38
-105.00,-57.00,-94.00,75.00,21.00,17.44,53.94,-0.18,-0.04,-7.81,5.67,2023-11-28 19:56:38
-105.00,-57.00,-93.00,81.00,-12.00,17.75,54.44,-0.12,0.03,-7.49,5.44,2023-11-28 19:56:38
-105.00,-57.00,-94.00,84.00,84.00,17.94,55.00,-0.06,-0.04,-7.62,5.34,2023-11-28 19:56:38
-105.00,-57.00,-94.00,82.00,11.00,18.12,55.19,-0.12,0.00,-7.70,5.41,2023-11-28 19:56:38
-105.00,-57.00,-94.00,81.00,-8.00,18.31,55.38,-0.08,-0.00,-7.69,5.24,2023-11-28 19:56:38
-105.00,-57.00,-94.00,80.00,11.00,18.44,55.19,-0.03,-0.04,-7.48,5.51,2023-11-28 19:56:38
-105.00,-57.00,-93.00,84.00,0.00,18.75,55.13,-0.08,-0.06,-7.66,5.65,2023-11-28 19:56:39
-105.00,-57.00,-93.00,91.00,370.00,18.87,55.63,0.00,0.02,-7.71,5.41,2023-11-28 19:56:39
-105.00,-57.00,-93.00,91.00,5.00,18.87,56.25,0.02,-0.07,-7.77,5.27,2023-11-28 19:56:39
-105.00,-57.00,-94.00,91.00,-49.00,18.87,56.38,0.04,0.07,-7.72,5.17,2023-11-28 19:56:39
-105.00,-57.00,-93.00,89.00,53.00,18.75,56.25,0.02,-0.02,-7.64,5.23,2023-11-28 19:56:39
-105.00,-57.00,-93.00,86.00,5.00,18.75,56.06,0.04,0.00,-7.68,5.15,2023-11-28 19:56:39
-105.00,-57.00,-94.00,81.00,13.00,18.69,55.63,0.03,0.02,-7.64,5.31,2023-11-28 19:56:39
-105.00,-57.00,-94.00,72.00,86.00,18.50,55.00,0.09,0.08,-7.54,5.43,2023-11-28 19:56:39
-105.00,-57.00,-94.00,69.00,-1.00,18.31,54.50,0.03,-0.03,-7.53,5.54,2023-11-28 19:56:39
-105.00,-57.00,-94.00,66.00,-53.00,18.37,54.38,0.04,-0.05,-7.65,5.56,2023-11-28 19:56:39
-105.00,-57.00,-94.00,64.00,59.00,18.25,54.25,0.08,0.04,-7.60,5.48,2023-11-28 19:56:39
-105.00,-57.00,-94.00,62.00,7.00,18.00,54.13,0.11,0.00,-7.53,5.54,2023-11-28 19:56:39
-105.00,-57.00,-94.00,58.00,-48.00,17.81,53.88,0.08,0.03,-7.54,5.63,2023-11-28 19:56:39
-105.00,-57.00,-94.00,56.00,351.00,17.69,53.75,0.03,-0.01,-7.74,5.78,2023-11-28 19:56:39
-105.00,-57.00,-94.00,61.00,-1.00,17.75,53.94,-0.09,-0.03,-7.37,5.65,2023-11-28 19:56:39
-105.00,-57.00,-94.00,69.00,-50.00,18.19,54.44,-0.20,-0.09,-7.79,5.50,2023-11-28 19:56:39
-105.00,-57.00,-93.00,75.00,368.00,18.56,55.00,-0.10,0.03,-7.55,5.35,2023-11-28 19:56:39
-105.00,-57.00,-93.00,78.00,7.00,18.81,55.38,-0.08,-0.03,-7.50,5.21,2023-11-28 19:56:39
-105.00,-57.00,-94.00,77.00,-33.00,18.87,55.44,-0.03,0.01,-7.60,5.23,2023-11-28 19:56:40
-105.00,-57.00,-94.00,70.00,-3.00,18.87,55.31,0.05,0.03,-7.75,5.33,2023-11-28 19:56:40
-105.00,-57.00,-94.00,65.00,12.00,18.69,55.00,0.06,0.08,-7.64,5.44,2023-11-28 19:56:40
-105.00,-57.00,-94.00,62.00,-15.00,18.44,54.56,0.11,0.01,-7.62,5.55,2023-11-28 19:56:40
-105.00,-57.00,-94.00,59.00,53.00,18.25,54.38,0.08,0.00,-7.56,5.56,2023-11-28 19:56:40
-105.00,-57.00,-94.00,56.00,-1.00,18.12,54.25,0.10,-0.02,-7.63,5.51,2023-11-28 19:56:40
-105.00,-57.00,-94.00,55.00,-47.00,18.06,54.13,0.06,-0.04,-7.57,5.60,2023-11-28 19:56:40
-105.00,-57.00,-94.00,54.00,32.00,18.19,54.06,0.00,-0.04,-7.59,5.54,2023-11-28 19:56:40
-105.00,-57.00,-94.00,53.00,-19.00,18.19,54.00,0.07,0.02,-7.58,5.56,2023-11-28 19:56:40
-105.00,-57.00,-94.00,51.00,-8.00,18.12,53.88,-0.02,-0.00,-7.56,5.58,2023-11-28 19:56:40
-105.00,-57.00,-94.00,56.00,-3.00,18.19,53.94,-0.09,0.00,-7.37,5.62,2023-11-28 19:56:40
-105.00,-57.00,-94.00,65.00,-52.00,18.50,54.25,-0.11,-0.07,-7.75,5.61,2023-11-28 19:56:40
-105.00,-57.00,-93.00,72.00,64.00,18.87,54.75,-0.09,-0.06,-7.42,5.40,2023-11-28 19:56:40
-105.00,-57.00,-93.00,76.00,-1.00,19.12,55.19,-0.09,-0.06,-7.65,5.29,2023-11-28 19:56:40
-105.00,-57.00,-94.00,78.00,14.00,19.31,55.38,-0.04,0.00,-7.53,5.27,2023-11-28 19:56:40
-105.00,-57.00,-94.00,78.00,7.00,19.44,55.31,-0.05,-0.03,-7.61,5.32,2023-11-28 19:56:40
-105.00,-57.00,-94.00,76.00,2.00,19.56,55.25,-0.05,-0.01,-7.63,5.45,2023-11-28 19:56:40
-105.00,-57.00,-94.00,70.00,-48.00,19.50,55.31,0.03,0.04,-7.61,5.21,2023-11-28 19:56:40
-105.00,-57.00,-94.00,67.00,352.00,19.31,55.06,0.07,0.07,-7.57,5.43,2023-11-28 19:56:41
-105.00,-57.00,-94.00,60.00,9.00,19.12,54.69,0.08,0.01,-7.61,5.48,2023-11-28 19:56:41
-105.00,-57.00,-94.00,58.00,-41.00,18.94,54.50,0.08,0.01,-7.59,5.54,2023-11-28 19:56:41
-105.00,-57.00,-94.00,57.00,349.00,19.00,54.38,-0.02,-0.02,-7.43,5.46,2023-11-28 19:56:41
-105.00,-57.00,-94.00,57.00,-4.00,19.06,54.31,-0.01,-0.01,-7.73,5.54,2023-11-28 19:56:41
-105.00,-57.00,-94.00,58.00,-56.00,19.06,54.38,-0.04,0.02,-7.39,5.55,2023-11-28 19:56:41
-105.00,-57.00,-94.00,62.00,109.00,19.19,54.63,-0.04,-0.00,-7.59,5.51,2023-11-28 19:56:41
-105.00,-57.00,-94.00,68.00,4.00,19.12,54.88,-0.03,0.03,-7.61,5.37,2023-11-28 19:56:41
-105.00,-57.00,-94.00,72.00,7.00,19.12,55.00,-0.00,0.01,-7.56,5.32,2023-11-28 19:56:41
-105.00,-57.00,-94.00,77.00,3.00,19.12,55.13,0.00,-0.01,-7.63,5.47,2023-11-28 19:56:41
-105.00,-57.00,-94.00,79.00,-43.00,19.19,55.25,-0.02,-0.02,-7.69,5.40,2023-11-28 19:56:41
-105.00,-57.00,-94.00,83.00,12.00,19.25,55.38,-0.02,0.00,-7.63,5.33,2023-11-28 19:56:41
-105.00,-57.00,-94.00,79.00,8.00,19.31,55.44,-0.01,0.01,-7.59,5.29,2023-11-28 19:56:41
-105.00,-57.00,-94.00,73.00,-54.00,19.19,55.44,0.03,0.07,-7.85,5.17,2023-11-28 19:56:41
-105.00,-57.00,-94.00,67.00,362.00,19.00,55.19,0.04,0.04,-7.70,5.45,2023-11-28 19:56:41
