FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp,action,Hand_Health
-71.0,157.0,70.0,83.0,340.0,71.94,-105.37,-1.28,-0.27,3.34,-1.78,2023-11-28 18:17:30,3,0
149.0,181.0,72.0,85.0,31.0,70.62,-110.69,0.02,-0.28,3.22,-1.45,2023-11-28 18:17:30,3,0
-86.0,137.0,70.0,84.0,-41.0,70.19,-108.87,-0.14,-0.06,3.63,-1.7,2023-11-28 18:17:30,3,0
183.0,154.0,77.0,89.0,169.0,69.75,-110.5,-0.32,-0.01,3.41,-1.56,2023-11-28 18:17:30,3,0
-21.0,138.0,67.0,83.0,-65.0,68.87,-110.56,-0.04,-0.35,3.57,-1.92,2023-11-28 18:17:30,3,0
-82.0,132.0,66.0,81.0,1.0,68.37,-111.5,-0.17,-0.0,3.96,-1.9,2023-11-28 18:17:30,3,0
191.0,116.0,63.0,74.0,48.0,68.81,-109.62,0.24,0.12,3.99,-1.3,2023-11-28 18:17:30,3,0
144.0,116.0,55.0,77.0,16.0,69.44,-105.69,0.21,0.17,3.97,-1.19,2023-11-28 18:17:30,3,0
-87.0,141.0,47.0,67.0,-51.0,70.75,-99.5,0.91,0.17,3.59,-0.29,2023-11-28 18:17:30,3,0
239.0,140.0,44.0,66.0,153.0,71.31,-92.06,0.67,0.15,2.65,-1.58,2023-11-28 18:17:30,3,0
107.0,109.0,47.0,66.0,23.0,72.69,-81.75,1.08,0.57,2.43,-0.41,2023-11-28 18:17:31,3,0
-82.0,119.0,45.0,60.0,324.0,73.87,-67.06,0.85,0.91,2.5,-0.04,2023-11-28 18:17:31,3,0
206.0,111.0,44.0,59.0,59.0,75.06,-48.75,1.51,1.37,2.09,1.08,2023-11-28 18:17:31,3,0
-80.0,93.0,42.0,55.0,-59.0,72.44,-22.25,1.91,1.37,1.24,1.86,2023-11-28 18:17:31,3,0
69.0,85.0,42.0,53.0,290.0,68.31,-7.69,1.84,1.29,0.42,2.69,2023-11-28 18:17:31,3,0
33.0,77.0,37.0,45.0,13.0,61.88,0.81,2.33,0.93,-0.13,3.18,2023-11-28 18:17:31,3,0
-48.0,70.0,32.0,39.0,-58.0,56.0,2.75,2.05,0.75,-0.26,4.43,2023-11-28 18:17:31,3,0
-54.0,65.0,27.0,35.0,-3.0,49.0,4.62,2.03,0.91,-0.61,5.54,2023-11-28 18:17:31,3,0
127.0,59.0,22.0,28.0,7.0,41.94,4.75,2.83,0.7,-0.59,6.27,2023-11-28 18:17:31,3,0
-53.0,66.0,19.0,24.0,-63.0,32.25,2.69,2.8,0.6,-0.19,6.45,2023-11-28 18:17:31,3,0
387.0,28.0,17.0,18.0,82.0,23.94,-0.25,1.99,0.44,0.11,7.85,2023-11-28 18:17:31,3,0
78.0,21.0,13.0,13.0,-15.0,19.0,-2.87,1.72,0.34,0.94,8.77,2023-11-28 18:17:31,3,0
-91.0,19.0,10.0,9.0,-50.0,13.5,-6.56,1.65,0.39,1.43,9.06,2023-11-28 18:17:31,3,0
233.0,32.0,7.0,7.0,78.0,9.13,-8.69,1.73,0.38,1.52,9.92,2023-11-28 18:17:31,3,0
104.0,17.0,8.0,7.0,-17.0,3.5,-11.06,1.63,0.17,2.1,9.53,2023-11-28 18:17:31,3,0
-92.0,13.0,7.0,7.0,-76.0,-0.5,-13.75,1.49,-0.07,2.81,9.76,2023-11-28 18:17:31,3,0
-64.0,13.0,7.0,6.0,329.0,-4.31,-17.06,0.71,-0.01,4.17,10.57,2023-11-28 18:17:31,3,0
199.0,11.0,6.0,5.0,-16.0,-4.06,-17.12,-0.61,-0.12,3.23,10.68,2023-11-28 18:17:31,3,0
-92.0,8.0,7.0,7.0,-68.0,-2.25,-14.81,-0.52,0.0,3.2,10.63,2023-11-28 18:17:32,3,0
93.0,13.0,6.0,7.0,27.0,0.44,-9.69,-1.38,0.1,1.86,9.97,2023-11-28 18:17:32,3,0
80.0,10.0,7.0,9.0,-46.0,5.31,-5.25,-1.98,-0.23,0.84,9.51,2023-11-28 18:17:32,3,0
-72.0,22.0,7.0,13.0,276.0,11.69,-0.81,-1.87,0.01,0.46,9.03,2023-11-28 18:17:32,3,0
-1.0,35.0,10.0,22.0,62.0,16.62,3.87,-1.67,-0.61,0.17,7.9,2023-11-28 18:17:32,3,0
-14.0,30.0,20.0,39.0,-53.0,23.81,9.13,-2.4,-0.62,-0.93,7.4,2023-11-28 18:17:32,3,0
-94.0,72.0,27.0,58.0,-33.0,29.94,12.81,-2.07,-0.61,-1.87,7.48,2023-11-28 18:17:32,3,0
134.0,75.0,30.0,70.0,87.0,36.75,16.87,-1.78,-0.74,-2.01,6.78,2023-11-28 18:17:32,3,0
-63.0,58.0,33.0,81.0,-72.0,43.44,18.75,-2.02,-0.93,-1.54,6.29,2023-11-28 18:17:32,3,0
-87.0,99.0,35.0,86.0,201.0,50.25,20.12,-2.35,-1.31,-1.71,4.88,2023-11-28 18:17:32,3,0
175.0,64.0,40.0,91.0,25.0,58.13,20.56,-1.56,-1.19,-1.75,3.51,2023-11-28 18:17:32,3,0
-87.0,87.0,51.0,92.0,-55.0,62.75,16.62,-0.92,-0.97,-1.37,3.94,2023-11-28 18:17:32,3,0
27.0,167.0,56.0,104.0,366.0,65.37,12.5,-0.76,-0.51,-0.23,3.19,2023-11-28 18:17:32,3,0
181.0,224.0,59.0,90.0,19.0,67.5,9.25,-0.77,-0.39,-1.42,3.82,2023-11-28 18:17:32,3,0
-74.0,196.0,57.0,89.0,-73.0,69.75,3.19,-0.55,-0.45,-0.34,4.09,2023-11-28 18:17:32,3,0
-81.0,180.0,57.0,86.0,316.0,71.44,-8.5,-1.01,-0.95,0.26,1.81,2023-11-28 18:17:32,3,0
242.0,170.0,60.0,89.0,66.0,74.0,-28.94,-1.03,-1.23,1.29,1.42,2023-11-28 18:17:32,3,0
-93.0,191.0,65.0,82.0,-58.0,74.44,-52.13,-1.16,-0.89,2.72,0.7,2023-11-28 18:17:32,3,0
425.0,188.0,60.0,82.0,156.0,74.44,-65.37,-0.9,-0.51,2.99,0.31,2023-11-28 18:17:33,3,0
22.0,150.0,58.0,78.0,27.0,72.81,-70.81,0.46,-0.81,2.8,0.32,2023-11-28 18:17:33,3,0
-90.0,196.0,60.0,84.0,121.0,71.56,-74.19,-0.44,-0.27,3.21,-0.2,2023-11-28 18:17:33,3,0
190.0,169.0,61.0,84.0,61.0,70.37,-76.5,0.03,-0.52,3.16,-0.2,2023-11-28 18:17:33,3,0
72.0,208.0,64.0,88.0,25.0,69.06,-80.87,-0.33,-0.57,4.0,0.06,2023-11-28 18:17:33,3,0
-82.0,164.0,60.0,84.0,-42.0,67.75,-83.19,-0.23,-0.36,3.81,-0.09,2023-11-28 18:17:33,3,0
192.0,204.0,62.0,81.0,99.0,67.0,-85.06,-0.08,-0.21,4.44,-0.09,2023-11-28 18:17:33,3,0
65.0,157.0,64.0,78.0,30.0,67.06,-85.75,-0.26,0.23,4.31,-0.27,2023-11-28 18:17:33,3,0
-72.0,151.0,56.0,78.0,-12.0,68.44,-82.25,0.35,0.48,4.8,0.16,2023-11-28 18:17:33,3,0
153.0,127.0,52.0,77.0,45.0,70.12,-68.19,1.17,0.86,2.95,0.76,2023-11-28 18:17:33,3,0
-45.0,120.0,48.0,75.0,-65.0,70.81,-51.81,1.25,1.26,2.22,1.11,2023-11-28 18:17:33,3,0
372.0,122.0,43.0,78.0,136.0,71.06,-32.31,1.31,1.09,1.69,2.17,2023-11-28 18:17:33,3,0
80.0,140.0,44.0,74.0,15.0,69.12,-20.19,0.87,0.97,1.1,1.81,2023-11-28 18:17:33,3,0
-82.0,161.0,43.0,72.0,-60.0,67.37,-9.63,1.0,0.97,0.75,2.96,2023-11-28 18:17:33,3,0
-67.0,144.0,40.0,69.0,275.0,64.12,-2.94,1.53,1.0,0.41,3.59,2023-11-28 18:17:33,3,0
112.0,101.0,40.0,64.0,13.0,57.06,0.81,2.37,0.87,-0.17,4.22,2023-11-28 18:17:33,3,0
-12.0,109.0,37.0,54.0,-51.0,50.88,1.56,2.16,0.73,-0.04,5.2,2023-11-28 18:17:33,3,0
-63.0,100.0,33.0,49.0,280.0,43.69,2.12,2.09,0.74,-0.24,6.02,2023-11-28 18:17:33,3,0
34.0,100.0,30.0,44.0,0.0,37.13,2.0,1.76,0.53,-0.07,6.29,2023-11-28 18:17:34,3,0
-87.0,73.0,23.0,37.0,-39.0,32.81,0.63,1.36,0.34,-0.19,7.76,2023-11-28 18:17:34,3,0
115.0,53.0,16.0,26.0,-7.0,29.37,-2.06,0.96,0.27,0.15,8.0,2023-11-28 18:17:34,3,0
47.0,27.0,14.0,15.0,-16.0,26.94,-4.94,0.84,0.28,0.53,8.69,2023-11-28 18:17:34,3,0
-91.0,38.0,10.0,10.0,-59.0,24.44,-8.56,0.64,-0.07,1.37,9.03,2023-11-28 18:17:34,3,0
422.0,19.0,8.0,8.0,150.0,22.94,-11.75,0.5,-0.01,2.19,9.09,2023-11-28 18:17:34,3,0
128.0,14.0,8.0,6.0,4.0,20.81,-15.0,0.64,-0.17,2.86,9.09,2023-11-28 18:17:34,3,0
-87.0,14.0,8.0,6.0,-76.0,19.37,-16.62,0.41,-0.07,3.2,9.06,2023-11-28 18:17:34,3,0
265.0,11.0,9.0,7.0,140.0,18.87,-17.12,-0.02,-0.01,2.98,8.88,2023-11-28 18:17:34,3,0
42.0,17.0,7.0,6.0,-67.0,19.12,-16.87,-0.14,-0.04,3.1,8.97,2023-11-28 18:17:34,3,0
-92.0,10.0,8.0,8.0,-38.0,19.75,-15.56,-0.28,0.25,2.86,9.55,2023-11-28 18:17:34,3,0
130.0,15.0,7.0,14.0,17.0,21.69,-11.19,-0.68,0.25,2.23,9.36,2023-11-28 18:17:34,3,0
-44.0,26.0,15.0,27.0,-68.0,23.81,-6.75,-0.8,0.08,0.6,8.69,2023-11-28 18:17:34,3,0
-85.0,50.0,21.0,42.0,-19.0,27.0,-1.37,-1.03,-0.15,0.36,8.58,2023-11-28 18:17:34,3,0
144.0,93.0,25.0,60.0,33.0,29.31,2.75,-0.69,-0.22,-0.34,8.07,2023-11-28 18:17:34,3,0
84.0,93.0,34.0,97.0,-3.0,31.37,6.69,-0.29,-0.42,-0.41,7.6,2023-11-28 18:17:34,3,0
-88.0,127.0,48.0,99.0,-29.0,31.31,7.0,0.29,-0.86,-0.19,8.05,2023-11-28 18:17:34,3,0
119.0,136.0,60.0,104.0,19.0,32.44,6.94,-0.63,-0.05,-0.45,7.92,2023-11-28 18:17:34,3,0
-80.0,138.0,66.0,99.0,-60.0,35.38,8.31,-0.99,-0.47,-0.75,7.15,2023-11-28 18:17:35,3,0
-50.0,180.0,66.0,89.0,298.0,39.19,10.13,-1.65,-0.52,-1.8,6.81,2023-11-28 18:17:35,3,0
69.0,145.0,66.0,85.0,2.0,45.25,10.94,-1.65,-1.14,-0.86,5.85,2023-11-28 18:17:35,3,0
-83.0,154.0,67.0,84.0,-58.0,50.56,6.25,-1.51,-1.81,-0.74,5.02,2023-11-28 18:17:35,3,0
-70.0,185.0,67.0,82.0,274.0,54.56,-6.0,-1.26,-1.88,1.18,4.59,2023-11-28 18:17:35,3,0
121.0,146.0,69.0,81.0,18.0,60.31,-16.5,-2.69,-1.0,1.77,3.18,2023-11-28 18:17:35,3,0
-15.0,172.0,70.0,81.0,-53.0,63.88,-31.75,-1.22,-1.39,2.62,3.11,2023-11-28 18:17:35,3,0
-81.0,157.0,74.0,81.0,283.0,65.81,-45.56,-2.0,-0.54,3.28,1.97,2023-11-28 18:17:35,3,0
168.0,153.0,75.0,81.0,49.0,66.31,-60.38,-0.49,-1.23,3.78,1.8,2023-11-28 18:17:35,3,0
-93.0,152.0,68.0,80.0,-54.0,62.81,-69.37,-0.59,-0.81,4.76,1.37,2023-11-28 18:17:35,3,0
23.0,148.0,70.0,81.0,140.0,61.38,-76.87,-0.51,-0.69,4.7,0.39,2023-11-28 18:17:35,3,0
111.0,137.0,66.0,83.0,16.0,60.31,-82.37,-0.56,-0.21,5.08,0.34,2023-11-28 18:17:35,3,0
-82.0,177.0,69.0,87.0,-48.0,60.13,-85.31,-0.46,-0.02,4.99,0.16,2023-11-28 18:17:35,3,0
239.0,150.0,69.0,80.0,221.0,59.69,-88.12,-0.24,-0.27,4.96,-0.29,2023-11-28 18:17:35,3,0
122.0,180.0,69.0,78.0,26.0,58.75,-90.44,-0.33,-0.39,5.37,-0.89,2023-11-28 18:17:35,3,0
-91.0,161.0,68.0,79.0,-72.0,57.88,-92.69,-0.25,-0.13,5.79,-0.74,2023-11-28 18:17:35,3,0
-62.0,172.0,66.0,81.0,366.0,57.69,-92.37,-0.05,0.06,6.61,-0.87,2023-11-28 18:17:35,3,0
142.0,140.0,61.0,71.0,11.0,58.31,-89.5,-0.13,0.34,5.07,-0.34,2023-11-28 18:17:35,3,0
-95.0,152.0,60.0,73.0,-21.0,59.81,-86.37,-0.06,0.48,4.72,-0.1,2023-11-28 18:17:36,3,0
122.0,135.0,57.0,69.0,43.0,61.31,-83.25,0.39,0.53,4.43,0.23,2023-11-28 18:17:36,3,0
-75.0,128.0,51.0,70.0,-73.0,62.81,-77.94,0.28,0.6,4.34,0.7,2023-11-28 18:17:36,3,0
-86.0,133.0,48.0,70.0,318.0,64.31,-75.31,-0.01,0.63,4.14,0.8,2023-11-28 18:17:36,3,0
172.0,173.0,47.0,70.0,60.0,67.06,-77.94,-0.63,1.07,2.75,2.37,2023-11-28 18:17:36,3,0
44.0,153.0,47.0,67.0,-44.0,69.44,-76.37,0.2,0.21,3.48,-0.26,2023-11-28 18:17:36,3,0
-93.0,133.0,47.0,64.0,-32.0,70.94,-74.56,0.25,0.66,3.45,0.57,2023-11-28 18:17:36,3,0
57.0,117.0,41.0,64.0,27.0,72.62,-68.81,0.39,0.75,2.92,0.5,2023-11-28 18:17:36,3,0
-83.0,101.0,39.0,60.0,-70.0,74.0,-56.38,1.23,1.05,2.29,1.44,2023-11-28 18:17:36,3,0
-39.0,76.0,35.0,56.0,294.0,73.5,-34.19,1.53,1.23,1.51,1.64,2023-11-28 18:17:36,3,0
66.0,70.0,30.0,48.0,0.0,68.69,-12.63,2.32,1.31,0.9,2.67,2023-11-28 18:17:36,3,0
-86.0,57.0,29.0,42.0,-25.0,62.69,-1.25,2.37,1.45,0.48,3.61,2023-11-28 18:17:36,3,0
219.0,45.0,22.0,36.0,23.0,54.5,6.44,2.48,1.28,-0.35,4.58,2023-11-28 18:17:36,3,0
50.0,45.0,19.0,32.0,-3.0,47.69,9.56,2.22,1.0,-1.16,5.55,2023-11-28 18:17:36,3,0
-89.0,41.0,16.0,24.0,-56.0,40.25,10.31,2.0,0.88,-1.52,6.74,2023-11-28 18:17:36,3,0
-46.0,39.0,13.0,19.0,294.0,34.25,10.06,2.13,0.92,-1.6,6.82,2023-11-28 18:17:36,3,0
59.0,22.0,10.0,13.0,-13.0,25.69,8.94,2.54,0.83,-1.38,7.47,2023-11-28 18:17:36,3,0
-89.0,20.0,9.0,10.0,-40.0,18.31,6.75,2.44,0.5,-1.36,9.12,2023-11-28 18:17:36,3,0
153.0,14.0,9.0,11.0,48.0,12.5,2.75,1.14,0.49,0.2,9.8,2023-11-28 18:17:37,3,0
-63.0,14.0,9.0,9.0,-75.0,10.13,-0.88,0.4,0.39,1.12,11.43,2023-11-28 18:17:37,3,0
-89.0,14.0,8.0,9.0,37.0,9.38,-1.87,0.26,0.1,0.74,10.51,2023-11-28 18:17:37,3,0
203.0,12.0,7.0,6.0,12.0,8.31,-2.06,0.33,0.05,0.13,9.67,2023-11-28 18:17:37,3,0
107.0,19.0,7.0,7.0,-12.0,7.37,-2.81,0.27,0.06,0.45,10.12,2023-11-28 18:17:37,3,0
-79.0,19.0,7.0,8.0,-53.0,7.06,-3.56,-0.03,-0.02,0.95,10.38,2023-11-28 18:17:37,3,0
193.0,26.0,8.0,10.0,78.0,7.44,-3.25,-0.23,-0.04,0.8,10.33,2023-11-28 18:17:37,3,0
114.0,33.0,7.0,16.0,-26.0,9.38,-1.19,-0.88,0.1,-0.1,9.91,2023-11-28 18:17:37,3,0
-89.0,26.0,14.0,27.0,310.0,12.94,0.25,-1.07,0.04,0.99,9.41,2023-11-28 18:17:37,3,0
157.0,39.0,18.0,34.0,24.0,15.63,0.63,-1.08,-0.24,-0.47,9.17,2023-11-28 18:17:37,3,0
-91.0,47.0,23.0,47.0,-56.0,19.19,2.37,-0.89,-0.08,-0.19,9.15,2023-11-28 18:17:37,3,0
-44.0,51.0,26.0,56.0,316.0,20.87,4.31,-0.5,-0.12,-0.74,8.78,2023-11-28 18:17:37,3,0
138.0,49.0,29.0,62.0,5.0,22.56,6.0,-0.55,-0.18,-0.85,8.21,2023-11-28 18:17:37,3,0
-58.0,38.0,34.0,68.0,-63.0,25.5,7.44,-1.14,-0.14,-1.02,8.38,2023-11-28 18:17:37,3,0
-85.0,60.0,39.0,79.0,122.0,30.12,9.25,-1.48,-0.42,-0.93,7.77,2023-11-28 18:17:37,3,0
141.0,43.0,45.0,85.0,19.0,34.75,10.63,-1.68,-0.45,-1.41,7.26,2023-11-28 18:17:37,3,0
-67.0,82.0,52.0,90.0,-63.0,40.81,12.13,-1.76,-0.56,-1.39,6.51,2023-11-28 18:17:37,3,0
22.0,102.0,63.0,94.0,320.0,46.94,12.5,-1.71,-0.54,-1.14,5.27,2023-11-28 18:17:37,3,0
122.0,106.0,71.0,100.0,13.0,51.94,13.19,-1.72,-0.36,-1.23,5.18,2023-11-28 18:17:38,3,0
-87.0,156.0,78.0,98.0,-19.0,56.19,13.25,-1.02,-0.36,-1.01,4.2,2023-11-28 18:17:38,3,0
192.0,180.0,74.0,97.0,46.0,59.13,11.63,-1.02,-0.57,-1.05,4.41,2023-11-28 18:17:38,3,0
81.0,160.0,75.0,92.0,9.0,62.88,6.87,-1.0,-0.81,-0.19,3.76,2023-11-28 18:17:38,3,0
-85.0,149.0,74.0,95.0,-52.0,65.31,0.88,-0.72,-0.96,0.68,3.95,2023-11-28 18:17:38,3,0
-26.0,143.0,72.0,99.0,380.0,67.56,-11.69,-0.89,-1.08,1.5,2.69,2023-11-28 18:17:38,3,0
136.0,136.0,75.0,105.0,49.0,68.56,-23.31,-0.75,-0.77,1.2,2.52,2023-11-28 18:17:38,3,0
-83.0,157.0,73.0,101.0,-58.0,70.44,-32.75,-0.95,-0.45,2.11,1.96,2023-11-28 18:17:38,3,0
216.0,152.0,68.0,106.0,77.0,69.75,-39.81,-0.04,-0.64,2.12,1.99,2023-11-28 18:17:38,3,0
104.0,140.0,68.0,105.0,33.0,69.19,-44.31,-0.11,-0.56,2.69,1.85,2023-11-28 18:17:38,3,0
-67.0,164.0,70.0,106.0,354.0,67.44,-48.75,0.05,-0.64,3.26,1.85,2023-11-28 18:17:38,3,0
206.0,159.0,68.0,104.0,62.0,66.37,-50.69,0.05,-0.46,3.38,2.13,2023-11-28 18:17:38,3,0
-12.0,157.0,66.0,103.0,-61.0,65.37,-53.31,-0.05,-0.39,3.57,2.02,2023-11-28 18:17:38,3,0
-92.0,174.0,66.0,97.0,-14.0,64.94,-55.25,-0.2,-0.27,4.45,2.06,2023-11-28 18:17:38,3,0
152.0,132.0,64.0,90.0,89.0,64.75,-54.94,-0.06,0.04,4.17,2.56,2023-11-28 18:17:38,3,0
-36.0,118.0,62.0,90.0,-66.0,65.06,-49.31,0.27,0.4,3.18,2.69,2023-11-28 18:17:38,3,0
-69.0,120.0,63.0,89.0,14.0,65.37,-42.25,0.33,0.59,2.33,2.52,2023-11-28 18:17:38,3,0
126.0,93.0,58.0,83.0,22.0,65.69,-35.25,0.46,0.56,2.34,2.63,2023-11-28 18:17:38,3,0
-80.0,94.0,58.0,81.0,-68.0,65.81,-29.37,0.19,0.5,2.14,3.11,2023-11-28 18:17:39,3,0
330.0,122.0,53.0,78.0,89.0,66.31,-22.81,-0.27,0.48,-0.37,2.58,2023-11-28 18:17:39,3,0
107.0,111.0,57.0,79.0,9.0,67.25,-17.37,1.16,-0.31,1.62,3.7,2023-11-28 18:17:39,3,0
-81.0,120.0,59.0,79.0,-59.0,64.31,-15.63,0.37,0.08,0.94,3.81,2023-11-28 18:17:39,3,0
-56.0,112.0,58.0,73.0,298.0,64.19,-13.75,0.18,0.21,0.96,3.47,2023-11-28 18:17:39,3,0
164.0,122.0,55.0,67.0,21.0,64.25,-10.44,0.02,0.45,0.84,3.94,2023-11-28 18:17:39,3,0
-83.0,101.0,54.0,64.0,-65.0,64.25,-5.81,0.04,1.01,0.62,4.07,2023-11-28 18:17:39,3,0
-38.0,126.0,52.0,63.0,342.0,62.31,-0.81,1.06,0.97,0.37,4.28,2023-11-28 18:17:39,3,0
83.0,78.0,46.0,56.0,16.0,59.38,4.12,0.76,1.03,0.21,4.46,2023-11-28 18:17:39,3,0
-84.0,74.0,38.0,47.0,3.0,55.88,8.75,0.93,1.07,-0.6,4.87,2023-11-28 18:17:39,3,0
132.0,50.0,32.0,41.0,47.0,52.75,10.38,0.98,0.59,-0.89,5.22,2023-11-28 18:17:39,3,0
80.0,44.0,26.0,34.0,-55.0,48.75,11.5,1.2,0.68,-1.27,5.35,2023-11-28 18:17:39,3,0
-86.0,35.0,22.0,29.0,-36.0,45.13,11.06,1.36,0.44,-1.05,6.06,2023-11-28 18:17:39,3,0
131.0,22.0,19.0,25.0,59.0,40.38,8.81,1.42,0.34,-0.85,6.59,2023-11-28 18:17:39,3,0
123.0,23.0,14.0,14.0,-16.0,36.31,6.75,1.37,0.38,-1.0,7.65,2023-11-28 18:17:39,3,0
-86.0,27.0,12.0,14.0,153.0,31.44,4.06,1.53,0.19,-0.37,7.71,2023-11-28 18:17:39,3,0
18.0,22.0,10.0,11.0,6.0,27.19,1.37,1.48,0.23,0.0,8.71,2023-11-28 18:17:39,3,0
-83.0,35.0,9.0,9.0,-76.0,22.62,-2.37,1.3,-0.03,0.95,9.0,2023-11-28 18:17:40,3,0
-18.0,34.0,8.0,8.0,47.0,19.06,-4.94,0.92,0.03,1.23,9.55,2023-11-28 18:17:40,3,0
-14.0,21.0,8.0,9.0,-4.0,16.94,-6.0,0.65,-0.02,1.42,9.71,2023-11-28 18:17:40,3,0
-101.0,18.0,7.0,7.0,-66.0,15.94,-6.12,-0.01,-0.03,1.1,9.72,2023-11-28 18:17:40,3,0
-86.0,14.0,7.0,6.0,331.0,16.62,-5.87,-0.34,-0.06,1.22,9.9,2023-11-28 18:17:40,3,0
26.0,10.0,7.0,7.0,0.0,18.06,-4.62,-0.43,-0.07,1.17,10.16,2023-11-28 18:17:40,3,0
-72.0,15.0,7.0,12.0,-75.0,19.69,-2.5,-0.65,-0.11,1.14,9.44,2023-11-28 18:17:40,3,0
-67.0,33.0,9.0,18.0,324.0,22.0,1.31,-0.82,-0.05,0.18,9.13,2023-11-28 18:17:40,3,0
100.0,32.0,13.0,26.0,-6.0,24.69,5.75,-0.81,-0.12,-0.94,8.45,2023-11-28 18:17:40,3,0
-92.0,51.0,20.0,36.0,-55.0,26.69,8.94,-0.71,-0.25,-1.29,8.28,2023-11-28 18:17:40,3,0
172.0,72.0,30.0,56.0,55.0,29.87,11.88,-1.02,-0.42,-1.46,7.83,2023-11-28 18:17:40,3,0
56.0,68.0,38.0,75.0,-25.0,33.19,13.38,-1.08,-0.57,-1.41,7.45,2023-11-28 18:17:40,3,0
-93.0,64.0,43.0,83.0,-19.0,37.5,13.88,-1.26,-0.54,-1.95,7.1,2023-11-28 18:17:40,3,0
178.0,59.0,50.0,87.0,47.0,41.81,13.94,-1.51,-0.69,-1.63,6.62,2023-11-28 18:17:40,3,0
98.0,87.0,48.0,89.0,-2.0,46.75,12.69,-1.17,-0.85,-1.47,6.09,2023-11-28 18:17:40,3,0
-87.0,133.0,56.0,90.0,-46.0,50.0,11.0,-1.05,-0.38,-1.05,5.51,2023-11-28 18:17:40,3,0
121.0,171.0,64.0,94.0,47.0,54.13,9.69,-1.2,-0.52,-0.79,5.13,2023-11-28 18:17:40,3,0
32.0,183.0,64.0,88.0,-51.0,58.44,7.06,-1.12,-0.73,-0.81,5.49,2023-11-28 18:17:40,3,0
-87.0,132.0,61.0,79.0,0.0,60.69,-1.69,-0.55,-1.45,-0.4,4.19,2023-11-28 18:17:41,3,0
99.0,149.0,55.0,81.0,2.0,63.06,-22.37,-1.76,-1.49,1.97,3.3,2023-11-28 18:17:41,3,0
-73.0,166.0,63.0,75.0,-73.0,65.69,-38.94,-1.72,-1.28,2.59,2.59,2023-11-28 18:17:41,3,0
-89.0,169.0,62.0,76.0,323.0,64.56,-53.63,-0.42,-1.02,4.4,2.24,2023-11-28 18:17:41,3,0
187.0,133.0,65.0,70.0,61.0,62.56,-57.94,0.01,-0.99,3.98,2.4,2023-11-28 18:17:41,3,0
89.0,187.0,64.0,73.0,-39.0,60.5,-62.19,-0.07,-0.64,4.22,1.68,2023-11-28 18:17:41,3,0
-90.0,288.0,63.0,77.0,-32.0,58.88,-64.19,-0.05,-0.56,4.7,1.81,2023-11-28 18:17:41,3,0
139.0,224.0,63.0,72.0,56.0,58.38,-67.19,-0.18,-0.3,5.17,1.22,2023-11-28 18:17:41,3,0
-85.0,293.0,63.0,77.0,-73.0,57.5,-68.94,-0.23,-0.28,5.17,1.31,2023-11-28 18:17:41,3,0
-19.0,456.0,63.0,76.0,310.0,57.25,-69.94,-0.06,-0.13,5.27,1.22,2023-11-28 18:17:41,3,0
145.0,195.0,52.0,68.0,11.0,57.75,-70.87,-0.28,0.29,5.7,1.12,2023-11-28 18:17:41,3,0
-77.0,164.0,58.0,69.0,-55.0,59.38,-68.81,-0.28,0.69,5.99,1.61,2023-11-28 18:17:41,3,0
41.0,140.0,58.0,69.0,358.0,63.06,-60.31,0.16,1.41,4.24,2.13,2023-11-28 18:17:41,3,0
176.0,101.0,48.0,63.0,20.0,66.19,-46.56,0.38,1.76,2.93,2.46,2023-11-28 18:17:41,3,0
-77.0,82.0,44.0,62.0,-74.0,69.5,-25.25,0.3,2.3,1.46,2.86,2023-11-28 18:17:41,3,0
-74.0,83.0,43.0,65.0,307.0,70.31,-5.56,0.24,1.85,-0.33,3.53,2023-11-28 18:17:41,3,0
140.0,78.0,38.0,56.0,4.0,68.31,12.06,0.16,1.5,-0.26,3.14,2023-11-28 18:17:41,3,0
-84.0,81.0,37.0,54.0,-17.0,65.19,21.94,0.98,0.84,-0.98,3.67,2023-11-28 18:17:41,3,0
168.0,77.0,37.0,53.0,19.0,62.5,24.81,0.64,0.41,-1.68,3.72,2023-11-28 18:17:42,3,0
-6.0,75.0,40.0,52.0,-57.0,60.5,25.94,0.61,-0.25,-2.4,3.65,2023-11-28 18:17:42,3,0
-81.0,83.0,40.0,51.0,-16.0,58.81,22.62,1.02,-0.34,-2.13,4.55,2023-11-28 18:17:42,3,0
110.0,116.0,43.0,49.0,34.0,57.81,19.94,0.06,-0.45,-0.51,2.93,2023-11-28 18:17:42,3,0
-11.0,111.0,41.0,53.0,12.0,58.38,19.56,-0.09,-0.35,-1.38,5.24,2023-11-28 18:17:42,3,0
-68.0,113.0,41.0,46.0,-46.0,58.88,19.06,0.09,-0.04,-1.56,4.5,2023-11-28 18:17:42,3,0
233.0,103.0,40.0,41.0,217.0,59.19,21.44,-0.4,0.49,-1.7,4.6,2023-11-28 18:17:42,3,0
-3.0,116.0,39.0,49.0,11.0,58.94,25.19,0.02,0.54,-1.94,4.56,2023-11-28 18:17:42,3,0
-16.0,108.0,43.0,50.0,301.0,57.25,27.44,0.33,0.76,-2.57,4.73,2023-11-28 18:17:42,3,0
