FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp,action,Hand_Health
-106.0,-57.0,-96.0,103.0,99.0,1.12,26.06,-0.06,0.02,-4.38,8.93,2023-11-28 18:11:26,1,0
-106.0,-57.0,-96.0,101.0,-50.0,1.19,26.0,-0.01,0.0,-4.3,8.86,2023-11-28 18:11:27,1,0
-106.0,-57.0,-95.0,103.0,366.0,1.25,26.0,-0.01,0.03,-4.23,9.07,2023-11-28 18:11:27,1,0
-106.0,-58.0,-96.0,101.0,62.0,1.19,26.37,0.07,0.11,-3.86,8.95,2023-11-28 18:11:27,1,0
-106.0,-58.0,-96.0,81.0,-68.0,0.69,27.44,0.09,-0.06,-3.17,7.52,2023-11-28 18:11:27,1,0
-106.0,-58.0,-95.0,79.0,97.0,1.37,27.69,-0.2,-0.05,-4.69,9.14,2023-11-28 18:11:27,1,0
-106.0,-58.0,-96.0,77.0,33.0,1.37,27.69,0.05,-0.1,-4.38,9.12,2023-11-28 18:11:27,1,0
-106.0,-58.0,-96.0,63.0,-54.0,1.56,28.12,-0.15,-0.02,-4.6,8.74,2023-11-28 18:11:27,1,0
-106.0,-57.0,-95.0,55.0,236.0,1.94,27.75,-0.16,-0.03,-4.52,8.57,2023-11-28 18:11:27,1,0
-106.0,-57.0,-96.0,40.0,17.0,2.62,25.44,-0.3,0.04,-4.37,8.52,2023-11-28 18:11:27,1,0
-106.0,-57.0,-96.0,35.0,-63.0,3.06,22.12,-0.18,0.06,-3.43,9.55,2023-11-28 18:11:27,1,0
-106.0,-57.0,-96.0,27.0,212.0,3.56,18.69,-0.21,0.08,-2.87,9.45,2023-11-28 18:11:27,1,0
-106.0,-58.0,-96.0,16.0,-52.0,4.12,15.19,-0.17,0.16,-2.06,9.49,2023-11-28 18:11:27,1,0
-106.0,-57.0,-96.0,13.0,6.0,4.0,13.19,0.06,0.21,-2.15,9.59,2023-11-28 18:11:27,1,0
-106.0,-58.0,-96.0,11.0,7.0,3.81,11.94,0.03,0.07,-1.86,9.32,2023-11-28 18:11:27,1,0
-106.0,-58.0,-96.0,11.0,-70.0,3.75,11.25,-0.05,-0.03,-1.7,10.05,2023-11-28 18:11:27,1,0
-106.0,-57.0,-96.0,11.0,34.0,3.75,11.5,0.04,-0.02,-1.92,9.64,2023-11-28 18:11:27,1,0
-106.0,-58.0,-96.0,13.0,32.0,3.62,11.88,0.01,0.0,-1.9,9.57,2023-11-28 18:11:27,1,0
-106.0,-58.0,-96.0,10.0,-62.0,3.56,12.19,0.08,0.01,-1.95,9.73,2023-11-28 18:11:27,1,0
-106.0,-58.0,-96.0,14.0,335.0,2.94,13.31,0.24,0.05,-1.86,9.28,2023-11-28 18:11:28,1,0
-106.0,-57.0,-96.0,26.0,31.0,2.75,15.0,0.05,-0.01,-2.47,9.95,2023-11-28 18:11:28,1,0
-106.0,-58.0,-96.0,42.0,-60.0,2.31,17.87,0.25,-0.05,-2.57,8.93,2023-11-28 18:11:28,1,0
-106.0,-58.0,-96.0,58.0,124.0,1.62,20.56,0.09,0.09,-3.4,9.62,2023-11-28 18:11:28,1,0
-106.0,-57.0,-96.0,70.0,28.0,1.12,23.25,0.21,-0.04,-3.97,8.93,2023-11-28 18:11:28,1,0
-106.0,-57.0,-96.0,74.0,-58.0,0.56,25.5,0.21,-0.12,-4.35,8.77,2023-11-28 18:11:28,1,0
-106.0,-57.0,-95.0,83.0,364.0,0.5,26.69,0.07,-0.2,-4.11,8.82,2023-11-28 18:11:28,1,0
-106.0,-58.0,-96.0,88.0,57.0,0.44,27.81,0.07,-0.07,-4.68,8.8,2023-11-28 18:11:28,1,0
-106.0,-58.0,-96.0,86.0,-69.0,0.25,28.87,0.13,-0.09,-4.55,8.59,2023-11-28 18:11:28,1,0
-106.0,-57.0,-96.0,88.0,194.0,0.0,29.19,0.09,-0.04,-4.55,8.54,2023-11-28 18:11:28,1,0
-106.0,-58.0,-96.0,101.0,52.0,-0.06,29.06,-0.0,-0.04,-4.87,8.96,2023-11-28 18:11:28,1,0
-106.0,-58.0,-96.0,94.0,-42.0,0.13,28.87,-0.03,-0.04,-4.64,8.5,2023-11-28 18:11:28,1,0
-106.0,-57.0,-96.0,95.0,77.0,0.13,28.31,0.03,-0.06,-5.01,9.14,2023-11-28 18:11:28,1,0
-106.0,-58.0,-96.0,96.0,-59.0,0.25,27.94,-0.07,0.04,-4.53,9.13,2023-11-28 18:11:28,1,0
-106.0,-57.0,-96.0,95.0,-15.0,0.19,28.06,0.05,0.04,-4.07,8.86,2023-11-28 18:11:28,1,0
-106.0,-58.0,-96.0,95.0,98.0,0.25,28.06,-0.02,0.01,-4.41,8.72,2023-11-28 18:11:28,1,0
-106.0,-57.0,-96.0,93.0,-69.0,0.31,28.19,-0.04,0.01,-4.77,8.9,2023-11-28 18:11:28,1,0
-106.0,-57.0,-96.0,95.0,298.0,0.19,28.37,0.09,0.02,-4.56,8.59,2023-11-28 18:11:28,1,0
-106.0,-58.0,-95.0,100.0,36.0,0.06,28.5,-0.01,0.01,-4.82,8.8,2023-11-28 18:11:29,1,0
-106.0,-57.0,-96.0,100.0,-30.0,0.13,28.5,0.02,0.01,-4.63,8.89,2023-11-28 18:11:29,1,0
-106.0,-58.0,-96.0,101.0,114.0,0.13,28.62,0.02,-0.01,-4.71,8.6,2023-11-28 18:11:29,1,0
-106.0,-58.0,-96.0,95.0,-51.0,0.25,28.56,-0.1,0.0,-4.74,8.78,2023-11-28 18:11:29,1,0
-106.0,-57.0,-96.0,96.0,-27.0,0.38,28.44,0.02,0.02,-4.61,8.8,2023-11-28 18:11:29,1,0
-106.0,-57.0,-96.0,94.0,94.0,0.31,28.44,-0.02,0.03,-4.61,8.84,2023-11-28 18:11:29,1,0
-106.0,-57.0,-96.0,94.0,29.0,0.38,28.62,-0.03,0.02,-4.75,8.88,2023-11-28 18:11:29,1,0
-106.0,-57.0,-95.0,104.0,-52.0,0.56,28.75,-0.1,0.04,-4.72,8.85,2023-11-28 18:11:29,1,0
-106.0,-57.0,-96.0,89.0,139.0,0.88,29.06,-0.15,0.03,-4.72,8.73,2023-11-28 18:11:29,1,0
-106.0,-58.0,-96.0,94.0,30.0,1.06,29.37,-0.1,0.04,-4.68,8.5,2023-11-28 18:11:29,1,0
-106.0,-57.0,-96.0,91.0,-10.0,1.12,29.75,-0.01,0.05,-4.59,8.22,2023-11-28 18:11:29,1,0
-105.0,-58.0,-96.0,85.0,90.0,0.81,30.06,0.04,0.02,-5.11,8.96,2023-11-28 18:11:29,1,0
-106.0,-58.0,-96.0,84.0,-70.0,0.63,29.69,0.03,0.08,-4.41,8.62,2023-11-28 18:11:29,1,0
-106.0,-57.0,-96.0,87.0,368.0,0.75,29.25,-0.13,-0.11,-4.96,8.89,2023-11-28 18:11:29,1,0
-106.0,-57.0,-95.0,83.0,90.0,1.19,28.37,-0.17,-0.09,-4.6,8.46,2023-11-28 18:11:29,1,0
-106.0,-58.0,-96.0,61.0,-47.0,1.87,26.0,-0.38,0.09,-4.25,8.51,2023-11-28 18:11:29,1,0
-106.0,-58.0,-96.0,42.0,23.0,2.69,21.69,-0.34,0.01,-3.54,9.52,2023-11-28 18:11:29,1,0
-106.0,-58.0,-96.0,25.0,8.0,3.56,16.87,-0.26,0.09,-2.85,9.65,2023-11-28 18:11:29,1,0
-106.0,-58.0,-96.0,15.0,-53.0,4.0,13.06,-0.01,-0.0,-1.74,9.89,2023-11-28 18:11:30,1,0
-106.0,-57.0,-95.0,13.0,134.0,3.87,12.06,0.09,0.11,-1.92,10.15,2023-11-28 18:11:30,1,0
-106.0,-58.0,-96.0,11.0,-62.0,3.5,11.63,0.07,-0.02,-1.93,9.26,2023-11-28 18:11:30,1,0
-106.0,-58.0,-96.0,12.0,-37.0,3.75,11.19,-0.07,-0.08,-1.81,9.78,2023-11-28 18:11:30,1,0
-106.0,-57.0,-96.0,10.0,29.0,3.75,11.0,0.02,-0.0,-1.78,9.63,2023-11-28 18:11:30,1,0
-106.0,-58.0,-96.0,10.0,7.0,3.62,11.19,0.04,-0.01,-1.8,9.55,2023-11-28 18:11:30,1,0
-106.0,-58.0,-96.0,10.0,-58.0,3.5,11.5,0.06,-0.05,-1.86,9.61,2023-11-28 18:11:30,1,0
-106.0,-57.0,-96.0,10.0,275.0,3.31,11.88,0.09,0.0,-2.08,9.39,2023-11-28 18:11:30,1,0
-106.0,-58.0,-96.0,17.0,9.0,2.81,12.38,0.14,-0.0,-1.87,10.02,2023-11-28 18:11:30,1,0
-106.0,-57.0,-96.0,34.0,-3.0,2.31,14.44,0.18,0.01,-2.0,9.44,2023-11-28 18:11:30,1,0
-106.0,-57.0,-96.0,49.0,61.0,1.81,16.69,0.19,-0.17,-2.6,9.18,2023-11-28 18:11:30,1,0
-106.0,-57.0,-96.0,69.0,-69.0,1.69,19.12,0.2,-0.07,-3.26,9.35,2023-11-28 18:11:30,1,0
-106.0,-57.0,-96.0,78.0,354.0,1.37,20.75,0.11,-0.07,-3.46,9.03,2023-11-28 18:11:30,1,0
-106.0,-58.0,-96.0,87.0,84.0,1.19,22.31,0.09,-0.06,-3.87,9.35,2023-11-28 18:11:30,1,0
-106.0,-58.0,-96.0,91.0,-51.0,1.19,23.62,0.05,-0.09,-4.11,9.08,2023-11-28 18:11:30,1,0
-106.0,-57.0,-96.0,96.0,120.0,0.88,24.94,0.13,-0.14,-3.94,9.02,2023-11-28 18:11:30,1,0
-106.0,-58.0,-96.0,94.0,81.0,0.44,25.81,0.05,-0.01,-4.18,8.82,2023-11-28 18:11:30,1,0
-106.0,-58.0,-96.0,93.0,-68.0,0.25,26.81,0.03,-0.04,-4.55,9.19,2023-11-28 18:11:30,1,0
-106.0,-57.0,-96.0,88.0,143.0,0.0,27.62,0.13,-0.08,-4.73,8.77,2023-11-28 18:11:31,1,0
-106.0,-57.0,-96.0,86.0,22.0,-0.19,28.06,0.06,0.03,-4.72,9.4,2023-11-28 18:11:31,1,0
-106.0,-57.0,-96.0,91.0,-39.0,-0.06,28.75,0.0,-0.02,-4.98,8.76,2023-11-28 18:11:31,1,0
-106.0,-57.0,-96.0,91.0,137.0,0.13,29.06,-0.3,0.11,-4.99,8.58,2023-11-28 18:11:31,1,0
-106.0,-58.0,-95.0,87.0,37.0,0.44,28.44,-0.15,0.02,-4.42,9.04,2023-11-28 18:11:31,1,0
-106.0,-58.0,-96.0,92.0,-59.0,0.88,28.56,-0.18,-0.03,-4.62,8.8,2023-11-28 18:11:31,1,0
-106.0,-57.0,-95.0,95.0,411.0,1.19,28.62,-0.06,-0.05,-4.65,8.66,2023-11-28 18:11:31,1,0
-106.0,-57.0,-95.0,92.0,37.0,1.37,28.62,-0.03,-0.13,-4.29,8.51,2023-11-28 18:11:31,1,0
-106.0,-58.0,-96.0,94.0,-59.0,1.87,28.94,-0.1,-0.16,-4.79,8.55,2023-11-28 18:11:31,1,0
-106.0,-58.0,-96.0,92.0,80.0,2.0,28.81,-0.03,0.03,-4.69,8.76,2023-11-28 18:11:31,1,0
-106.0,-57.0,-96.0,91.0,35.0,2.19,28.75,-0.01,-0.04,-4.73,8.93,2023-11-28 18:11:31,1,0
-106.0,-57.0,-95.0,91.0,165.0,2.19,28.94,0.03,0.02,-4.82,8.62,2023-11-28 18:11:31,1,0
-105.0,-57.0,-96.0,92.0,86.0,2.19,29.0,-0.07,-0.03,-4.72,8.92,2023-11-28 18:11:31,1,0
-106.0,-58.0,-95.0,97.0,27.0,2.31,29.0,0.0,0.0,-4.7,8.88,2023-11-28 18:11:31,1,0
-106.0,-57.0,-95.0,89.0,-42.0,2.25,29.06,0.01,0.03,-4.58,8.57,2023-11-28 18:11:31,1,0
-106.0,-58.0,-96.0,94.0,93.0,2.19,29.19,0.04,0.03,-4.57,8.82,2023-11-28 18:11:31,1,0
-106.0,-58.0,-96.0,89.0,-4.0,1.69,29.87,0.18,0.2,-3.97,8.12,2023-11-28 18:11:31,1,0
-106.0,-57.0,-96.0,82.0,-39.0,1.37,30.75,-0.14,0.06,-6.08,8.45,2023-11-28 18:11:31,1,0
-106.0,-58.0,-96.0,80.0,55.0,1.0,30.44,0.19,-0.1,-5.29,8.63,2023-11-28 18:11:32,1,0
-106.0,-58.0,-96.0,70.0,-70.0,0.88,29.5,-0.38,0.04,-5.12,8.89,2023-11-28 18:11:32,1,0
-106.0,-57.0,-96.0,51.0,358.0,1.44,27.75,-0.05,0.02,-4.69,8.26,2023-11-28 18:11:32,1,0
-106.0,-57.0,-96.0,34.0,27.0,2.12,24.12,-0.54,0.2,-3.39,9.04,2023-11-28 18:11:32,1,0
-106.0,-58.0,-96.0,19.0,-67.0,3.0,20.62,-0.25,0.09,-3.17,10.14,2023-11-28 18:11:32,1,0
-106.0,-58.0,-96.0,15.0,-8.0,3.12,19.06,-0.15,0.26,-3.05,9.27,2023-11-28 18:11:32,1,0
-106.0,-57.0,-96.0,12.0,27.0,3.5,17.37,-0.17,0.14,-2.91,9.17,2023-11-28 18:11:32,1,0
-106.0,-57.0,-96.0,12.0,-62.0,3.87,15.56,-0.16,0.16,-2.38,9.69,2023-11-28 18:11:32,1,0
-106.0,-57.0,-96.0,7.0,111.0,3.87,14.63,0.06,0.06,-2.25,9.38,2023-11-28 18:11:32,1,0
-106.0,-58.0,-95.0,7.0,1.0,3.56,13.88,0.13,-0.04,-2.24,10.03,2023-11-28 18:11:32,1,0
-106.0,-57.0,-96.0,9.0,39.0,3.37,14.63,0.09,-0.02,-2.43,9.64,2023-11-28 18:11:32,1,0
-106.0,-57.0,-96.0,23.0,32.0,2.62,16.12,0.38,0.09,-2.27,9.78,2023-11-28 18:11:32,1,0
-106.0,-57.0,-96.0,53.0,14.0,1.31,19.69,0.41,0.0,-3.1,8.82,2023-11-28 18:11:32,1,0
-106.0,-57.0,-96.0,75.0,-42.0,0.69,22.44,0.11,0.03,-3.46,9.0,2023-11-28 18:11:32,1,0
-106.0,-57.0,-95.0,82.0,147.0,0.5,25.44,0.2,-0.23,-4.5,8.93,2023-11-28 18:11:32,1,0
-106.0,-57.0,-96.0,92.0,51.0,0.0,26.62,0.32,-0.17,-4.67,8.89,2023-11-28 18:11:32,1,0
-106.0,-57.0,-96.0,97.0,-37.0,0.0,28.44,0.14,-0.29,-4.64,8.93,2023-11-28 18:11:32,1,0
-105.0,-57.0,-96.0,88.0,82.0,-0.19,29.37,0.07,-0.08,-5.21,8.71,2023-11-28 18:11:32,1,0
-106.0,-58.0,-96.0,96.0,-33.0,-0.19,30.19,0.13,0.01,-4.51,8.84,2023-11-28 18:11:33,1,0
-106.0,-57.0,-95.0,96.0,409.0,-0.38,31.06,-0.15,-0.11,-5.45,8.45,2023-11-28 18:11:33,1,0
-106.0,-57.0,-95.0,92.0,58.0,-0.06,31.37,-0.03,0.02,-4.43,8.34,2023-11-28 18:11:33,1,0
-106.0,-57.0,-96.0,92.0,-65.0,0.0,32.06,0.1,-0.05,-5.55,7.55,2023-11-28 18:11:33,1,0
-106.0,-57.0,-95.0,92.0,43.0,0.19,32.25,0.06,-0.07,-4.97,7.89,2023-11-28 18:11:33,1,0
-106.0,-57.0,-96.0,101.0,104.0,0.06,32.19,0.17,-0.01,-5.04,8.25,2023-11-28 18:11:33,1,0
-106.0,-58.0,-96.0,94.0,40.0,0.13,32.81,0.04,-0.04,-5.41,7.86,2023-11-28 18:11:33,1,0
-106.0,-57.0,-95.0,94.0,96.0,0.13,32.94,0.01,-0.04,-5.14,8.6,2023-11-28 18:11:33,1,0
-106.0,-58.0,-96.0,95.0,45.0,0.38,33.25,-0.04,-0.13,-5.21,8.39,2023-11-28 18:11:33,1,0
-106.0,-57.0,-96.0,90.0,-68.0,0.56,33.5,-0.04,-0.11,-5.46,8.23,2023-11-28 18:11:33,1,0
-106.0,-57.0,-95.0,89.0,145.0,0.81,33.56,-0.04,-0.02,-5.35,8.61,2023-11-28 18:11:33,1,0
-106.0,-57.0,-95.0,90.0,34.0,0.88,33.75,-0.03,0.03,-5.37,8.22,2023-11-28 18:11:33,1,0
-106.0,-57.0,-96.0,91.0,-64.0,1.0,33.94,-0.07,0.01,-5.65,8.29,2023-11-28 18:11:33,1,0
-106.0,-57.0,-95.0,92.0,382.0,1.06,33.94,-0.04,-0.01,-5.51,8.61,2023-11-28 18:11:33,1,0
-106.0,-57.0,-95.0,88.0,64.0,1.19,34.13,0.01,0.0,-5.5,8.12,2023-11-28 18:11:33,1,0
-106.0,-58.0,-96.0,92.0,-61.0,1.19,34.06,-0.03,0.04,-5.57,8.47,2023-11-28 18:11:33,1,0
-106.0,-57.0,-95.0,90.0,431.0,1.19,33.94,0.0,0.01,-5.25,8.47,2023-11-28 18:11:33,1,0
-106.0,-57.0,-96.0,88.0,31.0,1.06,34.19,0.09,0.05,-5.34,8.24,2023-11-28 18:11:33,1,0
-106.0,-57.0,-96.0,88.0,-60.0,0.56,34.63,0.17,0.18,-5.46,7.65,2023-11-28 18:11:34,1,0
-106.0,-58.0,-96.0,85.0,81.0,0.38,34.19,-0.66,0.45,-5.16,7.17,2023-11-28 18:11:34,1,0
-105.0,-57.0,-96.0,83.0,27.0,0.06,31.12,0.34,-0.21,-5.04,8.85,2023-11-28 18:11:34,1,0
-106.0,-57.0,-96.0,70.0,-50.0,0.5,27.31,-0.41,0.13,-5.07,9.26,2023-11-28 18:11:34,1,0
-106.0,-57.0,-96.0,52.0,228.0,0.75,23.69,-0.12,-0.01,-4.15,8.5,2023-11-28 18:11:34,1,0
-106.0,-58.0,-96.0,35.0,8.0,2.19,19.37,-0.4,0.03,-2.92,9.64,2023-11-28 18:11:34,1,0
-106.0,-58.0,-96.0,18.0,-72.0,2.81,16.19,-0.31,0.06,-2.67,9.78,2023-11-28 18:11:34,1,0
-106.0,-58.0,-96.0,13.0,173.0,3.69,13.13,-0.2,-0.08,-2.04,9.3,2023-11-28 18:11:34,1,0
-105.0,-57.0,-96.0,9.0,-9.0,4.5,10.0,-0.34,0.32,-1.45,9.98,2023-11-28 18:11:34,1,0
-106.0,-58.0,-96.0,8.0,-53.0,4.69,8.69,-0.03,0.19,-1.04,9.58,2023-11-28 18:11:34,1,0
-106.0,-57.0,-96.0,6.0,21.0,4.5,7.62,-0.04,0.11,-1.23,9.45,2023-11-28 18:11:34,1,0
-106.0,-58.0,-96.0,4.0,-63.0,4.37,6.69,0.07,0.08,-0.94,9.74,2023-11-28 18:11:34,1,0
-106.0,-58.0,-96.0,4.0,-43.0,4.25,6.31,0.04,-0.03,-0.84,9.82,2023-11-28 18:11:34,1,0
-106.0,-57.0,-96.0,2.0,30.0,4.25,6.62,-0.03,-0.04,-0.96,9.63,2023-11-28 18:11:34,1,0
-106.0,-58.0,-96.0,4.0,-6.0,4.25,7.19,0.0,-0.04,-1.13,9.61,2023-11-28 18:11:34,1,0
-106.0,-58.0,-96.0,3.0,-60.0,4.12,7.87,0.12,-0.08,-0.99,10.02,2023-11-28 18:11:34,1,0
-106.0,-58.0,-96.0,7.0,32.0,3.44,10.38,0.31,0.01,-1.62,9.82,2023-11-28 18:11:34,1,0
-106.0,-58.0,-96.0,21.0,-71.0,2.37,13.81,0.33,0.04,-1.71,8.66,2023-11-28 18:11:34,1,0
-106.0,-57.0,-96.0,26.0,261.0,2.06,16.56,-0.12,0.17,-3.02,10.23,2023-11-28 18:11:35,1,0
-106.0,-57.0,-96.0,22.0,0.0,1.06,19.94,0.51,0.03,-3.02,8.78,2023-11-28 18:11:35,1,0
-106.0,-58.0,-95.0,32.0,-61.0,-0.06,22.37,0.42,-0.12,-4.35,9.03,2023-11-28 18:11:35,1,0
-106.0,-57.0,-96.0,44.0,333.0,-1.0,24.69,0.34,-0.46,-4.08,9.54,2023-11-28 18:11:35,1,0
-106.0,-58.0,-96.0,56.0,35.0,-0.94,24.5,0.36,-0.2,-4.84,10.61,2023-11-28 18:11:35,1,0
-106.0,-58.0,-96.0,60.0,-67.0,-0.63,24.44,0.03,-0.13,-4.14,9.16,2023-11-28 18:11:35,1,0
-106.0,-57.0,-95.0,65.0,388.0,-0.31,24.0,-0.06,0.03,-3.84,8.53,2023-11-28 18:11:35,1,0
-106.0,-57.0,-96.0,71.0,41.0,0.0,23.56,-0.31,0.04,-3.67,9.11,2023-11-28 18:11:35,1,0
-106.0,-57.0,-96.0,71.0,-46.0,1.37,24.06,-0.43,0.03,-3.76,8.94,2023-11-28 18:11:35,1,0
-106.0,-58.0,-96.0,76.0,100.0,1.81,24.31,-0.15,-0.03,-3.96,9.01,2023-11-28 18:11:35,1,0
-106.0,-57.0,-96.0,75.0,20.0,2.44,24.37,-0.22,-0.05,-4.05,9.08,2023-11-28 18:11:35,1,0
-106.0,-58.0,-96.0,79.0,-44.0,2.75,24.75,0.03,-0.05,-4.17,8.86,2023-11-28 18:11:35,1,0
-106.0,-58.0,-95.0,82.0,227.0,2.94,25.06,-0.11,-0.04,-4.13,8.96,2023-11-28 18:11:35,1,0
-106.0,-57.0,-95.0,89.0,45.0,3.12,25.44,-0.03,-0.01,-4.06,9.04,2023-11-28 18:11:35,1,0
-106.0,-58.0,-96.0,83.0,-67.0,3.37,25.75,-0.1,0.02,-4.16,8.93,2023-11-28 18:11:35,1,0
-106.0,-57.0,-95.0,85.0,378.0,3.5,26.06,-0.05,0.01,-4.38,8.93,2023-11-28 18:11:35,1,0
-106.0,-57.0,-96.0,81.0,36.0,3.56,26.5,-0.02,0.01,-4.31,8.89,2023-11-28 18:11:35,1,0
-106.0,-58.0,-96.0,84.0,-51.0,3.69,26.81,-0.02,0.02,-4.68,8.58,2023-11-28 18:11:35,1,0
-106.0,-57.0,-95.0,81.0,259.0,3.69,26.37,0.02,0.04,-4.06,8.74,2023-11-28 18:11:36,1,0
-106.0,-57.0,-96.0,75.0,-33.0,3.25,26.31,0.22,0.19,-3.85,8.88,2023-11-28 18:11:36,1,0
-106.0,-57.0,-96.0,68.0,-36.0,2.44,26.75,0.12,0.29,-4.36,8.56,2023-11-28 18:11:36,1,0
-106.0,-58.0,-96.0,59.0,135.0,1.87,26.69,-0.03,0.23,-3.99,8.94,2023-11-28 18:11:36,1,0
-106.0,-58.0,-96.0,59.0,36.0,2.44,26.5,-0.49,0.15,-4.41,9.2,2023-11-28 18:11:36,1,0
-106.0,-57.0,-95.0,63.0,-59.0,2.87,25.69,0.15,-0.16,-3.87,8.58,2023-11-28 18:11:36,1,0
-106.0,-57.0,-95.0,60.0,219.0,3.0,24.94,-0.05,-0.24,-4.29,8.84,2023-11-28 18:11:36,1,0
-106.0,-57.0,-96.0,50.0,12.0,3.62,23.5,-0.18,-0.04,-3.64,8.87,2023-11-28 18:11:36,1,0
-106.0,-57.0,-95.0,39.0,27.0,4.44,19.56,-0.3,0.09,-3.57,9.21,2023-11-28 18:11:36,1,0
-106.0,-57.0,-96.0,24.0,31.0,4.94,15.13,-0.15,-0.01,-1.98,10.35,2023-11-28 18:11:36,1,0
-106.0,-58.0,-96.0,12.0,-72.0,5.5,12.06,-0.15,0.11,-1.57,9.84,2023-11-28 18:11:36,1,0
-106.0,-57.0,-96.0,9.0,294.0,5.56,10.63,0.04,0.2,-1.53,9.62,2023-11-28 18:11:36,1,0
-106.0,-57.0,-96.0,7.0,16.0,5.56,8.88,-0.09,0.18,-1.56,9.32,2023-11-28 18:11:36,1,0
-106.0,-58.0,-96.0,3.0,-62.0,5.5,7.31,0.11,0.13,-1.11,9.82,2023-11-28 18:11:36,1,0
-106.0,-57.0,-96.0,2.0,40.0,5.06,6.5,0.1,0.09,-0.86,10.13,2023-11-28 18:11:36,1,0
