FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp,action,Hand_Health
-106.0,-58.0,-96.0,16.0,-65.0,-14.5,22.62,-1.82,0.04,-3.84,8.54,2023-11-28 18:14:57,2,0
-106.0,-58.0,-96.0,12.0,14.0,-7.44,19.25,-2.42,-0.07,-3.8,8.96,2023-11-28 18:14:57,2,0
-106.0,-58.0,-96.0,10.0,-77.0,-1.87,14.63,-1.83,0.23,-2.35,9.38,2023-11-28 18:14:57,2,0
-106.0,-57.0,-96.0,9.0,109.0,2.31,8.38,-0.31,0.03,0.04,11.14,2023-11-28 18:14:57,2,0
-93.0,-58.0,-96.0,9.0,0.0,2.25,6.37,-0.46,0.06,-0.61,9.76,2023-11-28 18:14:57,2,0
-92.0,-58.0,-96.0,8.0,-29.0,2.37,5.87,0.37,-0.2,-0.96,9.52,2023-11-28 18:14:57,2,0
-101.0,-57.0,-96.0,6.0,-35.0,1.69,5.5,0.14,-0.09,-0.96,9.77,2023-11-28 18:14:57,2,0
-98.0,-58.0,-96.0,4.0,20.0,0.81,5.81,0.5,-0.13,-0.61,10.05,2023-11-28 18:14:57,2,0
-102.0,-58.0,-96.0,3.0,-77.0,-0.13,8.19,0.21,0.09,-1.14,9.79,2023-11-28 18:14:57,2,0
-94.0,-57.0,-96.0,12.0,320.0,-0.75,11.81,0.29,0.04,-2.1,9.32,2023-11-28 18:14:57,2,0
-91.0,-57.0,-96.0,29.0,-6.0,-2.19,16.94,0.6,0.04,-2.42,9.41,2023-11-28 18:14:58,2,0
-101.0,-58.0,-96.0,52.0,-32.0,-3.62,22.69,0.13,0.2,-4.0,9.29,2023-11-28 18:14:58,2,0
-86.0,-57.0,-95.0,82.0,84.0,-4.75,27.25,0.61,0.19,-4.41,8.4,2023-11-28 18:14:58,2,0
-94.0,-57.0,-96.0,84.0,0.0,-7.56,31.31,0.92,0.26,-5.38,8.44,2023-11-28 18:14:58,2,0
-101.0,-57.0,-95.0,92.0,-59.0,-10.63,33.88,1.32,0.2,-5.43,8.01,2023-11-28 18:14:58,2,0
-81.0,-57.0,-96.0,92.0,466.0,-15.13,36.5,1.7,0.28,-5.76,7.53,2023-11-28 18:14:58,2,0
-99.0,-57.0,-96.0,87.0,-8.0,-19.75,38.0,1.78,0.54,-5.91,7.32,2023-11-28 18:14:58,2,0
-101.0,-57.0,-96.0,85.0,-30.0,-25.75,40.0,1.93,0.63,-5.44,6.97,2023-11-28 18:14:58,2,0
-98.0,-58.0,-96.0,80.0,48.0,-32.44,42.25,2.27,0.85,-6.11,5.97,2023-11-28 18:14:58,2,0
-92.0,-58.0,-96.0,80.0,-56.0,-39.06,44.38,2.73,0.96,-5.3,5.35,2023-11-28 18:14:58,2,0
-89.0,-57.0,-96.0,79.0,544.0,-48.31,47.88,2.84,1.24,-4.82,4.21,2023-11-28 18:14:58,2,0
-98.0,-57.0,-95.0,76.0,-13.0,-56.06,53.13,3.0,1.12,-4.37,3.0,2023-11-28 18:14:58,2,0
-102.0,-57.0,-96.0,81.0,-77.0,-63.69,64.94,2.8,0.82,-3.6,1.45,2023-11-28 18:14:58,2,0
-98.0,-57.0,-96.0,82.0,324.0,-68.37,82.25,3.09,0.92,-3.15,-0.27,2023-11-28 18:14:58,2,0
-95.0,-58.0,-96.0,89.0,-29.0,-70.94,106.62,2.21,0.96,-3.17,-1.03,2023-11-28 18:14:58,2,0
-99.0,-57.0,-95.0,87.0,0.0,-70.19,127.94,2.61,1.04,-2.12,-2.51,2023-11-28 18:14:58,2,0
-95.0,-57.0,-96.0,89.0,310.0,-66.19,149.5,2.22,1.05,-1.83,-3.62,2023-11-28 18:14:58,2,0
-101.0,-57.0,-96.0,88.0,-14.0,-60.94,162.81,2.34,1.14,-1.15,-4.92,2023-11-28 18:14:58,2,0
-102.0,-58.0,-96.0,96.0,-61.0,-55.25,171.19,2.21,1.23,-0.79,-5.4,2023-11-28 18:14:59,2,0
-98.0,-57.0,-96.0,98.0,0.0,-49.38,178.12,1.8,0.89,-0.17,-6.34,2023-11-28 18:14:59,2,0
-101.0,-57.0,-95.0,102.0,-7.0,-44.44,-177.69,1.72,0.86,1.08,-6.95,2023-11-28 18:14:59,2,0
-102.0,-58.0,-96.0,101.0,5.0,-40.13,-174.31,0.89,0.54,0.64,-7.37,2023-11-28 18:14:59,2,0
-74.0,-57.0,-96.0,105.0,478.0,-38.31,-172.87,0.52,0.21,0.96,-7.93,2023-11-28 18:14:59,2,0
-97.0,-57.0,-96.0,106.0,5.0,-37.88,-172.56,-0.15,-0.19,0.82,-7.82,2023-11-28 18:14:59,2,0
-102.0,-57.0,-96.0,102.0,-76.0,-38.31,-172.94,-0.06,-0.12,0.56,-7.47,2023-11-28 18:14:59,2,0
-78.0,-57.0,-95.0,108.0,455.0,-39.25,-173.62,-0.54,-0.3,0.9,-7.49,2023-11-28 18:14:59,2,0
-96.0,-57.0,-96.0,97.0,5.0,-42.13,-175.44,-1.07,-0.77,0.88,-7.64,2023-11-28 18:14:59,2,0
-100.0,-58.0,-96.0,95.0,44.0,-46.5,-179.5,-1.76,-1.29,0.47,-6.56,2023-11-28 18:14:59,2,0
-95.0,-57.0,-95.0,92.0,-18.0,-51.63,174.87,-1.73,-1.19,-0.59,-5.85,2023-11-28 18:14:59,2,0
-101.0,-58.0,-95.0,88.0,-10.0,-57.69,166.87,-2.76,-1.83,-1.06,-5.64,2023-11-28 18:14:59,2,0
-101.0,-57.0,-96.0,89.0,-12.0,-63.75,149.0,-2.65,-2.05,-2.06,-3.21,2023-11-28 18:14:59,2,0
-88.0,-57.0,-96.0,80.0,21.0,-65.81,130.94,-2.22,-1.61,-3.42,-2.63,2023-11-28 18:14:59,2,0
7.0,103.0,51.0,78.0,-11.0,-65.12,114.81,-1.31,-0.94,-3.58,-1.72,2023-11-28 18:14:59,2,0
-44.0,102.0,51.0,77.0,-69.0,-64.62,105.81,-1.02,-0.52,-4.37,-0.92,2023-11-28 18:14:59,2,0
-3.0,107.0,51.0,75.0,57.0,-63.38,96.31,-1.17,-0.71,-3.96,-0.64,2023-11-28 18:14:59,2,0
-75.0,121.0,49.0,73.0,-77.0,-60.69,84.25,-1.87,-0.77,-4.33,0.52,2023-11-28 18:14:59,2,0
-19.0,109.0,48.0,73.0,395.0,-57.44,73.06,-2.42,-0.83,-4.81,2.69,2023-11-28 18:15:00,2,0
74.0,99.0,43.0,63.0,0.0,-51.44,63.06,-2.39,-1.04,-5.74,3.32,2023-11-28 18:15:00,2,0
-67.0,88.0,42.0,57.0,-77.0,-45.69,54.69,-2.8,-0.64,-4.84,3.48,2023-11-28 18:15:00,2,0
-36.0,67.0,33.0,47.0,368.0,-39.19,47.19,-2.46,-0.48,-5.95,5.45,2023-11-28 18:15:00,2,0
-106.0,-57.0,-96.0,32.0,17.0,-33.44,41.44,-2.36,-0.4,-5.47,5.82,2023-11-28 18:15:00,2,0
-101.0,-58.0,-96.0,29.0,-9.0,-26.87,34.81,-2.21,-0.28,-4.81,7.56,2023-11-28 18:15:00,2,0
-102.0,-58.0,-96.0,18.0,-57.0,-22.0,30.31,-1.89,-0.13,-4.48,8.28,2023-11-28 18:15:00,2,0
188.0,14.0,13.0,16.0,37.0,-16.12,25.69,-1.93,-0.09,-4.22,8.5,2023-11-28 18:15:00,2,0
-68.0,11.0,10.0,10.0,-72.0,-10.81,20.06,-1.85,0.29,-3.36,8.78,2023-11-28 18:15:00,2,0
319.0,12.0,10.0,10.0,457.0,-6.37,15.31,-1.58,0.33,-2.21,9.8,2023-11-28 18:15:00,2,0
63.0,11.0,7.0,10.0,-22.0,-2.87,11.31,-0.97,0.28,-1.55,9.57,2023-11-28 18:15:00,2,0
-71.0,12.0,7.0,8.0,-68.0,-0.31,8.63,-0.91,0.12,-1.59,10.2,2023-11-28 18:15:00,2,0
393.0,12.0,9.0,8.0,441.0,2.19,4.87,-0.71,0.08,-0.26,9.5,2023-11-28 18:15:00,2,0
265.0,11.0,7.0,9.0,11.0,3.12,3.06,-0.16,-0.04,0.07,10.35,2023-11-28 18:15:00,2,0
-70.0,9.0,6.0,7.0,-77.0,3.44,3.0,0.14,-0.06,0.06,10.08,2023-11-28 18:15:00,2,0
-39.0,8.0,6.0,8.0,347.0,1.81,4.62,0.66,-0.18,-0.53,9.86,2023-11-28 18:15:00,2,0
1.0,21.0,7.0,9.0,-6.0,0.63,8.13,0.38,0.01,-1.73,10.05,2023-11-28 18:15:00,2,0
-57.0,5.0,6.0,13.0,-56.0,-2.25,13.13,1.01,-0.06,-2.29,9.1,2023-11-28 18:15:00,2,0
326.0,8.0,9.0,21.0,97.0,-4.19,18.25,0.58,0.13,-3.4,9.08,2023-11-28 18:15:01,2,0
79.0,10.0,11.0,28.0,-26.0,-5.87,24.62,0.52,0.19,-4.11,9.07,2023-11-28 18:15:01,2,0
-64.0,11.0,11.0,40.0,-52.0,-8.06,29.25,0.93,0.21,-4.5,8.25,2023-11-28 18:15:01,2,0
113.0,21.0,20.0,62.0,97.0,-11.94,33.38,1.37,0.22,-5.36,8.05,2023-11-28 18:15:01,2,0
60.0,38.0,29.0,71.0,39.0,-16.19,36.19,1.93,0.45,-5.85,7.32,2023-11-28 18:15:01,2,0
-72.0,53.0,33.0,77.0,-68.0,-23.94,38.75,2.86,0.64,-5.56,6.91,2023-11-28 18:15:01,2,0
142.0,64.0,39.0,85.0,478.0,-31.87,41.13,3.11,1.02,-5.54,6.23,2023-11-28 18:15:01,2,0
-18.0,68.0,43.0,92.0,-2.0,-40.81,44.44,2.52,0.68,-5.12,4.85,2023-11-28 18:15:01,2,0
-28.0,77.0,48.0,89.0,503.0,-47.88,49.44,2.35,0.79,-4.89,3.79,2023-11-28 18:15:01,2,0
108.0,81.0,52.0,84.0,45.0,-53.5,54.56,2.4,0.71,-4.91,3.0,2023-11-28 18:15:01,2,0
-64.0,87.0,57.0,88.0,-77.0,-60.44,62.13,2.49,1.1,-4.29,2.04,2023-11-28 18:15:01,2,0
-11.0,101.0,57.0,88.0,342.0,-66.81,73.12,3.22,1.36,-3.69,0.51,2023-11-28 18:15:01,2,0
31.0,105.0,59.0,97.0,27.0,-71.87,99.94,2.84,1.18,-2.55,-0.67,2023-11-28 18:15:01,2,0
-35.0,122.0,55.0,87.0,-14.0,-72.31,120.06,1.89,0.79,-2.41,-1.51,2023-11-28 18:15:01,2,0
-54.0,145.0,59.0,88.0,-17.0,-70.37,138.56,1.6,0.69,-2.36,-2.6,2023-11-28 18:15:01,2,0
180.0,145.0,55.0,88.0,19.0,-67.94,149.31,1.62,0.7,-1.99,-3.33,2023-11-28 18:15:01,2,0
-30.0,133.0,56.0,86.0,-43.0,-64.06,158.81,1.61,0.66,-1.46,-4.03,2023-11-28 18:15:01,2,0
310.0,129.0,54.0,88.0,544.0,-57.81,166.31,2.55,0.68,-1.46,-5.42,2023-11-28 18:15:01,2,0
-8.0,116.0,55.0,95.0,11.0,-52.94,170.0,1.78,0.58,-0.78,-5.62,2023-11-28 18:15:02,2,0
-68.0,63.0,35.0,112.0,-55.0,-46.5,174.44,2.09,0.78,-0.42,-6.76,2023-11-28 18:15:02,2,0
-79.0,-57.0,-96.0,115.0,499.0,-41.19,178.25,2.06,0.66,-0.19,-8.0,2023-11-28 18:15:02,2,0
-101.0,-58.0,-96.0,110.0,3.0,-35.38,-179.31,1.3,0.15,0.0,-8.33,2023-11-28 18:15:02,2,0
-102.0,-58.0,-96.0,112.0,-77.0,-32.19,-178.44,0.86,0.05,0.12,-8.37,2023-11-28 18:15:02,2,0
-101.0,-57.0,-96.0,114.0,441.0,-30.5,-177.69,0.32,-0.02,-0.03,-8.55,2023-11-28 18:15:02,2,0
-101.0,-58.0,-95.0,109.0,8.0,-30.12,-177.69,0.0,-0.19,0.24,-8.29,2023-11-28 18:15:02,2,0
-102.0,-58.0,-96.0,106.0,-76.0,-31.0,-178.31,-0.74,-0.31,0.05,-8.38,2023-11-28 18:15:02,2,0
-84.0,-57.0,-95.0,105.0,431.0,-35.0,-178.87,-1.61,-0.34,-0.03,-8.18,2023-11-28 18:15:02,2,0
-102.0,-57.0,-96.0,97.0,-19.0,-39.13,-179.87,-1.38,-0.36,0.57,-7.1,2023-11-28 18:15:02,2,0
-101.0,-57.0,-96.0,83.0,-11.0,-45.94,178.87,-2.57,-0.61,-0.52,-7.24,2023-11-28 18:15:02,2,0
-97.0,-57.0,-96.0,79.0,6.0,-51.94,176.56,-1.89,-0.45,-0.34,-5.78,2023-11-28 18:15:02,2,0
-102.0,-57.0,-96.0,70.0,-24.0,-58.13,171.5,-1.87,-0.98,-0.78,-5.39,2023-11-28 18:15:02,2,0
-103.0,-58.0,-96.0,72.0,-62.0,-60.94,164.75,-0.75,-0.8,-1.47,-3.86,2023-11-28 18:15:02,2,0
-78.0,-57.0,-96.0,63.0,481.0,-64.12,157.19,-1.43,-0.58,-1.76,-3.85,2023-11-28 18:15:02,2,0
-53.0,100.0,35.0,60.0,-4.0,-67.25,149.94,-1.52,-0.45,-2.04,-3.69,2023-11-28 18:15:02,2,0
29.0,67.0,31.0,49.0,-60.0,-70.37,136.5,-1.82,-0.58,-2.09,-2.19,2023-11-28 18:15:02,2,0
32.0,79.0,28.0,45.0,10.0,-73.56,116.62,-2.31,-0.34,-2.21,-1.44,2023-11-28 18:15:03,2,0
26.0,59.0,24.0,36.0,-75.0,-73.87,93.06,-2.54,-0.74,-2.81,-0.13,2023-11-28 18:15:03,2,0
26.0,41.0,22.0,33.0,446.0,-69.94,67.37,-2.63,-0.62,-3.08,1.02,2023-11-28 18:15:03,2,0
23.0,33.0,19.0,28.0,4.0,-65.0,51.81,-2.98,-0.29,-3.4,2.44,2023-11-28 18:15:03,2,0
17.0,22.0,17.0,22.0,-77.0,-57.5,38.63,-2.93,-0.18,-3.41,3.84,2023-11-28 18:15:03,2,0
15.0,16.0,17.0,19.0,0.0,-50.75,31.44,-2.85,-0.13,-3.2,5.63,2023-11-28 18:15:03,2,0
14.0,16.0,14.0,13.0,-13.0,-40.94,25.5,-3.61,-0.27,-2.89,6.33,2023-11-28 18:15:03,2,0
10.0,11.0,13.0,13.0,-77.0,-28.62,23.19,-3.96,-0.62,-3.04,7.72,2023-11-28 18:15:03,2,0
10.0,10.0,13.0,13.0,5.0,-19.06,22.44,-3.09,-0.65,-3.32,8.78,2023-11-28 18:15:03,2,0
8.0,22.0,12.0,11.0,-11.0,-10.19,21.81,-2.3,-0.36,-3.8,8.88,2023-11-28 18:15:03,2,0
8.0,18.0,12.0,11.0,-55.0,-3.94,19.31,-1.77,-0.23,-3.38,8.92,2023-11-28 18:15:03,2,0
8.0,14.0,12.0,11.0,149.0,0.38,16.0,-1.39,-0.2,-2.75,9.29,2023-11-28 18:15:03,2,0
6.0,11.0,10.0,12.0,-11.0,4.5,11.38,-1.14,0.03,-1.59,9.17,2023-11-28 18:15:03,2,0
4.0,9.0,10.0,11.0,-76.0,6.5,7.56,-0.45,-0.12,-0.51,10.13,2023-11-28 18:15:03,2,0
6.0,9.0,9.0,11.0,333.0,6.31,6.44,0.56,-0.22,-0.09,10.61,2023-11-28 18:15:03,2,0
5.0,9.0,8.0,9.0,8.0,4.06,8.81,0.8,-0.14,-0.84,10.06,2023-11-28 18:15:03,2,0
6.0,9.0,8.0,12.0,-62.0,0.38,14.38,1.55,0.04,-2.13,9.78,2023-11-28 18:15:03,2,0
10.0,13.0,11.0,17.0,105.0,-5.06,20.19,1.98,0.23,-3.76,8.75,2023-11-28 18:15:03,2,0
7.0,20.0,16.0,25.0,-19.0,-10.75,25.44,1.7,0.35,-4.23,8.1,2023-11-28 18:15:04,2,0
15.0,34.0,29.0,41.0,421.0,-16.25,28.31,1.44,0.3,-4.48,8.25,2023-11-28 18:15:04,2,0
18.0,52.0,32.0,58.0,62.0,-19.56,30.81,1.23,0.19,-4.82,8.13,2023-11-28 18:15:04,2,0
24.0,72.0,39.0,71.0,-60.0,-24.62,33.5,1.86,0.34,-5.09,7.51,2023-11-28 18:15:04,2,0
27.0,86.0,41.0,80.0,-24.0,-29.94,35.19,2.02,0.5,-4.85,6.73,2023-11-28 18:15:04,2,0
23.0,109.0,44.0,88.0,61.0,-35.19,36.63,1.47,0.53,-4.75,6.68,2023-11-28 18:15:04,2,0
24.0,97.0,47.0,88.0,-5.0,-39.81,37.81,1.71,0.79,-4.48,6.02,2023-11-28 18:15:04,2,0
26.0,120.0,54.0,92.0,584.0,-46.25,39.19,1.88,0.79,-4.12,5.41,2023-11-28 18:15:04,2,0
29.0,111.0,59.0,91.0,7.0,-53.63,41.38,2.34,1.06,-3.58,4.28,2023-11-28 18:15:04,2,0
28.0,112.0,60.0,91.0,-77.0,-60.56,45.0,2.49,0.98,-3.37,3.33,2023-11-28 18:15:04,2,0
269.0,140.0,66.0,96.0,111.0,-68.0,53.25,2.29,0.84,-2.79,2.15,2023-11-28 18:15:04,2,0
-6.0,163.0,66.0,88.0,-17.0,-73.44,63.31,2.05,1.06,-2.58,1.88,2023-11-28 18:15:04,2,0
-48.0,124.0,67.0,92.0,-75.0,-78.75,88.12,2.12,1.1,-1.64,0.46,2023-11-28 18:15:04,2,0
253.0,128.0,69.0,94.0,572.0,-80.06,124.5,2.12,1.07,-1.17,-1.14,2023-11-28 18:15:04,2,0
4.0,117.0,71.0,104.0,29.0,-76.44,158.87,1.97,0.85,-0.64,-2.53,2023-11-28 18:15:04,2,0
-79.0,129.0,67.0,100.0,-77.0,-72.94,169.0,1.28,0.45,-0.6,-3.13,2023-11-28 18:15:04,2,0
387.0,145.0,75.0,106.0,519.0,-67.56,177.44,2.19,0.95,-0.55,-3.44,2023-11-28 18:15:04,2,0
51.0,103.0,62.0,101.0,-17.0,-58.5,-175.5,3.1,1.31,0.31,-5.48,2023-11-28 18:15:04,2,0
-106.0,-58.0,-96.0,111.0,-54.0,-49.5,-173.44,2.91,1.2,1.23,-6.36,2023-11-28 18:15:05,2,0
-105.0,-57.0,-96.0,107.0,-5.0,-42.0,-172.25,1.58,0.46,1.43,-7.48,2023-11-28 18:15:05,2,0
-106.0,-58.0,-96.0,109.0,-2.0,-39.19,-172.62,0.6,-0.02,0.78,-7.43,2023-11-28 18:15:05,2,0
-106.0,-57.0,-96.0,111.0,0.0,-38.25,-173.31,0.17,-0.11,0.75,-7.29,2023-11-28 18:15:05,2,0
-106.0,-57.0,-96.0,114.0,58.0,-38.0,-173.69,0.12,-0.14,0.73,-7.49,2023-11-28 18:15:05,2,0
-106.0,-58.0,-96.0,112.0,-1.0,-37.75,-174.12,-0.01,-0.17,0.73,-7.51,2023-11-28 18:15:05,2,0
-106.0,-58.0,-96.0,97.0,-72.0,-38.44,-174.87,-0.55,-0.36,0.74,-7.62,2023-11-28 18:15:05,2,0
-106.0,-57.0,-95.0,101.0,19.0,-41.44,-176.06,-1.14,-0.32,0.24,-7.59,2023-11-28 18:15:05,2,0
-106.0,-58.0,-96.0,94.0,-75.0,-46.44,-178.06,-1.76,-0.69,1.08,-7.25,2023-11-28 18:15:05,2,0
-105.0,-58.0,-95.0,81.0,81.0,-51.69,178.44,-1.84,-1.03,-0.47,-5.51,2023-11-28 18:15:05,2,0
-106.0,-58.0,-96.0,73.0,5.0,-57.06,173.06,-1.67,-0.92,-0.67,-5.09,2023-11-28 18:15:05,2,0
-106.0,-58.0,-96.0,67.0,-77.0,-60.56,167.56,-1.33,-0.92,-0.67,-4.51,2023-11-28 18:15:05,2,0
-106.0,-58.0,-96.0,61.0,493.0,-65.37,158.31,-1.11,-0.76,-2.72,-2.09,2023-11-28 18:15:05,2,0
-106.0,-57.0,-96.0,63.0,19.0,-66.69,151.69,-0.92,-0.66,-1.18,-3.5,2023-11-28 18:15:05,2,0
-105.0,-58.0,-96.0,60.0,-64.0,-69.19,137.94,-1.96,-1.13,-2.48,-2.67,2023-11-28 18:15:05,2,0
-106.0,-57.0,-96.0,56.0,544.0,-70.0,116.75,-1.87,-1.11,-2.81,-1.97,2023-11-28 18:15:05,2,0
-92.0,-58.0,-96.0,55.0,18.0,-69.37,98.25,-2.38,-0.67,-3.33,-0.46,2023-11-28 18:15:05,2,0
-102.0,-57.0,-96.0,48.0,-59.0,-67.44,76.69,-2.22,-0.39,-3.55,1.46,2023-11-28 18:15:05,2,0
-96.0,-57.0,-96.0,47.0,42.0,-63.88,63.0,-2.66,-0.6,-3.73,2.25,2023-11-28 18:15:06,2,0
-101.0,-57.0,-96.0,39.0,-21.0,-57.06,49.63,-2.87,-0.55,-3.99,3.29,2023-11-28 18:15:06,2,0
-47.0,32.0,18.0,37.0,-57.0,-50.44,42.38,-2.87,-0.65,-4.14,4.75,2023-11-28 18:15:06,2,0
204.0,23.0,16.0,30.0,496.0,-41.81,35.63,-2.93,-0.39,-4.13,6.04,2023-11-28 18:15:06,2,0
-7.0,11.0,13.0,23.0,-1.0,-34.13,31.44,-3.14,-0.53,-3.75,6.76,2023-11-28 18:15:06,2,0
-62.0,8.0,11.0,19.0,-77.0,-23.69,27.94,-3.28,-0.42,-4.31,8.36,2023-11-28 18:15:06,2,0
139.0,4.0,9.0,15.0,433.0,-14.19,25.44,-3.09,-0.16,-4.14,8.47,2023-11-28 18:15:06,2,0
-100.0,-58.0,-96.0,14.0,-11.0,-7.62,22.94,-2.03,-0.07,-3.76,8.93,2023-11-28 18:15:06,2,0
-102.0,-58.0,-96.0,12.0,-48.0,-3.31,18.75,-1.22,0.25,-2.93,9.12,2023-11-28 18:15:06,2,0
