FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp
-97.00,50.00,29.00,38.00,-13.00,-21.37,29.25,1.57,0.45,-4.44,8.00,2023-11-28 20:16:48
-81.00,50.00,28.00,36.00,53.00,-24.94,30.87,1.03,0.33,-4.62,7.70,2023-11-28 20:16:48
-83.00,50.00,34.00,47.00,-3.00,-26.94,32.13,0.24,0.16,-4.50,7.66,2023-11-28 20:16:48
-94.00,76.00,46.00,70.00,-31.00,-26.56,33.19,-0.47,-0.13,-5.13,7.42,2023-11-28 20:16:48
-76.00,79.00,44.00,70.00,45.00,-24.12,32.69,-0.69,-0.24,-4.91,7.61,2023-11-28 20:16:48
-85.00,70.00,42.00,63.00,6.00,-22.06,31.50,-0.67,-0.17,-4.76,7.60,2023-11-28 20:16:48
-95.00,62.00,37.00,54.00,-1.00,-19.75,29.69,-0.94,-0.27,-4.52,7.90,2023-11-28 20:16:48
-82.00,54.00,33.00,48.00,-3.00,-16.00,27.31,-1.12,-0.39,-4.26,8.45,2023-11-28 20:16:48
-88.00,47.00,30.00,45.00,-35.00,-12.81,25.56,-1.10,-0.38,-4.11,8.76,2023-11-28 20:16:48
-95.00,45.00,30.00,46.00,13.00,-8.69,23.44,-1.23,-0.38,-3.86,9.41,2023-11-28 20:16:48
-80.00,47.00,30.00,48.00,-9.00,-5.69,21.87,-0.83,-0.36,-3.41,9.25,2023-11-28 20:16:48
-85.00,72.00,36.00,62.00,11.00,-3.19,21.00,-0.61,-0.15,-3.44,9.43,2023-11-28 20:16:49
-99.00,90.00,40.00,72.00,-3.00,-2.19,20.62,-0.26,-0.04,-3.23,9.28,2023-11-28 20:16:49
-82.00,83.00,40.00,76.00,-2.00,-1.75,20.56,0.03,0.04,-3.38,9.24,2023-11-28 20:16:49
-89.00,72.00,38.00,70.00,-32.00,-2.44,20.56,0.35,0.16,-3.40,9.22,2023-11-28 20:16:49
-98.00,63.00,35.00,61.00,69.00,-4.25,21.00,0.70,0.31,-3.52,9.16,2023-11-28 20:16:49
-89.00,57.00,31.00,53.00,-1.00,-8.25,21.94,1.42,0.45,-3.64,9.18,2023-11-28 20:16:49
-99.00,52.00,30.00,48.00,-20.00,-12.44,23.25,1.45,0.42,-3.82,8.97,2023-11-28 20:16:49
-90.00,53.00,30.00,45.00,153.00,-16.94,24.75,1.17,0.31,-3.85,8.56,2023-11-28 20:16:49
-84.00,50.00,29.00,42.00,-5.00,-20.06,25.81,1.09,0.26,-3.98,8.32,2023-11-28 20:16:49
-91.00,51.00,29.00,43.00,-37.00,-22.87,27.00,0.69,0.16,-4.11,8.06,2023-11-28 20:16:49
-92.00,51.00,30.00,46.00,82.00,-24.25,27.62,0.19,0.08,-4.03,7.81,2023-11-28 20:16:49
-82.00,71.00,32.00,54.00,-2.00,-24.69,27.87,0.17,0.07,-4.06,7.84,2023-11-28 20:16:49
-94.00,75.00,36.00,61.00,-30.00,-25.75,28.31,0.48,0.12,-4.32,7.95,2023-11-28 20:16:49
-81.00,74.00,37.00,64.00,194.00,-26.94,28.56,0.18,0.03,-4.17,7.97,2023-11-28 20:16:49
-82.00,65.00,35.00,61.00,-10.00,-26.50,28.00,-0.29,-0.08,-3.99,7.96,2023-11-28 20:16:49
-95.00,60.00,33.00,56.00,0.00,-25.06,27.37,-0.78,-0.20,-4.13,8.02,2023-11-28 20:16:49
-75.00,58.00,30.00,50.00,8.00,-20.75,25.56,-1.61,-0.38,-3.99,8.22,2023-11-28 20:16:49
-83.00,53.00,29.00,45.00,-2.00,-15.44,23.31,-2.09,-0.40,-3.61,8.37,2023-11-28 20:16:49
-96.00,43.00,26.00,42.00,-18.00,-9.31,20.56,-1.55,-0.24,-3.24,8.97,2023-11-28 20:16:50
-74.00,40.00,25.00,41.00,39.00,-5.50,18.94,-1.27,-0.18,-2.99,9.40,2023-11-28 20:16:50
-82.00,38.00,25.00,40.00,1.00,-1.94,17.56,-0.85,-0.15,-2.97,9.63,2023-11-28 20:16:50
-94.00,40.00,26.00,42.00,51.00,0.13,17.06,-0.40,-0.10,-2.65,9.64,2023-11-28 20:16:50
-77.00,67.00,30.00,52.00,-3.00,0.00,17.75,0.36,-0.16,-3.19,9.34,2023-11-28 20:16:50
-92.00,72.00,33.00,63.00,-39.00,-1.75,19.56,0.68,-0.02,-3.31,9.38,2023-11-28 20:16:50
-91.00,70.00,33.00,65.00,107.00,-3.87,20.81,0.88,0.14,-3.40,9.14,2023-11-28 20:16:50
-77.00,77.00,32.00,61.00,0.00,-7.12,22.00,0.99,0.25,-3.54,9.14,2023-11-28 20:16:50
-82.00,69.00,30.00,54.00,-26.00,-10.44,23.06,1.27,0.41,-3.79,8.92,2023-11-28 20:16:50
-94.00,59.00,27.00,47.00,31.00,-14.94,24.25,1.25,0.39,-3.84,8.84,2023-11-28 20:16:50
-82.00,56.00,25.00,40.00,-7.00,-18.81,26.00,1.14,0.24,-3.96,8.42,2023-11-28 20:16:50
-93.00,45.00,23.00,38.00,-38.00,-22.12,27.81,1.26,0.32,-4.17,8.10,2023-11-28 20:16:50
-82.00,45.00,23.00,37.00,16.00,-26.37,30.12,1.16,0.27,-4.54,7.76,2023-11-28 20:16:50
-87.00,51.00,24.00,39.00,-14.00,-29.00,31.75,0.56,0.13,-4.37,7.38,2023-11-28 20:16:50
-97.00,65.00,31.00,52.00,12.00,-29.50,32.75,-0.11,-0.08,-4.64,7.21,2023-11-28 20:16:50
-84.00,70.00,34.00,57.00,-3.00,-28.12,32.69,-0.65,-0.14,-4.59,7.20,2023-11-28 20:16:50
-89.00,63.00,31.00,52.00,4.00,-26.31,31.50,-0.52,-0.06,-4.61,7.48,2023-11-28 20:16:50
-98.00,59.00,28.00,46.00,-9.00,-24.44,29.62,-0.78,-0.10,-4.30,7.86,2023-11-28 20:16:50
-82.00,50.00,24.00,41.00,31.00,-21.75,27.87,-1.06,-0.25,-4.20,8.25,2023-11-28 20:16:51
-89.00,42.00,22.00,38.00,-32.00,-18.00,25.94,-1.26,-0.34,-4.12,8.67,2023-11-28 20:16:51
-96.00,38.00,20.00,36.00,34.00,-13.75,24.06,-1.69,-0.48,-3.73,8.86,2023-11-28 20:16:51
-84.00,35.00,20.00,35.00,-8.00,-7.75,21.56,-1.66,-0.50,-3.44,8.96,2023-11-28 20:16:51
-98.00,34.00,19.00,34.00,-17.00,-4.00,19.75,-0.83,-0.29,-3.21,9.16,2023-11-28 20:16:51
-73.00,47.00,24.00,43.00,124.00,-1.25,18.87,-0.90,-0.30,-2.83,9.50,2023-11-28 20:16:51
-78.00,61.00,34.00,61.00,0.00,0.19,19.25,-0.13,-0.04,-3.01,9.56,2023-11-28 20:16:51
-93.00,73.00,39.00,73.00,-41.00,-0.06,20.44,0.29,0.18,-3.37,9.69,2023-11-28 20:16:51
-92.00,69.00,39.00,70.00,166.00,-2.56,21.56,0.94,0.39,-3.43,9.29,2023-11-28 20:16:51
-81.00,61.00,34.00,60.00,0.00,-5.94,22.19,1.19,0.49,-3.61,9.01,2023-11-28 20:16:51
-95.00,51.00,29.00,47.00,-17.00,-10.19,22.75,1.20,0.41,-3.66,8.58,2023-11-28 20:16:51
-81.00,43.00,24.00,39.00,-7.00,-14.75,23.37,1.30,0.38,-3.67,8.40,2023-11-28 20:16:51
-84.00,41.00,23.00,37.00,-11.00,-17.31,23.75,0.51,0.20,-3.63,8.47,2023-11-28 20:16:51
-91.00,38.00,22.00,35.00,53.00,-19.00,23.87,0.85,0.13,-3.77,8.77,2023-11-28 20:16:51
-80.00,37.00,21.00,34.00,-9.00,-22.12,24.75,1.24,0.23,-3.82,8.65,2023-11-28 20:16:51
-84.00,37.00,21.00,35.00,-26.00,-26.19,26.56,1.29,0.20,-3.90,8.29,2023-11-28 20:16:51
-99.00,35.00,22.00,38.00,-6.00,-29.44,28.31,1.16,0.19,-3.90,7.80,2023-11-28 20:16:51
-92.00,42.00,30.00,49.00,-5.00,-32.50,30.62,0.81,0.09,-4.22,7.25,2023-11-28 20:16:51
-98.00,57.00,39.00,64.00,-14.00,-33.81,32.38,0.16,-0.06,-4.27,6.83,2023-11-28 20:16:52
-100.00,64.00,42.00,73.00,53.00,-33.75,33.06,0.06,-0.07,-4.38,6.67,2023-11-28 20:16:52
-89.00,62.00,40.00,69.00,3.00,-33.75,33.00,-0.14,0.06,-4.58,6.92,2023-11-28 20:16:52
-93.00,59.00,35.00,60.00,-21.00,-32.56,31.62,-0.80,-0.09,-4.30,7.19,2023-11-28 20:16:52
-71.00,54.00,28.00,51.00,11.00,-28.31,28.44,-1.65,-0.32,-4.17,7.80,2023-11-28 20:16:52
-80.00,47.00,26.00,45.00,-3.00,-23.56,25.87,-1.76,-0.39,-3.70,8.17,2023-11-28 20:16:52
-93.00,43.00,25.00,43.00,-17.00,-17.12,23.00,-2.10,-0.46,-3.70,8.61,2023-11-28 20:16:52
-83.00,42.00,24.00,43.00,157.00,-11.69,19.94,-1.70,-0.36,-2.86,8.89,2023-11-28 20:16:52
-79.00,40.00,24.00,44.00,-5.00,-6.94,17.19,-1.15,-0.17,-2.74,9.44,2023-11-28 20:16:52
-93.00,43.00,26.00,54.00,4.00,-3.56,15.56,-0.91,-0.12,-2.49,9.57,2023-11-28 20:16:52
-73.00,67.00,35.00,69.00,0.00,-1.37,14.63,-0.66,-0.04,-2.10,9.59,2023-11-28 20:16:52
-82.00,71.00,37.00,78.00,-31.00,-0.25,14.69,-0.01,-0.00,-2.44,10.05,2023-11-28 20:16:52
-73.00,66.00,37.00,77.00,207.00,-1.50,15.25,0.73,0.16,-2.21,9.67,2023-11-28 20:16:52
-76.00,58.00,34.00,66.00,0.00,-5.19,17.00,1.73,0.40,-2.81,9.47,2023-11-28 20:16:52
-90.00,48.00,28.00,52.00,-34.00,-12.06,19.50,2.08,0.54,-3.19,9.02,2023-11-28 20:16:52
-88.00,38.00,24.00,45.00,61.00,-17.50,21.69,1.86,0.45,-3.48,8.56,2023-11-28 20:16:52
-67.00,34.00,22.00,40.00,-5.00,-23.69,23.87,1.77,0.40,-3.70,7.86,2023-11-28 20:16:52
-80.00,32.00,21.00,39.00,-27.00,-27.94,25.00,1.39,0.30,-3.58,7.43,2023-11-28 20:16:53
-84.00,31.00,21.00,38.00,110.00,-31.69,25.87,0.92,0.23,-3.68,7.59,2023-11-28 20:16:53
-84.00,33.00,21.00,38.00,-3.00,-34.13,26.56,0.61,0.14,-3.59,7.52,2023-11-28 20:16:53
-98.00,41.00,26.00,44.00,-4.00,-35.25,27.00,0.27,0.06,-3.57,7.35,2023-11-28 20:16:53
-87.00,51.00,34.00,56.00,-1.00,-35.94,27.75,0.18,0.03,-3.56,7.43,2023-11-28 20:16:53
-92.00,63.00,40.00,64.00,-29.00,-35.94,28.75,-0.12,-0.09,-3.95,7.11,2023-11-28 20:16:53
-97.00,61.00,39.00,63.00,21.00,-35.00,29.25,-0.46,-0.17,-4.01,7.02,2023-11-28 20:16:53
-81.00,59.00,33.00,54.00,-4.00,-32.50,28.56,-1.19,-0.39,-3.98,7.25,2023-11-28 20:16:53
-87.00,50.00,27.00,47.00,2.00,-27.00,26.25,-1.83,-0.46,-3.94,7.83,2023-11-28 20:16:53
-97.00,41.00,23.00,41.00,24.00,-20.37,23.37,-2.09,-0.53,-3.59,8.41,2023-11-28 20:16:53
-80.00,36.00,22.00,38.00,-9.00,-14.00,20.56,-2.20,-0.57,-3.16,8.65,2023-11-28 20:16:53
-99.00,35.00,23.00,37.00,-32.00,-8.25,17.81,-1.24,-0.36,-2.81,9.16,2023-11-28 20:16:53
-81.00,36.00,23.00,38.00,13.00,-5.56,16.19,-0.75,-0.16,-2.63,9.75,2023-11-28 20:16:53
-83.00,53.00,31.00,48.00,7.00,-3.69,15.56,-0.33,-0.07,-2.27,9.56,2023-11-28 20:16:53
-94.00,55.00,37.00,62.00,-6.00,-3.37,16.12,0.21,-0.02,-2.58,9.91,2023-11-28 20:16:53
-71.00,56.00,39.00,65.00,88.00,-4.56,17.69,0.52,0.12,-2.93,9.53,2023-11-28 20:16:53
-78.00,50.00,36.00,58.00,0.00,-7.81,19.56,1.19,0.29,-3.10,9.08,2023-11-28 20:16:53
-92.00,44.00,32.00,49.00,-33.00,-11.31,21.06,1.27,0.34,-3.42,8.87,2023-11-28 20:16:53
-81.00,37.00,27.00,42.00,0.00,-16.25,22.75,1.48,0.44,-3.54,8.54,2023-11-28 20:16:54
-90.00,32.00,25.00,39.00,-1.00,-20.94,24.50,1.75,0.43,-3.77,8.34,2023-11-28 20:16:54
-93.00,31.00,24.00,38.00,-1.00,-26.87,26.87,1.76,0.43,-3.93,7.92,2023-11-28 20:16:54
-67.00,35.00,24.00,37.00,-4.00,-32.06,29.37,1.38,0.34,-4.09,7.31,2023-11-28 20:16:54
-54.00,46.00,29.00,40.00,-32.00,-35.06,31.06,0.89,0.26,-4.25,6.91,2023-11-28 20:16:54
-28.00,54.00,36.00,49.00,44.00,-36.63,31.69,0.02,0.15,-4.09,6.61,2023-11-28 20:16:54
-29.00,60.00,39.00,54.00,-2.00,-35.88,31.19,-0.47,-0.08,-4.07,6.76,2023-11-28 20:16:54
-5.00,57.00,37.00,52.00,-20.00,-33.56,29.56,-1.00,-0.19,-3.99,7.16,2023-11-28 20:16:54
-93.00,52.00,33.00,47.00,-1.00,-29.75,27.50,-1.56,-0.44,-3.91,7.61,2023-11-28 20:16:54
-90.00,44.00,28.00,42.00,-6.00,-24.50,24.81,-1.56,-0.44,-3.67,8.06,2023-11-28 20:16:54
-101.00,35.00,25.00,38.00,-7.00,-18.44,22.00,-1.86,-0.56,-3.22,8.66,2023-11-28 20:16:54
-89.00,33.00,23.00,37.00,16.00,-13.31,19.50,-1.64,-0.50,-2.96,9.04,2023-11-28 20:16:54
-90.00,31.00,23.00,36.00,-11.00,-8.38,16.69,-1.19,-0.33,-2.59,9.43,2023-11-28 20:16:54
-98.00,31.00,23.00,38.00,-5.00,-6.00,15.13,-0.65,-0.10,-2.23,9.54,2023-11-28 20:16:54
-79.00,46.00,31.00,50.00,7.00,-4.50,14.44,-0.30,-0.04,-2.23,9.98,2023-11-28 20:16:54
-87.00,58.00,38.00,67.00,5.00,-4.25,15.00,0.01,0.03,-2.40,9.88,2023-11-28 20:16:54
-100.00,67.00,39.00,71.00,-10.00,-4.62,16.56,0.27,0.07,-2.72,9.40,2023-11-28 20:16:54
-90.00,62.00,37.00,66.00,185.00,-6.44,18.31,0.86,0.20,-3.10,9.17,2023-11-28 20:16:54
-86.00,50.00,33.00,54.00,2.00,-10.25,20.19,1.27,0.37,-3.19,8.76,2023-11-28 20:16:55
-96.00,39.00,28.00,44.00,31.00,-15.00,21.62,1.47,0.39,-3.47,8.90,2023-11-28 20:16:55
-84.00,34.00,23.00,38.00,-8.00,-19.56,23.19,1.73,0.40,-3.68,8.59,2023-11-28 20:16:55
-90.00,32.00,24.00,35.00,-35.00,-24.94,25.37,1.44,0.29,-3.76,8.14,2023-11-28 20:16:55
-86.00,31.00,23.00,35.00,34.00,-28.44,27.50,1.18,0.25,-3.98,7.92,2023-11-28 20:16:55
-69.00,34.00,26.00,37.00,-6.00,-31.44,29.75,0.72,0.14,-4.13,7.38,2023-11-28 20:16:55
-72.00,47.00,34.00,50.00,-16.00,-32.56,31.12,0.22,0.03,-4.07,6.70,2023-11-28 20:16:55
-80.00,58.00,40.00,61.00,20.00,-32.00,31.62,-0.41,-0.06,-4.40,7.03,2023-11-28 20:16:55
-55.00,60.00,40.00,62.00,0.00,-30.87,31.37,-0.66,-0.15,-4.45,7.30,2023-11-28 20:16:55
-67.00,57.00,37.00,56.00,-32.00,-27.37,29.50,-1.50,-0.39,-4.33,7.69,2023-11-28 20:16:55
-80.00,48.00,31.00,48.00,23.00,-21.81,26.31,-1.53,-0.42,-4.06,8.15,2023-11-28 20:16:55
-93.00,36.00,27.00,41.00,-1.00,-17.37,23.44,-1.20,-0.40,-3.53,8.72,2023-11-28 20:16:55
-100.00,33.00,25.00,39.00,0.00,-13.69,21.44,-1.16,-0.44,-3.38,8.96,2023-11-28 20:16:55
-91.00,30.00,24.00,38.00,-9.00,-10.31,19.06,-0.81,-0.30,-3.01,9.43,2023-11-28 20:16:55
-94.00,31.00,27.00,43.00,0.00,-8.44,17.69,-0.52,-0.21,-2.65,9.41,2023-11-28 20:16:55
-101.00,49.00,36.00,57.00,-7.00,-6.37,16.87,-0.68,-0.15,-2.57,9.51,2023-11-28 20:16:55
-90.00,57.00,40.00,69.00,91.00,-4.75,16.94,-0.49,0.06,-2.65,9.53,2023-11-28 20:16:55
-93.00,53.00,39.00,68.00,-23.00,-5.12,17.62,0.62,0.16,-2.55,9.28,2023-11-28 20:16:55
-100.00,48.00,36.00,58.00,38.00,-8.44,18.87,1.56,0.37,-3.12,9.42,2023-11-28 20:16:56
-93.00,40.00,31.00,46.00,-4.00,-14.63,21.31,2.01,0.42,-3.35,9.16,2023-11-28 20:16:56
-101.00,33.00,28.00,40.00,-12.00,-21.56,24.56,2.22,0.51,-3.63,8.57,2023-11-28 20:16:56
-22.00,32.00,25.00,37.00,106.00,-28.00,27.81,2.36,0.55,-3.98,7.98,2023-11-28 20:16:56
-38.00,39.00,27.00,37.00,-7.00,-34.81,32.00,1.80,0.40,-4.01,7.02,2023-11-28 20:16:56
-58.00,46.00,36.00,50.00,-30.00,-38.06,35.13,0.78,0.19,-4.45,6.60,2023-11-28 20:16:56
-40.00,58.00,40.00,57.00,47.00,-38.38,36.94,-0.39,-0.09,-4.60,6.11,2023-11-28 20:16:56
-50.00,55.00,40.00,56.00,-1.00,-36.88,36.31,-0.59,-0.08,-4.42,6.14,2023-11-28 20:16:56
-69.00,53.00,35.00,48.00,-30.00,-35.88,35.00,-0.24,0.00,-4.61,6.66,2023-11-28 20:16:56
-76.00,45.00,30.00,42.00,31.00,-33.19,32.44,-1.51,-0.33,-4.33,7.26,2023-11-28 20:16:56
-92.00,37.00,26.00,39.00,-6.00,-27.62,29.50,-2.19,-0.60,-4.18,7.61,2023-11-28 20:16:56
-89.00,32.00,25.00,38.00,-1.00,-20.50,26.44,-2.09,-0.56,-4.04,8.21,2023-11-28 20:16:56
-64.00,32.00,26.00,39.00,-7.00,-14.63,24.31,-2.08,-0.53,-3.81,8.79,2023-11-28 20:16:56
-77.00,57.00,31.00,52.00,0.00,-8.38,22.50,-1.62,-0.46,-3.44,9.14,2023-11-28 20:16:56
-92.00,57.00,39.00,71.00,-4.00,-4.56,21.94,-1.01,-0.42,-3.35,9.32,2023-11-28 20:16:56
-70.00,61.00,39.00,74.00,182.00,-2.69,21.50,-0.27,-0.13,-3.32,9.50,2023-11-28 20:16:56
-77.00,58.00,35.00,69.00,3.00,-2.06,21.37,0.06,-0.05,-3.26,9.19,2023-11-28 20:16:56
-96.00,50.00,32.00,60.00,-3.00,-3.62,22.19,0.85,0.28,-3.67,9.08,2023-11-28 20:16:56
-78.00,45.00,28.00,52.00,-2.00,-7.62,24.19,1.27,0.30,-3.93,9.19,2023-11-28 20:16:57
-79.00,41.00,28.00,47.00,1.00,-11.13,26.62,1.24,0.23,-4.25,8.78,2023-11-28 20:16:57
-79.00,54.00,27.00,46.00,70.00,-15.31,30.25,1.39,0.15,-4.75,8.25,2023-11-28 20:16:57
-81.00,48.00,25.00,45.00,-5.00,-18.31,33.38,1.11,-0.04,-4.88,7.81,2023-11-28 20:16:57
-85.00,45.00,28.00,52.00,-27.00,-19.37,36.56,0.09,-0.18,-5.53,7.36,2023-11-28 20:16:57
-91.00,62.00,32.00,61.00,4.00,-18.75,37.75,-0.21,-0.18,-5.69,7.26,2023-11-28 20:16:57
-72.00,57.00,36.00,69.00,40.00,-18.00,38.31,-0.21,-0.10,-5.59,7.42,2023-11-28 20:16:57
-78.00,57.00,37.00,69.00,40.00,-17.06,38.44,-0.37,-0.14,-5.89,7.68,2023-11-28 20:16:57
-88.00,53.00,36.00,65.00,17.00,-15.69,37.50,-0.48,-0.15,-5.82,7.75,2023-11-28 20:16:57
-76.00,50.00,33.00,60.00,15.00,-14.00,36.31,-0.71,-0.30,-5.55,7.71,2023-11-28 20:16:57
-90.00,45.00,30.00,55.00,-3.00,-11.13,34.31,-0.90,-0.44,-5.35,7.97,2023-11-28 20:16:57
-83.00,42.00,28.00,52.00,34.00,-7.56,32.25,-0.96,-0.51,-5.18,8.26,2023-11-28 20:16:57
-89.00,40.00,27.00,51.00,1.00,-4.56,30.31,-0.95,-0.55,-4.91,8.74,2023-11-28 20:16:57
-99.00,40.00,27.00,52.00,-31.00,-1.06,28.31,-0.84,-0.37,-4.54,8.90,2023-11-28 20:16:57
-94.00,45.00,32.00,61.00,149.00,0.63,27.56,-0.45,-0.21,-4.15,8.90,2023-11-28 20:16:57
-89.00,52.00,37.00,72.00,2.00,1.25,27.56,0.02,0.04,-4.14,9.02,2023-11-28 20:16:57
-98.00,56.00,38.00,73.00,-34.00,1.12,28.00,0.13,0.15,-4.46,8.83,2023-11-28 20:16:57
-95.00,52.00,35.00,68.00,184.00,-0.06,28.94,0.51,0.27,-4.68,8.53,2023-11-28 20:16:57
-93.00,49.00,32.00,61.00,4.00,-2.62,30.00,0.84,0.40,-4.77,8.40,2023-11-28 20:16:58
-101.00,44.00,29.00,54.00,-5.00,-6.31,31.37,1.43,0.64,-5.13,8.54,2023-11-28 20:16:58
-92.00,39.00,26.00,49.00,-5.00,-11.81,33.56,1.47,0.64,-5.29,8.19,2023-11-28 20:16:58
-94.00,37.00,25.00,46.00,1.00,-16.25,35.38,1.55,0.68,-5.41,7.96,2023-11-28 20:16:58
-98.00,45.00,30.00,48.00,-4.00,-21.31,37.69,1.20,0.58,-5.42,7.43,2023-11-28 20:16:58
-32.00,66.00,37.00,58.00,-2.00,-23.62,39.44,0.45,0.23,-5.77,7.13,2023-11-28 20:16:58
-52.00,65.00,42.00,66.00,7.00,-23.69,40.13,-0.23,-0.12,-5.87,6.79,2023-11-28 20:16:58
-83.00,62.00,41.00,66.00,4.00,-23.25,39.75,-0.08,-0.03,-5.60,6.81,2023-11-28 20:16:58
-37.00,57.00,36.00,55.00,-4.00,-22.62,38.88,-0.37,-0.18,-5.89,7.22,2023-11-28 20:16:58
-76.00,48.00,32.00,52.00,-32.00,-20.06,36.19,-0.92,-0.43,-5.43,7.47,2023-11-28 20:16:58
-97.00,42.00,29.00,49.00,19.00,-16.94,33.63,-1.06,-0.47,-5.02,7.81,2023-11-28 20:16:58
-92.00,39.00,29.00,47.00,-4.00,-13.00,31.00,-1.18,-0.47,-4.85,8.29,2023-11-28 20:16:58
-96.00,38.00,27.00,47.00,-37.00,-9.56,28.81,-1.14,-0.43,-4.63,8.72,2023-11-28 20:16:58
-100.00,38.00,31.00,51.00,42.00,-5.56,26.25,-1.10,-0.25,-3.89,8.81,2023-11-28 20:16:58
-88.00,45.00,35.00,59.00,-2.00,-3.37,24.94,-0.56,-0.06,-3.87,9.21,2023-11-28 20:16:58
-88.00,51.00,39.00,68.00,6.00,-2.87,24.50,0.04,0.06,-3.89,9.36,2023-11-28 20:16:58
-97.00,53.00,39.00,68.00,13.00,-3.19,24.75,0.29,0.09,-3.86,8.96,2023-11-28 20:16:58
-82.00,50.00,35.00,62.00,0.00,-5.44,25.94,1.01,0.36,-4.23,8.89,2023-11-28 20:16:58
