FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp
-44.00,23.00,20.00,29.00,-9.00,14.50,26.87,0.02,-0.00,-4.22,8.58,2023-11-28 20:12:35
-7.00,26.00,24.00,35.00,-7.00,14.56,26.87,-0.04,0.03,-4.17,8.55,2023-11-28 20:12:35
-45.00,34.00,32.00,45.00,-5.00,14.69,27.19,-0.06,0.02,-4.22,8.53,2023-11-28 20:12:35
-10.00,40.00,36.00,53.00,52.00,14.81,27.62,-0.05,-0.01,-4.38,8.41,2023-11-28 20:12:35
-24.00,42.00,35.00,52.00,0.00,14.94,27.69,0.02,-0.03,-4.33,8.51,2023-11-28 20:12:36
-57.00,40.00,31.00,45.00,-11.00,14.81,27.62,0.09,-0.04,-4.33,8.35,2023-11-28 20:12:36
-53.00,36.00,27.00,38.00,46.00,14.69,27.31,0.06,-0.03,-4.24,8.66,2023-11-28 20:12:36
-59.00,31.00,24.00,33.00,-6.00,14.56,27.06,0.01,-0.01,-4.24,8.56,2023-11-28 20:12:36
-76.00,29.00,22.00,32.00,-8.00,14.63,27.00,-0.00,-0.01,-4.28,8.51,2023-11-28 20:12:36
-47.00,27.00,22.00,32.00,6.00,14.63,26.94,0.01,0.01,-4.28,8.52,2023-11-28 20:12:36
-56.00,27.00,22.00,32.00,-8.00,14.63,26.94,0.01,0.01,-4.27,8.51,2023-11-28 20:12:36
-73.00,26.00,22.00,32.00,17.00,14.56,26.87,0.03,-0.01,-4.24,8.56,2023-11-28 20:12:36
-59.00,26.00,23.00,33.00,-7.00,14.50,26.81,0.03,0.00,-4.21,8.54,2023-11-28 20:12:36
-73.00,28.00,25.00,35.00,-14.00,14.44,27.00,0.00,-0.00,-4.24,8.55,2023-11-28 20:12:36
-7.00,28.00,27.00,36.00,44.00,14.44,27.06,-0.02,-0.01,-4.26,8.50,2023-11-28 20:12:36
-25.00,27.00,24.00,33.00,-6.00,14.50,27.06,-0.00,-0.01,-4.20,8.52,2023-11-28 20:12:36
-47.00,27.00,22.00,32.00,9.00,14.50,27.00,0.00,-0.02,-4.30,8.49,2023-11-28 20:12:36
-18.00,26.00,22.00,32.00,-8.00,14.44,26.81,0.01,-0.00,-4.16,8.59,2023-11-28 20:12:36
-59.00,25.00,23.00,31.00,-27.00,14.56,26.81,-0.05,0.01,-4.24,8.53,2023-11-28 20:12:36
-65.00,26.00,28.00,41.00,48.00,14.75,27.00,-0.07,0.02,-4.20,8.51,2023-11-28 20:12:36
-85.00,30.00,33.00,46.00,-2.00,14.88,27.19,-0.03,0.01,-4.24,8.45,2023-11-28 20:12:36
-97.00,32.00,33.00,46.00,0.00,14.88,27.25,0.01,0.00,-4.24,8.46,2023-11-28 20:12:36
-93.00,30.00,31.00,42.00,0.00,14.81,27.19,0.01,0.00,-4.19,8.48,2023-11-28 20:12:37
-96.00,29.00,27.00,37.00,-4.00,14.75,27.06,0.04,-0.02,-4.31,8.57,2023-11-28 20:12:37
-101.00,28.00,25.00,35.00,-12.00,14.69,26.87,0.02,-0.01,-4.18,8.64,2023-11-28 20:12:37
-98.00,26.00,23.00,33.00,46.00,14.69,26.81,0.00,-0.00,-4.23,8.57,2023-11-28 20:12:37
-97.00,25.00,24.00,34.00,-7.00,14.69,26.81,-0.03,0.01,-4.19,8.58,2023-11-28 20:12:37
21.00,29.00,29.00,41.00,-9.00,14.88,26.94,-0.10,0.02,-4.15,8.53,2023-11-28 20:12:37
23.00,34.00,31.00,46.00,-2.00,15.06,27.25,-0.03,0.05,-4.28,8.43,2023-11-28 20:12:37
21.00,33.00,31.00,44.00,-12.00,15.00,27.19,0.05,-0.01,-4.19,8.61,2023-11-28 20:12:37
20.00,32.00,26.00,39.00,25.00,14.94,27.06,0.04,-0.04,-4.21,8.43,2023-11-28 20:12:37
19.00,30.00,25.00,35.00,-5.00,14.81,26.94,0.04,-0.02,-4.22,8.48,2023-11-28 20:12:37
-76.00,27.00,22.00,32.00,-21.00,14.69,26.81,0.04,-0.01,-4.20,8.68,2023-11-28 20:12:37
-95.00,25.00,22.00,31.00,-6.00,14.69,26.81,0.01,-0.01,-4.18,8.55,2023-11-28 20:12:37
-92.00,23.00,21.00,31.00,-8.00,14.69,26.81,-0.01,0.03,-4.22,8.55,2023-11-28 20:12:37
-98.00,26.00,24.00,34.00,-27.00,14.69,26.87,-0.05,0.03,-4.23,8.54,2023-11-28 20:12:37
-100.00,32.00,31.00,43.00,21.00,14.94,27.00,-0.10,0.00,-4.17,8.57,2023-11-28 20:12:37
-97.00,37.00,34.00,50.00,2.00,15.19,27.37,-0.10,0.02,-4.34,8.35,2023-11-28 20:12:37
-101.00,38.00,34.00,49.00,-4.00,15.31,27.50,0.02,-0.00,-4.25,8.53,2023-11-28 20:12:37
-96.00,36.00,31.00,43.00,2.00,15.25,27.44,0.08,-0.04,-4.30,8.38,2023-11-28 20:12:37
-98.00,34.00,28.00,39.00,0.00,15.13,27.31,0.03,-0.03,-4.22,8.52,2023-11-28 20:12:38
-101.00,31.00,24.00,34.00,-13.00,15.06,27.19,0.04,-0.00,-4.27,8.54,2023-11-28 20:12:38
-98.00,28.00,23.00,33.00,46.00,15.06,27.12,0.01,-0.00,-4.26,8.53,2023-11-28 20:12:38
-98.00,27.00,23.00,32.00,-4.00,15.06,27.12,-0.04,0.02,-4.27,8.49,2023-11-28 20:12:38
-101.00,30.00,28.00,39.00,-1.00,15.25,27.25,-0.13,0.02,-4.17,8.48,2023-11-28 20:12:38
-97.00,34.00,32.00,47.00,-2.00,15.50,27.50,-0.10,0.03,-4.30,8.38,2023-11-28 20:12:38
-99.00,37.00,33.00,48.00,-22.00,15.69,27.81,-0.01,-0.02,-4.38,8.32,2023-11-28 20:12:38
-99.00,35.00,30.00,42.00,49.00,15.63,27.75,0.10,-0.00,-4.30,8.36,2023-11-28 20:12:38
-97.00,33.00,27.00,37.00,-5.00,15.38,27.56,0.12,-0.02,-4.34,8.50,2023-11-28 20:12:38
-100.00,29.00,24.00,34.00,-26.00,15.19,27.31,0.05,-0.01,-4.26,8.52,2023-11-28 20:12:38
-79.00,28.00,23.00,32.00,7.00,15.06,27.25,0.04,0.02,-4.30,8.50,2023-11-28 20:12:38
19.00,27.00,22.00,32.00,-9.00,14.94,27.12,0.02,0.05,-4.24,8.56,2023-11-28 20:12:38
16.00,28.00,25.00,35.00,-3.00,14.88,27.19,-0.03,0.04,-4.36,8.54,2023-11-28 20:12:38
19.00,33.00,31.00,43.00,39.00,15.06,27.44,-0.11,0.04,-4.30,8.49,2023-11-28 20:12:38
-26.00,35.00,31.00,44.00,-3.00,15.19,27.56,0.03,0.01,-4.42,8.37,2023-11-28 20:12:38
-90.00,33.00,28.00,41.00,-13.00,15.13,27.25,-0.00,0.00,-4.17,8.71,2023-11-28 20:12:38
-89.00,32.00,26.00,35.00,-6.00,15.19,27.00,0.02,-0.05,-4.30,8.44,2023-11-28 20:12:38
-95.00,30.00,23.00,32.00,-3.00,15.19,26.62,0.02,-0.03,-4.09,8.62,2023-11-28 20:12:38
17.00,26.00,22.00,31.00,-10.00,15.25,26.44,-0.04,-0.01,-4.13,8.59,2023-11-28 20:12:39
17.00,27.00,24.00,35.00,14.00,15.50,26.44,-0.13,-0.00,-4.24,8.64,2023-11-28 20:12:39
-45.00,35.00,29.00,43.00,0.00,15.94,26.75,-0.13,-0.04,-4.15,8.49,2023-11-28 20:12:39
19.00,39.00,31.00,47.00,-16.00,16.25,27.00,-0.02,-0.10,-4.22,8.41,2023-11-28 20:12:39
18.00,39.00,29.00,45.00,11.00,16.50,27.00,-0.05,-0.08,-4.16,8.44,2023-11-28 20:12:39
20.00,38.00,27.00,39.00,-3.00,16.69,26.94,0.01,-0.08,-4.20,8.40,2023-11-28 20:12:39
-70.00,34.00,24.00,35.00,-5.00,16.75,26.75,0.01,-0.03,-4.17,8.47,2023-11-28 20:12:39
-80.00,30.00,23.00,34.00,-6.00,16.81,26.62,-0.02,0.01,-4.14,8.42,2023-11-28 20:12:39
-93.00,28.00,22.00,33.00,-27.00,16.81,26.62,-0.01,-0.00,-4.19,8.46,2023-11-28 20:12:39
27.00,31.00,25.00,38.00,48.00,16.81,26.56,-0.02,0.01,-4.17,8.51,2023-11-28 20:12:39
-39.00,37.00,30.00,45.00,-3.00,17.12,26.81,-0.09,-0.01,-4.18,8.39,2023-11-28 20:12:39
19.00,40.00,31.00,47.00,-24.00,17.12,26.94,0.01,-0.03,-4.23,8.36,2023-11-28 20:12:39
20.00,38.00,30.00,46.00,19.00,17.12,26.87,0.05,-0.03,-4.11,8.46,2023-11-28 20:12:39
-64.00,36.00,27.00,41.00,-3.00,16.94,26.75,0.06,-0.00,-4.15,8.36,2023-11-28 20:12:39
-93.00,33.00,25.00,38.00,-16.00,16.87,26.56,0.04,0.01,-4.22,8.40,2023-11-28 20:12:39
-93.00,32.00,23.00,36.00,41.00,16.69,26.31,0.06,0.02,-4.07,8.50,2023-11-28 20:12:39
-94.00,30.00,23.00,35.00,-4.00,16.50,26.12,0.04,0.02,-4.10,8.54,2023-11-28 20:12:39
17.00,30.00,23.00,35.00,-9.00,16.37,26.06,0.03,0.03,-4.09,8.52,2023-11-28 20:12:39
16.00,30.00,24.00,37.00,19.00,16.50,26.06,-0.06,0.03,-4.04,8.56,2023-11-28 20:12:40
-57.00,28.00,23.00,37.00,-5.00,16.50,26.19,0.01,0.00,-4.13,8.54,2023-11-28 20:12:40
-66.00,29.00,23.00,35.00,-25.00,16.44,26.37,0.03,-0.00,-4.05,8.47,2023-11-28 20:12:40
-27.00,28.00,23.00,34.00,47.00,16.25,26.44,0.06,0.00,-4.20,8.48,2023-11-28 20:12:40
-31.00,27.00,22.00,32.00,-7.00,16.06,26.50,0.06,-0.01,-4.15,8.53,2023-11-28 20:12:40
-54.00,26.00,21.00,33.00,-1.00,16.00,26.69,0.00,0.04,-4.22,8.59,2023-11-28 20:12:40
-14.00,27.00,28.00,43.00,-4.00,16.06,27.06,-0.11,0.06,-4.11,8.33,2023-11-28 20:12:40
-46.00,33.00,32.00,51.00,-23.00,16.31,27.50,-0.12,0.07,-4.27,8.38,2023-11-28 20:12:40
-51.00,32.00,32.00,49.00,12.00,16.37,27.69,0.05,0.03,-4.25,8.43,2023-11-28 20:12:40
-57.00,33.00,29.00,43.00,-5.00,16.00,27.69,0.17,0.03,-4.34,8.42,2023-11-28 20:12:40
-39.00,30.00,25.00,39.00,-2.00,15.69,27.50,0.08,0.00,-4.33,8.48,2023-11-28 20:12:40
-75.00,29.00,23.00,35.00,-7.00,15.50,27.31,0.03,0.01,-4.31,8.49,2023-11-28 20:12:40
-36.00,27.00,22.00,34.00,-7.00,15.50,27.12,-0.03,0.02,-4.18,8.52,2023-11-28 20:12:40
-56.00,26.00,22.00,33.00,-7.00,15.56,27.00,-0.04,0.05,-4.21,8.42,2023-11-28 20:12:40
-75.00,25.00,23.00,33.00,36.00,15.38,27.00,0.04,0.08,-4.29,8.49,2023-11-28 20:12:40
-71.00,27.00,25.00,37.00,-5.00,15.25,27.06,0.01,0.06,-4.18,8.51,2023-11-28 20:12:40
-51.00,29.00,27.00,38.00,-13.00,15.19,27.31,-0.03,0.01,-4.22,8.53,2023-11-28 20:12:40
-16.00,29.00,26.00,38.00,45.00,15.31,27.56,-0.09,0.01,-4.26,8.52,2023-11-28 20:12:40
-48.00,28.00,24.00,34.00,-6.00,15.63,28.19,-0.05,0.03,-4.55,8.13,2023-11-28 20:12:41
-52.00,27.00,23.00,32.00,-28.00,15.63,28.06,-0.02,0.03,-4.30,8.47,2023-11-28 20:12:41
-20.00,26.00,21.00,32.00,8.00,15.56,28.00,-0.02,-0.00,-4.41,8.36,2023-11-28 20:12:41
-18.00,24.00,21.00,31.00,-7.00,15.69,28.00,-0.04,-0.02,-4.41,8.50,2023-11-28 20:12:41
-14.00,27.00,28.00,37.00,-26.00,16.00,28.12,-0.14,0.01,-4.32,8.45,2023-11-28 20:12:41
19.00,34.00,34.00,46.00,6.00,16.50,28.50,-0.23,0.03,-4.45,8.31,2023-11-28 20:12:41
19.00,38.00,36.00,48.00,1.00,16.81,28.75,-0.06,-0.02,-4.46,8.28,2023-11-28 20:12:41
17.00,35.00,32.00,44.00,-1.00,16.94,28.87,0.07,-0.03,-4.47,8.25,2023-11-28 20:12:41
18.00,34.00,29.00,38.00,0.00,16.75,28.69,0.14,-0.06,-4.50,8.32,2023-11-28 20:12:41
19.00,31.00,26.00,35.00,-2.00,16.56,28.25,0.04,-0.02,-4.34,8.48,2023-11-28 20:12:41
19.00,30.00,25.00,35.00,-13.00,16.50,28.12,-0.01,-0.02,-4.44,8.38,2023-11-28 20:12:41
18.00,28.00,26.00,34.00,12.00,16.56,28.00,-0.01,-0.02,-4.39,8.35,2023-11-28 20:12:41
-19.00,30.00,27.00,37.00,-3.00,16.62,27.94,-0.05,0.02,-4.30,8.45,2023-11-28 20:12:41
-53.00,34.00,31.00,40.00,-5.00,16.75,28.00,-0.08,0.02,-4.41,8.33,2023-11-28 20:12:41
-71.00,34.00,30.00,44.00,-3.00,16.87,28.06,0.01,0.02,-4.33,8.23,2023-11-28 20:12:41
-85.00,32.00,28.00,40.00,-14.00,16.56,27.75,0.09,0.00,-4.15,8.69,2023-11-28 20:12:41
-89.00,32.00,26.00,36.00,43.00,16.25,27.69,0.13,-0.05,-4.38,8.39,2023-11-28 20:12:41
-91.00,29.00,23.00,33.00,-6.00,16.12,27.37,0.05,-0.02,-4.22,8.51,2023-11-28 20:12:41
-95.00,27.00,23.00,32.00,-27.00,16.00,27.37,0.02,0.01,-4.30,8.43,2023-11-28 20:12:42
-78.00,26.00,22.00,32.00,9.00,16.06,27.37,-0.01,-0.01,-4.30,8.43,2023-11-28 20:12:42
-85.00,28.00,26.00,38.00,-5.00,16.19,27.44,-0.09,0.02,-4.29,8.43,2023-11-28 20:12:42
-98.00,31.00,30.00,45.00,-3.00,16.44,27.62,-0.05,0.02,-4.29,8.22,2023-11-28 20:12:42
-95.00,34.00,32.00,54.00,0.00,16.50,27.69,-0.02,0.00,-4.26,8.43,2023-11-28 20:12:42
16.00,37.00,34.00,57.00,-5.00,16.56,27.94,-0.04,-0.02,-4.38,8.29,2023-11-28 20:12:42
16.00,36.00,33.00,53.00,55.00,16.62,28.00,-0.00,-0.00,-4.29,8.35,2023-11-28 20:12:42
16.00,36.00,29.00,45.00,-2.00,16.56,27.94,0.09,0.00,-4.40,8.28,2023-11-28 20:12:42
16.00,32.00,25.00,39.00,-26.00,16.19,27.37,0.13,0.02,-4.29,8.49,2023-11-28 20:12:42
-73.00,29.00,23.00,35.00,7.00,15.88,26.75,0.11,0.02,-4.12,8.66,2023-11-28 20:12:42
-81.00,27.00,22.00,33.00,-9.00,15.75,26.56,-0.04,-0.00,-4.17,8.53,2023-11-28 20:12:42
-91.00,25.00,22.00,33.00,-4.00,15.81,26.56,-0.02,-0.01,-4.20,8.53,2023-11-28 20:12:42
-98.00,29.00,27.00,39.00,15.00,16.00,26.69,-0.06,0.00,-4.11,8.53,2023-11-28 20:12:42
15.00,36.00,32.00,47.00,-3.00,16.06,27.00,0.03,-0.02,-4.29,8.37,2023-11-28 20:12:42
15.00,40.00,34.00,50.00,-23.00,16.00,27.19,0.02,-0.01,-4.24,8.39,2023-11-28 20:12:42
16.00,40.00,34.00,48.00,5.00,16.00,27.25,-0.04,-0.00,-4.27,8.41,2023-11-28 20:12:42
17.00,38.00,30.00,43.00,0.00,16.12,27.19,0.01,-0.01,-4.27,8.35,2023-11-28 20:12:42
-65.00,36.00,28.00,38.00,-13.00,16.06,26.87,0.05,-0.01,-4.18,8.50,2023-11-28 20:12:42
-81.00,32.00,25.00,35.00,46.00,16.00,26.69,0.04,-0.01,-4.19,8.55,2023-11-28 20:12:43
-88.00,30.00,23.00,33.00,-7.00,15.94,26.62,0.01,-0.01,-4.20,8.50,2023-11-28 20:12:43
-98.00,27.00,23.00,34.00,-25.00,15.94,26.56,0.00,0.01,-4.20,8.54,2023-11-28 20:12:43
15.00,32.00,29.00,40.00,50.00,16.00,26.69,-0.04,0.00,-4.18,8.51,2023-11-28 20:12:43
16.00,43.00,37.00,55.00,-1.00,15.94,26.94,0.08,-0.03,-4.31,8.42,2023-11-28 20:12:43
-86.00,47.00,38.00,58.00,1.00,15.75,26.87,0.09,-0.02,-4.15,8.56,2023-11-28 20:12:43
-87.00,46.00,36.00,53.00,0.00,15.75,26.81,-0.05,0.01,-4.14,8.51,2023-11-28 20:12:43
-93.00,44.00,33.00,47.00,-13.00,15.81,26.75,0.02,-0.02,-4.25,8.38,2023-11-28 20:12:43
-100.00,38.00,29.00,39.00,-2.00,15.69,26.37,0.04,0.02,-4.12,8.62,2023-11-28 20:12:43
-89.00,32.00,26.00,36.00,-2.00,15.56,26.19,0.04,0.00,-4.18,8.53,2023-11-28 20:12:43
-86.00,28.00,24.00,33.00,-6.00,15.56,26.00,-0.03,-0.00,-4.04,8.63,2023-11-28 20:12:43
-97.00,31.00,26.00,35.00,-4.00,15.69,26.06,-0.03,0.01,-4.03,8.57,2023-11-28 20:12:43
-94.00,36.00,32.00,43.00,-3.00,15.81,26.31,-0.11,0.03,-3.99,8.57,2023-11-28 20:12:43
-100.00,42.00,34.00,46.00,-23.00,16.00,26.62,-0.03,0.00,-4.22,8.43,2023-11-28 20:12:43
-99.00,40.00,33.00,45.00,46.00,16.12,26.69,-0.02,-0.02,-4.11,8.54,2023-11-28 20:12:43
-97.00,39.00,30.00,40.00,-4.00,16.06,26.69,0.05,-0.02,-4.23,8.34,2023-11-28 20:12:43
-101.00,35.00,27.00,37.00,-26.00,16.00,26.50,0.04,0.00,-4.11,8.56,2023-11-28 20:12:43
-100.00,33.00,26.00,35.00,23.00,15.94,26.44,-0.00,-0.01,-4.16,8.51,2023-11-28 20:12:43
-98.00,31.00,25.00,34.00,-5.00,16.00,26.37,-0.01,0.00,-4.16,8.56,2023-11-28 20:12:44
-101.00,33.00,29.00,38.00,-25.00,16.00,26.44,-0.04,0.02,-4.10,8.60,2023-11-28 20:12:44
-97.00,40.00,33.00,46.00,0.00,16.12,26.75,-0.03,0.05,-4.18,8.39,2023-11-28 20:12:44
-98.00,42.00,35.00,49.00,0.00,16.06,27.00,0.03,0.00,-4.25,8.47,2023-11-28 20:12:44
-101.00,40.00,32.00,48.00,1.00,16.06,26.87,0.04,-0.05,-4.08,8.43,2023-11-28 20:12:44
-98.00,39.00,28.00,39.00,-3.00,15.88,26.37,0.07,-0.04,-4.10,8.49,2023-11-28 20:12:44
-101.00,33.00,25.00,34.00,-26.00,15.69,25.94,0.08,-0.01,-3.99,8.66,2023-11-28 20:12:44
-90.00,30.00,24.00,34.00,22.00,15.50,25.87,0.00,0.05,-4.14,8.56,2023-11-28 20:12:44
-85.00,30.00,25.00,33.00,-6.00,15.50,25.69,-0.02,0.01,-4.07,8.66,2023-11-28 20:12:44
18.00,32.00,29.00,39.00,-19.00,15.50,25.44,0.05,-0.01,-4.05,8.63,2023-11-28 20:12:44
-76.00,36.00,33.00,45.00,-1.00,15.50,25.37,0.00,-0.03,-3.98,8.54,2023-11-28 20:12:44
23.00,39.00,33.00,47.00,-1.00,15.56,25.25,-0.00,-0.09,-3.82,8.54,2023-11-28 20:12:44
22.00,37.00,31.00,44.00,-24.00,15.63,25.12,0.00,-0.01,-3.99,8.45,2023-11-28 20:12:44
-58.00,37.00,29.00,38.00,37.00,15.50,24.50,0.05,0.05,-3.79,8.65,2023-11-28 20:12:44
-79.00,34.00,26.00,35.00,-5.00,15.25,24.06,0.01,0.04,-3.80,8.77,2023-11-28 20:12:44
-90.00,32.00,24.00,34.00,-10.00,15.31,23.94,-0.01,-0.03,-3.85,8.67,2023-11-28 20:12:44
-73.00,31.00,24.00,33.00,26.00,15.44,23.94,-0.06,-0.01,-3.78,8.68,2023-11-28 20:12:44
-75.00,29.00,23.00,33.00,-6.00,15.56,24.00,-0.05,-0.02,-3.78,8.69,2023-11-28 20:12:45
-89.00,29.00,23.00,33.00,-27.00,15.81,23.94,-0.08,-0.02,-3.73,8.68,2023-11-28 20:12:45
-86.00,29.00,23.00,32.00,25.00,16.00,24.06,-0.03,-0.02,-3.84,8.57,2023-11-28 20:12:45
-87.00,29.00,23.00,32.00,-7.00,16.12,24.06,-0.03,-0.02,-3.74,8.66,2023-11-28 20:12:45
-94.00,29.00,23.00,32.00,-8.00,16.25,24.19,-0.03,-0.03,-3.85,8.61,2023-11-28 20:12:45
-89.00,28.00,23.00,32.00,3.00,16.31,24.25,-0.01,-0.01,-3.86,8.71,2023-11-28 20:12:45
-93.00,28.00,23.00,32.00,-25.00,13.75,25.37,0.51,0.07,-4.07,8.89,2023-11-28 20:12:45
18.00,28.00,23.00,32.00,0.00,12.38,25.50,1.14,0.19,-3.91,8.62,2023-11-28 20:12:45
18.00,29.00,23.00,33.00,-8.00,6.69,26.50,2.76,0.60,-4.03,9.56,2023-11-28 20:12:45
-16.00,29.00,21.00,32.00,-5.00,1.87,26.69,1.87,-0.00,-4.45,8.95,2023-11-28 20:12:45
-16.00,29.00,23.00,32.00,-5.00,-0.94,26.69,0.53,0.09,-4.20,8.99,2023-11-28 20:12:45
17.00,28.00,23.00,32.00,-6.00,-2.06,26.56,0.47,0.00,-4.35,8.80,2023-11-28 20:12:45
-73.00,28.00,23.00,32.00,-22.00,-3.37,26.31,0.65,-0.01,-4.20,8.95,2023-11-28 20:12:45
-88.00,28.00,24.00,32.00,41.00,-5.00,26.12,0.30,0.03,-4.47,8.92,2023-11-28 20:12:45
-88.00,27.00,23.00,32.00,-4.00,-5.31,25.94,-0.08,0.07,-4.27,8.94,2023-11-28 20:12:45
-62.00,28.00,23.00,32.00,-6.00,-4.87,25.87,-0.18,0.00,-3.98,8.90,2023-11-28 20:12:45
-77.00,28.00,23.00,32.00,-2.00,-4.69,25.94,-0.09,0.07,-4.37,8.86,2023-11-28 20:12:45
-91.00,27.00,22.00,33.00,-6.00,-4.12,25.87,-0.38,-0.01,-4.15,8.96,2023-11-28 20:12:45
-99.00,30.00,28.00,37.00,-14.00,-2.37,25.87,-0.74,-0.04,-4.21,8.99,2023-11-28 20:12:46
-97.00,33.00,32.00,41.00,49.00,-0.50,26.06,-0.73,-0.09,-4.13,8.82,2023-11-28 20:12:46
-97.00,35.00,33.00,44.00,-2.00,0.88,26.37,-0.38,-0.01,-4.35,8.90,2023-11-28 20:12:46
-101.00,34.00,32.00,41.00,-23.00,2.19,26.37,-0.67,-0.13,-4.30,8.98,2023-11-28 20:12:46
-96.00,33.00,29.00,39.00,-3.00,4.81,25.94,-0.77,-0.15,-4.22,8.74,2023-11-28 20:12:46
-99.00,32.00,28.00,37.00,-23.00,6.81,25.69,-0.46,-0.20,-4.10,8.78,2023-11-28 20:12:46
-100.00,30.00,27.00,36.00,18.00,7.44,25.69,-0.18,0.02,-4.19,8.86,2023-11-28 20:12:46
-96.00,31.00,26.00,35.00,-6.00,7.31,25.81,-0.00,0.06,-4.22,8.87,2023-11-28 20:12:46
-97.00,30.00,26.00,35.00,-16.00,7.37,25.75,-0.04,-0.01,-4.20,8.81,2023-11-28 20:12:46
-99.00,30.00,26.00,35.00,-3.00,8.00,25.50,-0.05,-0.03,-4.16,8.83,2023-11-28 20:12:46
-93.00,28.00,26.00,34.00,-4.00,8.25,25.50,-0.07,-0.04,-4.10,8.85,2023-11-28 20:12:46
-95.00,29.00,26.00,33.00,-22.00,8.38,25.44,-0.02,-0.01,-4.12,8.84,2023-11-28 20:12:46
-99.00,29.00,25.00,34.00,-3.00,8.44,25.44,-0.02,-0.02,-4.16,8.84,2023-11-28 20:12:46
-95.00,28.00,26.00,35.00,-6.00,8.50,25.44,-0.02,-0.00,-4.14,8.93,2023-11-28 20:12:46
-100.00,31.00,30.00,37.00,-26.00,8.56,25.44,-0.02,-0.02,-4.09,8.92,2023-11-28 20:12:46
-98.00,32.00,29.00,38.00,39.00,8.69,25.62,-0.03,-0.04,-4.18,8.73,2023-11-28 20:12:46
-95.00,31.00,28.00,36.00,-5.00,8.81,25.56,-0.04,-0.01,-4.07,8.84,2023-11-28 20:12:46
-99.00,32.00,27.00,35.00,-25.00,8.88,25.56,-0.05,-0.01,-4.15,8.83,2023-11-28 20:12:46
-100.00,31.00,25.00,34.00,3.00,9.00,25.50,-0.03,-0.01,-4.22,8.79,2023-11-28 20:12:47
-95.00,30.00,23.00,32.00,-9.00,9.13,25.31,-0.03,0.01,-4.11,8.88,2023-11-28 20:12:47
-97.00,27.00,23.00,32.00,-21.00,9.19,25.12,-0.02,0.00,-4.09,8.87,2023-11-28 20:12:47
-101.00,28.00,26.00,33.00,-4.00,9.25,25.19,-0.02,0.01,-4.07,8.90,2023-11-28 20:12:47
-97.00,30.00,28.00,41.00,-4.00,9.44,25.50,-0.11,0.05,-4.13,8.76,2023-11-28 20:12:47
-100.00,34.00,31.00,46.00,-24.00,9.56,25.81,-0.04,0.05,-4.10,8.82,2023-11-28 20:12:47
-97.00,34.00,32.00,48.00,55.00,9.75,26.31,-0.05,-0.00,-4.24,8.72,2023-11-28 20:12:47
-97.00,33.00,28.00,43.00,-2.00,9.88,26.50,0.04,-0.06,-4.36,8.65,2023-11-28 20:12:47
-101.00,33.00,25.00,38.00,-25.00,9.88,26.37,0.00,-0.04,-4.22,8.75,2023-11-28 20:12:47
-84.00,30.00,22.00,34.00,22.00,9.88,26.31,0.02,-0.00,-4.29,8.70,2023-11-28 20:12:47
-83.00,28.00,22.00,34.00,-6.00,9.88,26.25,-0.01,0.01,-4.29,8.78,2023-11-28 20:12:47
-92.00,28.00,26.00,35.00,-26.00,9.88,26.12,-0.03,0.01,-4.20,8.78,2023-11-28 20:12:47
-91.00,35.00,33.00,46.00,36.00,10.00,26.37,-0.08,-0.01,-4.22,8.81,2023-11-28 20:12:47
-94.00,42.00,38.00,56.00,5.00,10.31,27.06,-0.09,-0.03,-4.39,8.61,2023-11-28 20:12:47
-101.00,45.00,39.00,57.00,-4.00,10.63,27.31,-0.03,-0.08,-4.18,8.79,2023-11-28 20:12:47
-96.00,44.00,36.00,51.00,-2.00,10.81,28.00,-0.05,-0.21,-4.53,8.58,2023-11-28 20:12:47
-55.00,41.00,32.00,45.00,-1.00,11.31,28.12,-0.12,-0.20,-4.60,8.50,2023-11-28 20:12:47
-94.00,38.00,27.00,39.00,-9.00,11.94,27.44,-0.12,-0.03,-4.22,8.62,2023-11-28 20:12:47
-85.00,34.00,25.00,36.00,29.00,11.94,27.25,-0.01,0.08,-4.32,8.56,2023-11-28 20:12:48
-87.00,33.00,24.00,34.00,-5.00,11.75,27.25,0.06,0.04,-4.46,8.79,2023-11-28 20:12:48
-95.00,33.00,29.00,41.00,-25.00,11.75,27.69,-0.12,-0.10,-4.50,8.56,2023-11-28 20:12:48
-47.00,39.00,35.00,52.00,61.00,12.38,28.25,-0.21,-0.08,-4.52,8.51,2023-11-28 20:12:48
-84.00,43.00,37.00,57.00,4.00,12.81,28.50,-0.10,0.03,-4.48,8.37,2023-11-28 20:12:48
-98.00,42.00,36.00,54.00,0.00,12.88,28.50,-0.00,0.05,-4.52,8.51,2023-11-28 20:12:48
-91.00,41.00,33.00,48.00,-1.00,12.69,28.44,0.06,0.04,-4.54,8.40,2023-11-28 20:12:48
-88.00,38.00,29.00,41.00,-10.00,12.50,28.06,0.05,-0.01,-4.45,8.49,2023-11-28 20:12:48
-93.00,35.00,26.00,37.00,-4.00,12.25,27.50,0.08,0.03,-4.37,8.62,2023-11-28 20:12:48
-81.00,33.00,25.00,35.00,0.00,12.13,27.12,0.09,0.01,-4.58,8.73,2023-11-28 20:12:48
